,Player,Nation,Pos,Squad,Age,Born,90s,CrdY_Performance,CrdR_Performance,2CrdY_Performance,Fls_Performance,Fld_Performance,Off_Performance,Crs,Int,TklW,PKwon_Performance,PKcon_Performance,OG_Performance,Recov_Performance,Won_Aerial Duels,Lost_Aerial Duels,Won%_Aerial Duels
390,Samuel Moutoussamy,cd  COD,FW,Nantes,23,1996,0.9,0,0,0,2,1,0,2,0,0,0,0,0,2,1,3,25.0
391,Loris Mouyokolo,cg  CGO,DF,Lorient,19,2001,0.2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,
392,Benoît Mukinayi,fr  FRA,DF,Monaco,19,2001,31.9,5,0,0,34,15,2,1,38,23,0,0,0,375,104,40,72.2
393,Marshall Munetsi,zw  ZIM,"MF,DF",Reims,24,1996,21.4,7,1,0,30,20,1,4,34,28,0,0,0,204,56,32,63.6
394,Kévin N'Doram,fr  FRA,MF,Metz,24,1996,3.4,0,0,0,4,1,0,0,3,2,0,0,0,11,3,2,60.0
395,Stanley N'Soki,fr  FRA,DF,Nice,21,1999,13.8,4,0,0,11,6,0,7,23,25,0,1,0,157,27,11,71.1
396,Yuto Nagatomo,jp  JPN,DF,Marseille,33,1986,17.7,2,0,0,12,13,3,25,25,15,0,0,1,142,19,16,54.3
397,Kenny Nagera,fr  FRA,FW,Paris S-G,18,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398,Paul Nardi,fr  FRA,GK,Lorient,26,1994,23.0,1,0,0,0,0,0,0,1,0,0,0,0,111,0,1,0.0
399,Keylor Navas,cr  CRC,GK,Paris S-G,33,1986,28.0,0,0,0,0,2,0,0,0,0,0,0,0,106,0,0,
400,Papa Ndiaga Yade,sn  SEN,"FW,MF",Metz,20,2000,11.1,4,0,0,33,8,1,22,8,12,0,0,0,70,18,24,42.9
401,Bridge Ndilu,fr  FRA,"FW,MF",Nantes,20,2000,0.5,1,0,0,1,2,1,1,0,0,0,0,0,3,1,2,33.3
402,Dan Ndoye,ch  SUI,"FW,MF",Nice,19,2000,6.1,0,0,0,16,16,3,14,3,7,0,1,0,29,5,13,27.8
403,Neymar,br  BRA,"MF,FW",Paris S-G,28,1992,15.7,7,2,1,33,67,3,29,7,10,2,0,0,95,5,14,26.3
404,Yvan Neyou,cm  CMR,MF,Saint-Étienne,23,1997,27.1,9,0,0,45,46,1,8,23,49,0,0,0,251,25,18,58.1
405,Muzinga Ngonda,cd  COD,DF,Dijon,25,1994,25.6,5,0,0,35,17,1,40,59,39,0,0,0,274,38,35,52.1
406,Ahmad Ngouyamsa,cm  CMR,DF,Dijon,19,2000,1.7,1,0,0,4,1,0,3,2,3,0,1,0,19,2,4,33.3
407,Opa Nguette,sn  SEN,"FW,MF",Metz,26,1994,12.6,0,0,0,18,24,6,10,2,13,1,0,0,71,29,52,35.8
408,Ibrahima Niane,sn  SEN,FW,Metz,21,1999,7.4,0,0,0,11,12,3,1,0,1,1,0,0,33,28,27,50.9
409,M'Baye Niang,sn  SEN,FW,Rennes,25,1994,4.7,0,0,0,13,11,0,1,0,2,0,0,0,16,13,19,40.6
410,Casimir Ninga,td  CHA,FW,Angers,27,1993,0.3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0.0
411,Arnaud Nordin,fr  FRA,"MF,FW",Saint-Étienne,22,1998,19.7,1,0,0,13,60,3,37,8,9,0,0,0,103,11,30,26.8
412,Olivier Ntcham,fr  FRA,MF,Marseille,24,1996,1.3,0,0,0,1,0,0,1,0,1,0,0,0,9,0,0,
413,Gerzino Nyamsi,fr  FRA,DF,Rennes,23,1997,9.7,2,0,0,10,0,0,2,9,9,0,0,0,100,21,16,56.8
414,Steven Nzonzi,fr  FRA,MF,Rennes,31,1988,32.3,8,1,0,36,14,0,4,17,26,0,0,0,321,67,35,65.7
415,Jonas Omlin,ch  SUI,GK,Montpellier,26,1994,29.7,0,1,0,3,2,0,0,0,0,0,1,1,168,0,0,
416,Henry Onyekuru,ng  NGA,FW,Monaco,23,1997,1.6,0,0,0,1,3,2,1,0,1,0,0,0,6,1,6,14.3
417,Otávio,br  BRA,MF,Bordeaux,26,1994,17.3,6,0,0,28,12,0,2,13,48,0,1,0,170,10,13,43.5
418,Remi Oudin,fr  FRA,"FW,MF",Bordeaux,23,1996,26.9,2,0,0,23,35,4,74,43,18,0,0,0,172,40,45,47.1
419,Alexandre Oukidja,dz  ALG,GK,Metz,32,1988,34.0,3,1,0,1,9,0,0,0,0,0,1,0,188,0,1,0.0
420,Zinédine Ould Khaled,fr  FRA,MF,Angers,20,2000,0.4,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,100.0
421,Ambroise Oyongo,cm  CMR,DF,Montpellier,29,1991,6.2,1,0,0,7,8,0,7,2,7,0,1,0,41,6,5,54.5
422,Pablo,br  BRA,DF,Bordeaux,29,1991,12.0,5,0,0,20,5,0,0,17,12,0,1,1,122,45,17,72.6
423,Vincent Pajot,fr  FRA,MF,Metz,29,1990,10.2,3,0,0,16,13,1,7,23,28,0,1,0,87,15,11,57.7
424,Nicolas Pallois,fr  FRA,DF,Nantes,32,1987,30.8,8,1,1,21,11,3,4,47,37,0,1,1,347,61,40,60.4
425,Jonathan Panzo,eng  ENG,DF,Dijon,19,2000,20.0,5,0,0,28,9,1,2,54,17,0,3,0,158,43,28,60.6
426,Lucas Paquetá,br  BRA,MF,Lyon,22,1997,25.3,6,1,1,64,68,5,14,19,56,0,1,0,241,42,41,50.6
427,Gaëtan Paquiez,fr  FRA,DF,Nîmes,26,1994,11.6,1,0,0,14,17,0,10,12,13,0,0,0,97,20,20,50.0
428,Rubén Pardo,es  ESP,"MF,FW",Bordeaux,27,1992,0.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0
429,Leandro Paredes,ar  ARG,MF,Paris S-G,26,1994,14.5,7,1,1,23,19,0,6,16,25,0,0,0,132,13,7,65.0
430,Mateo Pavlović,ba  BIH,DF,Angers,30,1990,12.3,3,0,0,16,2,0,0,18,4,0,0,0,102,26,16,61.9
431,Strahinja Pavlović,rs  SRB,DF,Monaco,19,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
432,Dimitri Payet,fr  FRA,"FW,MF",Marseille,33,1987,26.9,4,2,0,17,46,1,84,12,20,0,1,0,138,4,16,20.0
433,Yohann Pelé,fr  FRA,GK,Marseille,37,1982,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
434,Pietro Pellegri,it  ITA,"FW,MF",Monaco,19,2001,2.6,2,1,0,8,10,5,3,0,1,1,0,0,13,9,19,32.1
435,Andy Pelmard,fr  FRA,DF,Nice,20,2000,13.4,1,0,0,17,6,0,1,15,15,0,1,0,109,7,10,41.2
436,Timothee Pembele,fr  FRA,DF,Paris S-G,17,2002,4.3,1,0,0,7,3,0,2,4,7,0,0,1,29,7,6,53.8
437,Mathias Pereira Lage,pt  POR,"FW,MF",Angers,23,1996,16.3,5,0,0,29,16,2,28,18,18,0,1,0,94,23,33,41.1
438,Danilo Pereira,pt  POR,"MF,DF",Paris S-G,28,1991,15.9,3,0,0,14,15,0,2,30,12,0,0,0,170,32,14,69.6
439,Manuel Perez,fr  FRA,MF,Lens,29,1991,1.4,1,0,0,3,0,0,0,1,1,0,0,0,16,4,2,66.7
440,Romain Perraud,fr  FRA,DF,Brest,22,1997,34.9,4,0,0,46,54,3,110,34,45,0,1,0,291,24,46,34.3
441,Lucas Perrin,fr  FRA,DF,Marseille,21,1998,3.4,1,0,0,4,4,0,2,7,6,0,0,0,25,10,3,76.9
442,Rayan Philippe,fr  FRA,FW,Dijon,19,2000,1.0,0,0,0,0,3,1,1,0,2,0,0,0,5,1,3,25.0
443,Jérémy Pied,fr  FRA,DF,Lille,31,1989,3.5,1,0,0,6,2,0,9,6,2,0,0,0,47,5,6,45.5
444,Ronaël Pierre-Gabriel,fr  FRA,DF,Brest,22,1998,25.6,4,0,0,28,28,2,24,21,38,1,0,0,191,25,22,53.2
445,Maxime Poundjé,fr  FRA,DF,Bordeaux,27,1992,5.5,1,0,0,3,9,0,12,10,3,0,0,0,31,17,9,65.4
446,Sanjin Prcić,ba  BIH,MF,Strasbourg,26,1993,3.9,1,0,0,9,3,0,5,5,3,0,0,0,51,4,1,80.0
447,Nicolas de Préville,fr  FRA,"FW,MF",Bordeaux,29,1991,17.9,3,0,0,20,45,2,32,13,20,0,0,0,108,26,34,43.3
448,Anthony Racioppi,ch  SUI,GK,Dijon,21,1998,21.0,0,0,0,0,4,0,0,0,0,0,0,1,103,0,0,
449,Nemanja Radonjić,rs  SRB,FW,Marseille,24,1996,4.4,2,0,0,3,3,2,8,2,8,0,0,0,31,6,16,27.3
450,Aleksandar Radovanović,rs  SRB,DF,Lens,26,1993,1.0,0,0,0,1,0,0,0,0,0,0,0,0,6,4,0,100.0
451,Rafinha,br  BRA,MF,Paris S-G,27,1993,15.1,2,0,0,22,41,1,8,15,38,1,0,0,135,9,12,42.9
452,Predrag Rajković,rs  SRB,GK,Reims,24,1995,36.5,2,0,0,1,12,0,0,0,0,0,1,0,201,0,0,
453,Panagiotis Retsos,gr  GRE,DF,Saint-Étienne,21,1998,3.0,2,0,0,6,1,0,0,7,3,0,0,0,40,15,7,68.2
454,Baptiste Reynet,fr  FRA,GK,Nîmes,29,1990,38.0,3,0,0,1,8,0,0,0,0,0,1,0,210,1,0,100.0
455,Sergio Rico,es  ESP,GK,Paris S-G,26,1993,9.0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,
456,Renaud Ripart,fr  FRA,"MF,FW",Nîmes,27,1993,33.9,3,0,0,29,63,5,44,38,30,0,0,0,264,78,84,48.1
457,Mihailo Ristić,rs  SRB,DF,Montpellier,24,1995,24.8,4,0,0,28,19,0,64,29,29,0,1,0,201,29,21,58.0
458,Maxence Rivera,fr  FRA,"MF,FW",Saint-Étienne,18,2002,2.7,0,0,0,2,2,0,6,4,6,0,0,0,21,0,4,0.0
459,Christopher Rocchia,fr  FRA,DF,Marseille,22,1998,0.2,0,0,0,2,1,0,0,0,1,0,0,0,3,0,0,
460,Valentin Rongier,fr  FRA,MF,Marseille,25,1994,21.0,8,0,0,46,25,1,8,34,73,0,0,0,228,26,27,49.1
461,Nolan Roux,fr  FRA,FW,Nîmes,32,1988,7.2,2,0,0,11,16,3,5,2,6,0,0,0,30,9,31,22.5
462,Daniele Rugani,it  ITA,DF,Rennes,26,1994,1.0,1,0,0,2,2,0,0,0,2,0,0,0,14,5,3,62.5
463,Kays Ruiz,ma  MAR,"FW,MF",Paris S-G,17,2002,2.1,1,0,0,4,5,0,1,1,1,0,0,0,11,1,3,25.0
464,Georginio Rutter,fr  FRA,"FW,MF",Rennes,18,2002,0.5,0,0,0,5,2,2,0,1,2,0,0,0,4,2,2,50.0
465,Roli Pereira de Sa,fr  FRA,"MF,FW",Nantes,23,1996,0.6,0,0,0,1,1,0,0,1,3,0,0,0,9,0,1,0.0
466,Idriss Saadi,dz  ALG,"FW,MF",Strasbourg,28,1992,1.4,0,0,0,1,0,0,2,0,0,0,0,0,6,6,5,54.5
467,Youssouf Sabaly,sn  SEN,DF,Bordeaux,27,1993,32.3,4,0,0,33,43,2,39,50,40,0,1,0,269,31,27,53.4
468,Mathys Saban,fr  FRA,FW,Saint-Étienne,18,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
469,Hiroki Sakai,jp  JPN,DF,Marseille,30,1990,26.5,6,1,0,42,18,2,31,38,61,0,0,0,206,48,37,56.5
470,Moïse Sakava,cm  CMR,MF,Reims,19,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
471,William Saliba,fr  FRA,DF,Nice,19,2001,20.0,2,0,0,16,10,0,0,34,8,0,1,0,191,35,22,61.4
472,Romain Salin,fr  FRA,GK,Rennes,36,1984,15.0,2,0,0,0,2,0,0,0,0,0,0,0,99,0,0,
473,Mama Samba Baldé,gw  GNB,FW,Dijon,24,1995,24.0,4,0,0,38,40,16,10,13,20,1,0,0,104,67,112,37.4
474,Junior Sambia,fr  FRA,"DF,MF",Montpellier,23,1996,27.2,2,0,0,24,44,3,61,34,35,1,0,0,177,37,43,46.3
475,Frédéric Sammaritano,fr  FRA,"FW,MF",Dijon,34,1986,12.6,4,1,0,14,24,0,32,8,9,0,0,0,72,3,17,15.0
476,Renato Sanches,pt  POR,MF,Lille,22,1997,14.1,4,0,0,27,27,2,19,17,12,0,0,0,130,7,21,25.0
477,Morgan Sanson,fr  FRA,MF,Marseille,25,1994,9.2,2,0,0,18,10,0,13,12,19,0,0,0,57,9,13,40.9
478,Baptiste Santamaria,fr  FRA,MF,Angers,25,1995,3.0,1,0,0,7,5,1,1,2,6,0,0,0,38,5,3,62.5
479,Pablo Sarabia,es  ESP,"FW,MF",Paris S-G,28,1992,14.7,2,0,0,7,16,7,37,4,12,0,0,0,67,4,10,28.6
480,Bouna Sarr,gn  GUI,DF,Marseille,28,1992,0.8,0,0,0,3,2,0,1,1,1,0,0,0,8,1,3,25.0
481,Sidy Sarr,sn  SEN,MF,Nîmes,24,1996,5.1,1,0,0,9,5,1,0,4,6,0,0,0,53,24,10,70.6
482,Téji Savanier,fr  FRA,MF,Montpellier,28,1991,24.1,6,1,0,58,65,1,57,40,53,1,2,0,267,26,21,55.3
483,Aurélien Scheidler,fr  FRA,FW,Dijon,22,1998,3.8,1,0,0,7,4,6,0,0,1,0,0,0,11,10,23,30.3
484,Morgan Schneiderlin,fr  FRA,MF,Nice,30,1989,24.4,9,1,1,43,10,0,7,36,38,0,0,0,233,42,28,60.0
485,Malik Sellouki,fr  FRA,"FW,MF",Nice,20,2000,0.7,1,0,0,1,2,0,4,2,0,0,0,0,3,0,0,
486,Matz Sels,be  BEL,GK,Strasbourg,28,1992,6.0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,
487,Jean Seri,ci  CIV,MF,Bordeaux,29,1991,7.9,3,0,0,15,12,0,4,8,11,0,0,0,85,9,10,47.4
488,Mahame Siby,fr  FRA,"MF,FW",Strasbourg,24,1996,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
489,Abdoulaye Sidibé,fr  FRA,MF,Saint-Étienne,18,2002,0.1,1,0,0,1,0,0,0,0,1,0,0,0,2,1,3,25.0
490,Djibril Sidibé,fr  FRA,DF,Monaco,28,1992,22.0,3,0,0,32,21,2,40,46,36,0,1,0,223,30,22,57.7
491,Kaj Sierhuis,nl  NED,FW,Reims,22,1998,7.2,2,0,0,18,5,1,8,2,1,0,0,0,30,13,15,46.4
492,Caio Henrique Oliveira Silva,br  BRA,DF,Monaco,23,1997,26.3,0,0,0,10,12,4,66,22,33,1,0,0,195,20,29,40.8
493,Florent da Silva,fr  FRA,FW,Lyon,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
494,Gabriel Silva,br  BRA,DF,Saint-Étienne,29,1991,3.9,1,0,0,5,7,0,7,6,5,0,1,0,28,6,5,54.5
495,Mohamed Simakan,fr  FRA,DF,Strasbourg,20,2000,17.9,2,0,0,23,27,1,10,24,30,0,2,0,172,23,27,46.0
496,Moses Simon,ng  NGA,"FW,MF",Nantes,25,1995,25.8,2,0,0,17,29,4,80,18,17,0,0,0,141,20,31,39.2
497,Xavi Simons,nl  NED,MF,Paris S-G,17,2003,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
498,Issouf Sissokho,ml  MLI,MF,Bordeaux,18,2002,0.9,2,0,0,4,1,0,0,1,4,0,0,0,7,0,2,0.0
499,Ibrahima Sissoko,fr  FRA,MF,Strasbourg,22,1997,28.7,6,0,0,66,22,1,22,53,49,0,1,0,291,58,26,69.0
500,Nelson Sissoko,fr  FRA,DF,Saint-Étienne,23,1997,5.3,0,0,0,2,4,0,6,5,8,0,0,1,50,12,10,54.5
501,Jacques Siwe,fr  FRA,FW,Dijon,19,2001,1.9,0,0,0,4,5,0,0,1,2,1,0,0,6,3,4,42.9
502,Petar Škuletić,rs  SRB,"FW,MF",Montpellier,30,1990,2.6,0,0,0,4,4,1,2,0,5,0,0,0,10,23,24,48.9
503,Islam Slimani,dz  ALG,FW,Lyon,32,1988,6.4,0,1,0,13,6,6,7,1,5,0,0,0,28,16,18,47.1
504,Brandon Soppy,fr  FRA,DF,Rennes,18,2002,6.2,1,0,0,12,15,0,14,7,15,0,0,0,55,6,11,35.3
505,Florian Sotoca,fr  FRA,FW,Lens,29,1990,26.8,7,0,0,48,45,10,45,8,16,0,0,0,123,88,110,44.4
506,Cheick Souaré,fr  FRA,MF,Marseille,17,2002,0.1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.0
507,Rayan Souici,fr  FRA,DF,Saint-Étienne,22,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.0
508,Adama Soumaoro,fr  FRA,DF,Lille,28,1992,1.6,1,0,0,2,1,0,0,2,2,0,0,0,14,6,0,100.0
509,Boubakary Soumaré,fr  FRA,MF,Lille,21,1999,21.3,3,0,0,23,16,0,2,40,30,0,0,0,210,28,18,60.9
510,Yaya Soumaré,fr  FRA,FW,Lyon,20,2000,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,
511,Arnaud Souquet,fr  FRA,DF,Montpellier,28,1992,13.6,5,0,0,19,21,0,34,19,23,0,1,0,104,12,26,31.6
512,Ansou Sow,fr  FRA,MF,Lens,20,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
513,Saidou Sow,gn  GUI,DF,Saint-Étienne,18,2002,11.1,0,0,0,7,5,0,0,18,14,0,0,0,126,29,16,64.4
514,Kevin Strootman,nl  NED,MF,Marseille,30,1990,2.6,2,0,0,8,3,0,4,3,6,0,0,0,28,6,5,54.5
515,Abdoulaye Sylla,gn  GUI,DF,Nantes,20,2000,0.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
516,Issiaga Sylla,gn  GUI,DF,Lens,26,1994,12.4,0,1,0,17,9,2,36,16,21,0,0,0,102,28,22,56.0
517,Eddy Sylvestre,fr  FRA,"FW,MF",Nice,20,1999,1.1,1,0,0,2,1,0,3,0,1,1,0,0,3,0,1,0.0
518,Waniss Taibi,fr  FRA,MF,Angers,18,2002,0.4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,
519,Flavien Tait,fr  FRA,"MF,FW",Rennes,27,1993,15.2,6,0,0,21,31,0,17,24,30,0,0,0,134,12,12,50.0
520,Heriberto Tavares,pt  POR,"MF,FW",Brest,23,1997,0.5,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,50.0
521,Warren Tchimbembé,fr  FRA,"MF,FW",Metz,22,1998,5.5,0,0,0,4,6,0,5,3,3,0,0,0,54,6,6,50.0
522,Aurélien Tchouaméni,fr  FRA,MF,Monaco,20,2000,34.0,9,1,1,58,61,1,24,64,97,0,0,0,402,92,41,69.2
523,Martin Terrier,fr  FRA,"FW,MF",Rennes,23,1997,27.1,2,1,0,33,39,9,28,18,24,0,0,0,117,54,73,42.5
524,Kenny Tete,nl  NED,DF,Lyon,24,1995,0.2,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,
525,Florian Thauvin,fr  FRA,"FW,MF",Marseille,27,1993,30.4,5,0,0,26,53,7,104,16,24,0,1,0,161,16,26,38.1
526,Sada Thioub,sn  SEN,"FW,MF",Angers,25,1995,14.0,0,0,0,17,26,1,18,9,18,0,0,0,104,11,23,32.4
527,Romain Thomas,fr  FRA,DF,Angers,32,1988,33.6,5,1,1,36,20,3,0,46,38,0,1,0,327,108,51,67.9
528,Adrien Thomasson,fr  FRA,MF,Strasbourg,26,1993,29.2,8,1,1,53,43,6,35,28,35,1,0,0,243,30,73,29.1
529,Khéphren Thuram-Ulie,fr  FRA,MF,Nice,19,2001,16.6,3,0,0,32,10,0,4,10,22,1,1,0,137,21,25,45.7
530,Cheikh Tidiane Sabaly,sn  SEN,MF,Metz,21,1999,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
531,Jean-Clair Todibo,fr  FRA,DF,Nice,20,1999,14.8,5,0,0,17,14,0,1,22,26,0,0,0,112,31,21,59.6
532,Karl Toko Ekambi,cm  CMR,FW,Lyon,27,1992,31.2,3,0,0,27,28,14,51,26,9,2,0,0,138,35,45,43.8
533,Tyron Tormin,fr  FRA,"MF,FW",Saint-Étienne,19,2001,0.2,0,0,0,1,1,0,0,0,0,0,0,0,3,1,1,50.0
534,Abdoulaye Touré,fr  FRA,MF,Nantes,26,1994,18.7,2,0,0,20,32,0,5,16,20,0,2,0,198,32,28,53.3
535,Amadou Traore,fr  FRA,"MF,FW",Bordeaux,18,2002,3.4,0,0,0,5,10,0,14,1,4,0,0,0,16,3,6,33.3
536,Boubacar Traoré,ml  MLI,MF,Metz,18,2001,0.6,0,0,0,3,1,0,0,1,2,0,0,0,8,0,1,0.0
537,Charles Traore,ml  MLI,DF,Nantes,28,1992,18.9,6,0,0,32,22,1,21,25,37,0,1,0,170,41,19,68.3
538,Cheick Traoré,ml  MLI,DF,Lens,25,1995,0.4,0,0,0,1,1,0,1,2,1,0,0,0,3,2,0,100.0
539,Hamari Traoré,ml  MLI,DF,Rennes,28,1992,33.3,4,0,0,40,24,2,100,61,44,1,1,0,319,40,54,42.6
540,Ismaël Traoré,ci  CIV,DF,Angers,33,1986,33.3,3,0,0,20,11,1,4,42,33,0,0,0,293,38,40,48.7
541,Miguel Trauco,pe  PER,DF,Saint-Étienne,27,1992,22.6,1,0,0,30,12,0,52,40,28,0,0,0,222,19,21,47.5
542,Alexis Trouillet,fr  FRA,MF,Nice,19,2000,1.2,0,0,0,2,4,0,1,1,4,0,0,0,12,1,2,33.3
543,Adrien Truffert,fr  FRA,"DF,MF",Rennes,18,2001,21.7,3,0,0,23,25,0,62,18,22,1,0,0,175,18,24,42.9
544,Marvin Tshibuabua,fr  FRA,DF,Saint-Étienne,18,2002,0.5,0,0,0,0,0,0,0,1,0,0,0,0,5,4,2,66.7
545,Matthieu Udol,fr  FRA,DF,Metz,24,1996,19.2,1,1,0,15,19,0,42,36,27,0,2,0,147,24,13,64.9
546,Naomichi Ueda,jp  JPN,DF,Nîmes,25,1994,7.9,0,0,0,3,3,1,1,9,2,0,0,0,49,12,6,66.7
547,Chimuanya Ugochukwu,fr  FRA,MF,Rennes,16,2004,0.7,1,0,0,1,1,0,0,1,2,0,0,0,5,0,0,
548,Hwang Ui-jo,kr  KOR,"FW,MF",Bordeaux,27,1992,27.8,1,0,0,33,36,17,17,11,3,0,0,0,72,38,64,37.3
549,Antoine Valerio,fr  FRA,MF,Nîmes,20,1999,0.8,0,0,0,2,0,0,1,2,0,0,0,0,4,0,1,0.0
550,Marco Verratti,it  ITA,MF,Paris S-G,27,1992,16.6,7,0,0,28,51,1,10,21,33,0,0,0,172,9,13,40.9
551,Clément Vidal,fr  FRA,DF,Montpellier,20,2000,1.0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,1,0.0
552,Kevin Volland,de  GER,"FW,MF",Monaco,28,1992,30.8,4,0,0,60,45,15,28,6,28,2,0,0,146,66,80,45.2
553,Franklin Wadja,cm  CMR,MF,Lorient,25,1995,0.4,1,0,0,1,0,0,0,0,1,0,0,0,11,1,1,50.0
554,Timothy Weah,us  USA,"FW,MF",Lille,20,2000,9.8,1,0,0,15,8,4,18,4,12,0,0,0,59,13,23,36.1
555,Yoane Wissa,cd  COD,"FW,MF",Lorient,23,1996,29.7,2,0,0,31,84,10,29,22,18,3,0,0,192,43,38,53.1
556,Xeka,pt  POR,MF,Lille,25,1994,13.3,6,0,0,28,27,0,7,16,27,0,0,0,118,15,19,44.1
557,Yusuf Yazıcı,tr  TUR,"FW,MF",Lille,23,1997,12.1,1,0,0,13,10,8,21,2,11,0,0,0,72,6,15,28.6
558,Burak Yılmaz,tr  TUR,FW,Lille,35,1985,22.8,6,0,0,32,38,29,15,6,2,1,0,0,79,39,60,39.4
559,Wilitty Younoussa,cm  CMR,"MF,DF",Dijon,18,2001,0.9,0,0,0,1,2,0,1,1,1,0,0,0,5,0,2,0.0
560,Zaydou Youssouf,fr  FRA,MF,Saint-Étienne,21,1999,13.7,2,0,0,18,37,1,13,22,18,0,0,0,91,9,14,39.1
561,Arthur Zagre,fr  FRA,"DF,MF",Dijon,18,2001,1.4,0,0,0,1,1,0,0,4,2,0,0,0,14,1,1,50.0
562,Arber Zeneli,xk  KVX,"MF,FW",Reims,25,1995,14.3,1,0,0,15,24,5,19,9,10,0,0,0,92,7,26,21.2
563,Mehdi Zerkane,dz  ALG,"MF,FW",Bordeaux,21,1999,13.2,3,1,0,21,26,1,7,11,17,1,1,0,97,16,25,39.0
564,Kévin Zohi,ml  MLI,"FW,MF",Strasbourg,23,1996,4.8,0,0,0,7,2,0,12,6,8,0,0,0,33,4,4,50.0
