,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Min_Playing Time,Mn/MP_Playing Time,Min%_Playing Time,90s_Playing Time,Starts_Starts,Mn/Start_Starts,Compl_Starts,Subs_Subs,Mn/Sub_Subs,unSub_Subs,PPM_Team Success,onG_Team Success,onGA_Team Success,+/-_Team Success,+/-90_Team Success,On-Off_Team Success,onxG_Team Success (xG),onxGA_Team Success (xG),xG+/-_Team Success (xG),xG+/-90_Team Success (xG),On-Off_Team Success (xG)
574,Ricardo,br  BRA,FW,Cuiabá,19,2002,0,,,,,0,,0,0,,7,,,,,,,,,,,
575,João Ricardo Riedi,br  BRA,GK,Ceará,33,1988,35,3150,90,92.1,35.0,35,90,35,0,,0,0.91,29,39,-10,-0.29,-1.29,39.6,44.7,-5.1,-0.14,-0.49
576,Vitor Ricardo,br  BRA,DF,Fortaleza,21,2000,2,116,58,3.4,1.3,2,58,0,0,,9,0.00,2,5,-3,-2.33,-2.60,0.9,0.6,+0.3,+0.22,+0.19
577,Zé Ricardo,br  BRA,MF,América (MG),25,1996,9,231,26,6.8,2.6,2,68,1,7,14,26,1.56,4,5,-1,-0.39,-0.42,2.6,4.2,-1.6,-0.63,-0.56
578,Richardson,br  BRA,MF,Ceará,30,1991,31,2072,67,60.6,23.0,27,72,6,4,31,0,1.13,21,21,0,0.00,+0.47,24.3,23.7,+0.6,+0.03,+0.33
579,Rickson,br  BRA,"MF,FW",Atl Goianiense,23,1998,8,70,9,2.0,0.8,0,,0,8,9,7,1.13,1,1,0,0.00,+0.48,1.2,2.3,-1.0,-1.30,-1.11
580,Emiliano Rigoni,ar  ARG,"FW,MF",São Paulo,28,1993,11,245,22,7.2,2.7,1,79,0,10,17,8,1.55,1,2,-1,-0.37,-0.76,3.5,2.2,+1.3,+0.47,+0.35
581,Rikelme,br  BRA,DF,Cuiabá,18,2003,1,17,17,0.5,0.2,0,,0,1,17,2,0.00,0,0,0,0.00,+0.29,0.7,0.0,+0.7,+3.54,+3.74
582,Rikelmi,br  BRA,DF,Botafogo (RJ),20,2001,1,3,3,0.1,0.0,0,,0,1,3,10,0.00,0,0,0,0.00,+0.05,0.3,0.1,+0.2,+5.87,+6.09
583,Cristian Rivas,ve  VEN,MF,Cuiabá,25,1997,5,215,43,6.3,2.4,3,61,0,2,17,14,0.60,3,4,-1,-0.42,-0.14,2.7,3.2,-0.5,-0.21,-0.03
584,Roberto,br  BRA,DF,Internacional,23,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,
585,Zé Roberto,br  BRA,FW,Ceará,28,1993,21,738,35,21.6,8.2,6,64,0,15,24,11,0.91,11,10,+1,+0.12,+0.39,11.2,11.6,-0.3,-0.04,+0.08
586,Robinho,br  BRA,MF,Coritiba,34,1987,19,886,47,25.9,9.8,8,66,1,11,32,3,1.26,15,8,+7,+0.71,+1.71,14.2,12.0,+2.2,+0.23,+0.71
587,Felipe Rocha,br  BRA,FW,Avaí,19,2002,2,42,21,1.2,0.5,0,,0,2,21,1,2.00,1,0,+1,+2.14,+2.86,1.3,1.4,0.0,-0.09,+0.40
588,Kaique Rocha,br  BRA,DF,Internacional,20,2001,7,452,65,13.2,5.0,5,84,4,2,15,22,1.00,4,9,-5,-1.00,-1.97,5.1,8.2,-3.1,-0.61,-1.03
589,Marcos Rocha,br  BRA,DF,Palmeiras,33,1988,28,2246,80,65.7,25.0,28,80,18,0,,4,2.18,43,12,+31,+1.24,+0.63,43.0,19.2,+23.8,+0.95,+0.03
590,Rodinei,br  BRA,DF,Flamengo,30,1992,16,881,55,25.8,9.8,10,78,4,6,17,15,1.41,21,14,+7,+0.72,+0.22,23.5,9.1,+14.4,+1.47,+0.93
591,Élton Rodrigues Brandão,br  BRA,FW,Cuiabá,36,1985,8,296,37,8.7,3.3,2,61,0,6,29,3,1.13,3,3,0,0.00,+0.32,4.5,3.9,+0.6,+0.19,+0.40
592,Raphael Rodrigues,br  BRA,DF,Avaí,23,1999,3,126,42,3.7,1.4,1,90,1,2,18,5,0.00,1,3,-2,-1.43,-0.77,2.4,1.7,+0.7,+0.48,+1.00
593,Rodriguinho,br  BRA,MF,América (MG),18,2003,4,189,47,5.5,2.1,2,82,0,2,13,6,0.50,1,2,-1,-0.48,-0.50,1.4,1.2,+0.1,+0.07,+0.19
594,Romarinho,br  BRA,"FW,MF",Fortaleza,27,1994,26,1310,50,38.3,14.6,17,66,2,9,20,7,1.56,20,11,+9,+0.62,+0.70,16.4,14.2,+2.2,+0.15,+0.17
595,Braian Romero,ar  ARG,FW,Internacional,30,1991,17,346,20,10.1,3.8,2,59,0,15,15,2,2.18,6,3,+3,+0.78,+0.08,5.8,4.3,+1.5,+0.39,+0.12
596,Silvio Romero,ar  ARG,FW,Fortaleza,33,1988,30,1158,39,33.9,12.9,13,67,1,17,17,7,1.17,18,13,+5,+0.39,+0.31,19.4,13.0,+6.5,+0.50,+0.70
597,Romulo,br  BRA,DF,Juventude,21,2000,4,171,43,5.0,1.9,1,73,0,3,33,7,0.50,3,5,-2,-1.05,0.00,2.6,3.3,-0.7,-0.38,+0.26
598,Ronald,br  BRA,"MF,FW",Fortaleza,24,1997,20,1049,52,30.7,11.7,13,69,4,7,22,16,1.95,12,11,+1,+0.09,-0.14,9.6,13.8,-4.3,-0.37,-0.59
599,Ronaldo,br  BRA,GK,Atl Goianiense,25,1996,18,1620,90,47.4,18.0,18,90,18,0,,1,0.89,18,27,-9,-0.50,-0.05,23.8,24.3,-0.5,-0.03,+0.35
600,Budiga Roni,br  BRA,MF,Corinthians,22,1999,19,751,40,22.0,8.3,6,65,0,13,28,12,1.74,8,6,+2,+0.24,+0.04,9.2,8.0,+1.3,+0.15,+0.20
601,Rony,br  BRA,FW,Palmeiras,26,1995,33,2387,72,69.8,26.5,29,78,4,4,34,0,2.06,48,20,+28,+1.06,+0.10,49.4,21.7,+27.7,+1.04,+0.33
602,Vitor Roque,br  BRA,FW,Atl Paranaense,16,2005,29,1315,45,38.5,14.6,14,65,2,15,27,2,1.48,28,22,+6,+0.41,+0.67,21.8,20.4,+1.4,+0.10,+0.22
603,Ruan,br  BRA,"FW,MF",Juventude,16,2005,11,222,20,6.5,2.5,1,48,0,10,17,2,0.45,2,4,-2,-0.81,+0.26,2.9,2.6,+0.2,+0.10,+0.77
604,Rubens,br  BRA,"DF,MF",Atlético Mineiro,20,2001,29,1229,42,35.9,13.7,11,80,4,18,20,7,1.52,17,17,0,0.00,-0.33,17.7,13.3,+4.3,+0.32,-0.34
605,Óscar Ruiz,py  PAR,"MF,FW",Juventude,30,1991,24,990,41,28.9,11.0,11,62,0,13,23,9,0.54,12,21,-9,-0.82,+0.33,11.9,18.8,-6.9,-0.62,0.00
606,Rwan,br  BRA,"FW,MF",Santos,20,2001,17,464,27,13.6,5.2,2,80,1,15,20,11,0.76,7,9,-2,-0.39,-0.54,8.3,7.2,+1.1,+0.21,+0.29
607,João Victor Santos Sá,br  BRA,FW,Botafogo (RJ),27,1994,26,1742,67,50.9,19.4,20,78,10,6,32,0,1.38,24,24,0,0.00,+0.11,26.3,25.4,+1.0,+0.05,+0.58
608,Matheus Sales,br  BRA,"MF,DF",Goiás,26,1995,31,1794,58,52.5,19.9,21,73,7,10,27,4,1.32,18,28,-10,-0.50,-0.34,17.4,34.0,-16.6,-0.84,-0.26
609,Sammuel,br  BRA,DF,Fortaleza,20,2001,0,,,,,0,,0,0,,15,,,,,,,,,,,
610,Philipe Sampaio,br  BRA,DF,Botafogo (RJ),27,1994,16,1126,70,32.9,12.5,14,80,11,2,2,11,1.38,10,13,-3,-0.24,-0.28,12.9,16.5,-3.6,-0.29,-0.09
611,Samuel,br  BRA,FW,Atl Goianiense,17,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
612,Carlos Sánchez,uy  URU,MF,Santos,37,1984,14,782,56,22.9,8.7,10,68,0,4,25,8,1.36,8,10,-2,-0.23,-0.40,6.5,9.7,-3.2,-0.37,-0.42
613,Sandry,br  BRA,MF,Santos,19,2002,22,692,31,20.2,7.7,4,85,2,18,20,9,1.09,12,11,+1,+0.13,+0.06,12.7,11.6,+1.1,+0.15,+0.24
614,Alex Santana,br  BRA,MF,Atl Paranaense,26,1995,13,889,68,26.0,9.9,9,81,5,4,40,1,1.23,18,18,0,0.00,0.00,11.2,12.4,-1.1,-0.12,-0.11
615,Santos,br  BRA,GK,Flamengo,31,1990,19,1710,90,50.0,19.0,19,90,19,0,,5,2.11,38,14,+24,+1.26,+1.42,39.7,15.7,+24.0,+1.26,+0.97
616,Ademir Santos,br  BRA,"FW,MF",Atlético Mineiro,26,1995,35,1492,43,43.6,16.6,15,64,1,20,26,2,1.57,20,20,0,0.00,-0.37,23.3,15.7,+7.6,+0.46,-0.14
617,Chayene Santos,br  BRA,"MF,FW",Botafogo (RJ),31,1990,12,582,49,17.0,6.5,6,74,2,6,24,2,0.92,5,9,-4,-0.62,-0.68,7.2,7.6,-0.4,-0.07,+0.18
618,Diego Santos,br  BRA,DF,Flamengo,18,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,
619,Fábio Santos,br  BRA,DF,Corinthians,36,1985,22,1567,71,45.8,17.4,17,81,12,5,39,12,1.73,17,17,0,0.00,-0.39,18.4,17.3,+1.2,+0.07,+0.13
620,Guilherme Santos,br  BRA,"FW,MF",Bragantino,20,2001,1,45,45,1.3,0.5,0,,0,1,45,4,0.00,0,0,0,0.00,+0.27,0.9,0.2,+0.7,+0.95,+0.91
621,Gustavo Santos,br  BRA,FW,Avaí,19,2002,1,19,19,0.6,0.2,0,,0,1,19,6,0.00,0,0,0,0.00,+0.69,,,,,
622,Juan Santos,br  BRA,FW,São Paulo,19,2002,2,56,28,1.6,0.6,0,,0,2,28,13,2.00,2,0,+2,+3.21,+2.92,1.1,0.7,+0.4,+0.63,+0.50
623,Júnior Santos,br  BRA,"FW,MF",Botafogo (RJ),27,1994,15,1071,71,31.3,11.9,14,76,4,1,14,1,1.73,13,14,-1,-0.08,-0.05,11.6,13.6,-2.0,-0.17,+0.08
624,Luis Eduardo Marques dos Santos,br  BRA,DF,Atl Goianiense,24,1997,22,1635,74,47.8,18.2,20,79,9,2,30,5,0.95,21,27,-6,-0.33,+0.27,18.9,25.1,-6.2,-0.34,-0.24
625,Matheus Santos,br  BRA,MF,Goiás,23,1998,1,8,8,0.2,0.1,1,8,0,0,,4,3.00,0,0,0,0.00,+0.34,0.0,0.0,0.0,0.00,+0.71
626,Rafael Santos,br  BRA,DF,Coritiba,23,1998,15,1145,76,33.5,12.7,13,83,9,2,32,3,1.33,12,17,-5,-0.39,+0.24,11.8,16.9,-5.1,-0.40,-0.16
627,Kauã Santtos,br  BRA,GK,Flamengo,18,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,
628,Mateus Sarará,br  BRA,MF,Avaí,19,2002,8,429,54,12.5,4.8,5,75,1,3,17,4,1.00,5,10,-5,-1.05,-0.42,4.3,8.7,-4.3,-0.91,-0.48
629,Renzo Saravia,ar  ARG,"DF,MF",Botafogo (RJ),28,1993,25,1814,73,53.0,20.2,22,80,13,3,15,3,1.44,18,25,-7,-0.35,-0.63,21.8,29.5,-7.7,-0.38,-0.34
630,Eduardo Sasha,br  BRA,"FW,MF",Atlético Mineiro,29,1992,27,1291,48,37.7,14.3,16,72,2,11,13,5,1.52,18,17,+1,+0.07,-0.23,20.7,13.9,+6.8,+0.47,-0.10
631,Lucas Sasha,br  BRA,MF,Fortaleza,31,1990,19,1270,67,37.1,14.1,15,79,8,4,22,1,1.84,17,12,+5,+0.35,+0.27,13.2,15.7,-2.6,-0.18,-0.35
632,Gustavo Sauer,br  BRA,"FW,MF",Botafogo (RJ),28,1993,9,287,32,8.4,3.2,4,57,0,5,12,5,1.22,1,3,-2,-0.63,-0.63,2.9,3.5,-0.6,-0.19,+0.03
633,Jefferson Savarino,ve  VEN,FW,Atlético Mineiro,25,1996,3,90,30,2.6,1.0,1,62,0,2,14,0,2.33,3,1,+2,+2.00,+1.84,1.8,1.2,+0.7,+0.67,+0.14
634,Sávio,br  BRA,"FW,MF",Atlético Mineiro,17,2004,8,212,27,6.2,2.4,2,70,0,6,12,3,1.25,2,3,-1,-0.42,-0.68,3.5,1.9,+1.6,+0.66,+0.13
635,Savio,br  BRA,DF,Goiás,26,1995,11,850,77,24.9,9.4,11,77,5,0,,0,1.09,11,9,+2,+0.21,+0.74,7.9,12.8,-4.9,-0.52,+0.25
636,Gustavo Scarpa,br  BRA,"MF,FW",Palmeiras,28,1994,35,2575,74,75.3,28.6,31,79,13,4,33,1,2.11,51,22,+29,+1.01,-0.05,53.0,26.9,+26.1,+0.91,-0.12
637,Cleiton Schwengber,br  BRA,GK,Bragantino,24,1997,37,3330,90,97.4,37.0,37,90,37,0,,0,1.19,48,57,-9,-0.24,+0.76,51.8,47.7,+4.1,+0.11,+1.95
638,Shaylon,br  BRA,"FW,MF",Atl Goianiense,24,1997,28,1354,48,39.6,15.0,15,66,2,13,28,4,0.86,16,26,-10,-0.66,-0.32,20.7,19.2,+1.5,+0.10,+0.52
639,Sidcley,br  BRA,"DF,MF",Cuiabá,28,1993,7,333,48,9.7,3.7,4,64,1,3,26,5,1.29,4,2,+2,+0.54,+0.92,4.4,4.6,-0.1,-0.04,+0.16
640,Sidimar,br  BRA,DF,Goiás,29,1992,5,450,90,13.2,5.0,5,90,5,0,,6,2.00,5,3,+2,+0.40,+0.85,6.0,6.5,-0.5,-0.10,+0.70
641,Sidnei,br  BRA,DF,Goiás,32,1989,4,294,74,8.6,3.3,4,74,2,0,,4,1.00,3,5,-2,-0.61,-0.30,2.4,5.9,-3.5,-1.09,-0.41
642,Pablo Siles,uy  URU,MF,Atl Paranaense,24,1997,5,158,32,4.6,1.8,2,54,0,3,17,5,2.40,1,3,-2,-1.14,-1.19,1.1,3.4,-2.3,-1.29,-1.32
643,Aderlan Silva,br  BRA,DF,Bragantino,31,1990,31,2675,86,78.2,29.7,31,86,23,0,,3,1.23,37,42,-5,-0.17,+0.44,41.9,38.3,+3.6,+0.12,+0.28
644,Bruno Silva,br  BRA,MF,Avaí,35,1986,31,2603,84,76.1,28.9,31,84,19,0,,0,0.94,24,44,-20,-0.69,-0.03,30.3,47.5,-17.2,-0.59,-0.44
645,Da Silva,br  BRA,DF,Goiás,20,2001,7,568,81,16.6,6.3,6,83,5,1,73,6,0.57,5,11,-6,-0.95,-0.73,6.0,10.9,-4.9,-0.77,-0.07
646,Gustavo Silva,br  BRA,MF,Internacional,20,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
647,Cristiano da Silva Leite,br  BRA,DF,Fluminense,28,1993,14,748,53,21.9,8.3,8,78,4,6,21,19,1.93,16,10,+6,+0.72,+0.18,13.6,7.9,+5.7,+0.68,+0.55
648,Léo Silva,br  BRA,MF,São Paulo,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
649,Felipe Silva Lipe,br  BRA,DF,Avaí,19,2002,3,270,90,7.9,3.0,3,90,3,0,,7,2.33,5,2,+3,+1.00,+1.83,4.1,4.9,-0.8,-0.26,+0.25
650,Lucas Silva,br  BRA,"FW,MF",Avaí,24,1998,6,110,18,3.2,1.2,0,,0,6,18,9,0.50,2,2,0,0.00,+0.71,1.7,2.0,-0.3,-0.26,+0.24
651,Marcão Silva,br  BRA,"MF,DF",Cuiabá,31,1991,26,1265,49,37.0,14.1,11,87,9,15,20,10,1.23,11,14,-3,-0.21,+0.12,16.8,21.6,-4.7,-0.34,-0.25
652,Márcio Silva,br  BRA,DF,Coritiba,20,2001,2,180,90,5.3,2.0,2,90,2,0,,24,1.50,3,5,-2,-1.00,-0.47,3.0,2.7,+0.3,+0.15,+0.47
653,Nathan Silva,br  BRA,DF,Atlético Mineiro,24,1997,22,1732,79,50.6,19.2,18,90,17,4,30,14,1.41,19,19,0,0.00,-0.43,26.5,14.9,+11.7,+0.61,+0.14
654,Ricardo Silva,br  BRA,DF,América (MG),29,1992,11,743,68,21.7,8.3,8,88,7,3,13,8,1.91,13,7,+6,+0.73,+0.93,11.6,10.4,+1.2,+0.15,+0.33
655,Miguel Silveira,br  BRA,"MF,FW",Bragantino,18,2003,17,565,33,16.5,6.3,7,53,0,10,20,18,1.00,13,9,+4,+0.64,+1.08,12.8,10.3,+2.6,+0.41,+0.41
656,Vinicius Silvestre,br  BRA,GK,Palmeiras,27,1994,1,90,90,2.6,1.0,1,90,1,0,,9,0.00,0,3,-3,-3.00,-4.14,1.3,1.4,-0.1,-0.11,-1.08
657,Jailson Siqueira,br  BRA,MF,Palmeiras,26,1995,2,19,10,0.6,0.2,0,,0,2,10,2,1.00,1,0,+1,+4.74,+3.73,0.7,0.1,+0.6,+2.77,+1.84
658,Everton Soares,br  BRA,"FW,MF",Flamengo,25,1996,20,1416,71,41.4,15.7,15,82,5,5,37,0,1.90,29,15,+14,+0.89,+0.58,29.4,12.4,+17.0,+1.08,+0.51
659,Tiquinho Soares,br  BRA,FW,Botafogo (RJ),31,1991,14,1236,88,36.1,13.7,14,88,11,0,,0,1.86,19,14,+5,+0.36,+0.65,15.5,16.1,-0.6,-0.05,+0.27
660,Fernando Sobral,br  BRA,MF,Ceará,27,1994,23,1005,44,29.4,11.2,10,71,4,13,23,9,1.30,9,10,-1,-0.09,+0.13,12.5,15.4,-2.9,-0.26,-0.21
661,Yeferson Soteldo,ve  VEN,"FW,MF",Santos,24,1997,7,566,81,16.5,6.3,7,81,5,0,,0,0.57,3,6,-3,-0.48,-0.67,5.1,6.2,-1.1,-0.18,-0.15
662,Yan Souto,br  BRA,DF,Goiás,20,2001,8,611,76,17.9,6.8,7,84,6,1,26,14,1.00,6,8,-2,-0.29,+0.06,6.5,13.7,-7.2,-1.06,-0.42
663,Hugo Souza,br  BRA,GK,Flamengo,23,1999,15,1286,86,37.6,14.3,14,90,14,1,26,12,1.29,22,17,+5,+0.35,-0.32,19.7,14.7,+5.0,+0.35,-0.69
664,Igor Vinícius de Souza,br  BRA,"DF,FW",São Paulo,24,1997,23,1162,51,34.0,12.9,11,78,6,12,25,8,1.22,15,11,+4,+0.31,-0.05,18.7,14.5,+4.2,+0.33,+0.28
665,Bruno Tabata,br  BRA,FW,Palmeiras,24,1997,13,469,36,13.7,5.2,4,69,0,9,21,3,2.15,5,5,0,0.00,-1.19,,,,,
666,Tadeu,br  BRA,GK,Goiás,29,1992,38,3420,90,100.0,38.0,38,90,38,0,,0,1.21,40,53,-13,-0.34,,34.6,61.6,-27.0,-0.71,
667,Tailson,br  BRA,"FW,DF",Santos,22,1999,3,35,12,1.0,0.4,0,,0,3,12,5,0.00,0,1,-1,-2.57,-2.68,0.3,0.6,-0.3,-0.74,-0.70
668,Taison,br  BRA,"MF,FW",Internacional,34,1988,20,726,36,21.2,8.1,5,76,1,15,23,5,2.05,13,8,+5,+0.62,-0.12,14.3,11.6,+2.6,+0.33,+0.06
669,David Terans,uy  URU,MF,Atl Paranaense,27,1994,31,2009,65,58.7,22.3,26,72,4,5,27,1,1.55,26,25,+1,+0.04,+0.11,28.0,24.4,+3.6,+0.16,+0.48
670,Miguel Terceros,bo  BOL,FW,Santos,17,2004,2,24,12,0.7,0.3,0,,0,2,12,1,1.50,0,1,-1,-3.75,-3.86,0.2,0.3,-0.1,-0.43,-0.38
671,Thiago,br  BRA,GK,São Paulo,22,1999,3,242,81,7.1,2.7,2,90,2,1,62,21,1.00,8,7,+1,+0.37,+0.03,5.0,3.8,+1.2,+0.45,+0.33
672,Guilherme Tinga,br  BRA,DF,Fortaleza,28,1993,17,1175,69,34.4,13.1,14,82,12,3,8,2,1.82,21,15,+6,+0.46,+0.42,17.8,14.0,+3.8,+0.29,+0.38
673,Titi,br  BRA,DF,Fortaleza,33,1988,34,2796,82,81.8,31.1,32,85,27,2,40,2,1.41,35,30,+5,+0.16,-0.13,33.4,35.5,-2.0,-0.07,-0.58
674,Igor Torres,br  BRA,"FW,MF",Fortaleza,21,2000,4,13,3,0.4,0.1,0,,0,4,3,8,0.80,0,3,-3,-20.77,-21.03,0.0,0.8,-0.7,-5.16,-5.22
675,Jesús Trindade,uy  URU,MF,Coritiba,28,1993,17,1312,77,38.4,14.6,15,85,11,2,19,2,1.00,15,26,-11,-0.75,-0.33,12.7,21.5,-8.8,-0.60,-0.50
676,Bruno Tubarão,br  BRA,"FW,MF",Bragantino,26,1995,9,453,50,13.2,5.0,5,74,0,4,20,7,1.33,7,9,-2,-0.40,-0.15,5.4,6.3,-0.9,-0.18,-0.27
677,Uendel,br  BRA,DF,Cuiabá,33,1988,16,1320,83,38.6,14.7,15,87,12,1,15,0,1.06,11,15,-4,-0.27,+0.03,16.2,17.1,-0.9,-0.06,+0.19
678,Valdemir,br  BRA,MF,Coritiba,24,1997,13,617,47,18.0,6.9,8,57,1,5,32,5,1.15,6,14,-8,-1.17,-0.75,6.7,11.0,-4.3,-0.63,-0.41
679,Valdívia,br  BRA,"MF,FW",Cuiabá,27,1994,27,1384,51,40.5,15.4,17,68,1,10,23,1,0.89,11,17,-6,-0.39,-0.17,16.4,17.8,-1.4,-0.09,+0.15
680,Vanderlan,br  BRA,DF,Palmeiras,19,2002,13,652,50,19.1,7.2,7,86,6,6,8,19,2.31,12,9,+3,+0.41,-0.76,13.8,8.3,+5.4,+0.75,-0.23
681,Guillermo Varela,uy  URU,DF,Flamengo,28,1993,5,261,52,7.6,2.9,3,75,2,2,18,5,2.20,4,2,+2,+0.69,+0.15,4.5,2.6,+1.9,+0.67,-0.12
682,Eduardo Vargas,cl  CHI,FW,Atlético Mineiro,32,1989,24,1141,48,33.4,12.7,13,71,3,11,19,4,1.58,20,9,+11,+0.87,+0.99,20.9,9.4,+11.5,+0.91,+0.55
683,Matheus de Vargas,br  BRA,MF,Fortaleza,25,1996,11,418,38,12.2,4.6,5,61,1,6,19,18,1.45,2,4,-2,-0.43,-0.70,4.8,4.5,+0.3,+0.05,+0.02
684,Jhon Vasquez,co  COL,"FW,MF",Ceará,26,1995,13,414,32,12.1,4.6,3,65,0,10,22,3,0.62,3,5,-2,-0.43,-0.29,5.4,6.8,-1.4,-0.31,-0.23
685,Rafael Vaz,br  BRA,DF,Avaí,33,1988,18,1398,78,40.9,15.5,16,86,12,2,9,7,0.67,8,26,-18,-1.16,-0.80,14.9,27.2,-12.3,-0.79,-0.51
686,Raphael Veiga,br  BRA,MF,Palmeiras,26,1995,19,1261,66,36.9,14.0,17,71,3,2,29,0,1.84,18,10,+8,+0.57,-0.72,21.8,11.7,+10.1,+0.72,-0.35
687,Emiliano Velázquez,uy  URU,DF,Santos,27,1994,9,543,60,15.9,6.0,5,90,5,4,23,5,1.33,8,7,+1,+0.17,+0.10,7.6,8.7,-1.1,-0.18,-0.16
688,Fausto Vera,ar  ARG,MF,Corinthians,21,2000,18,1303,72,38.1,14.5,16,79,10,2,21,0,1.61,16,12,+4,+0.28,+0.11,18.1,14.5,+3.6,+0.25,+0.41
689,Gabriel Veron,br  BRA,"FW,MF",Palmeiras,19,2002,12,569,47,16.6,6.3,7,69,0,5,18,0,1.83,14,4,+10,+1.58,+0.67,13.5,5.3,+8.2,+1.30,+0.43
690,João Vialle,br  BRA,DF,Atl Paranaense,19,2002,1,24,24,0.7,0.3,0,,0,1,24,0,0.00,0,2,-2,-7.50,-7.55,0.0,0.4,-0.4,-1.59,-1.56
691,Marcos Victor,br  BRA,DF,Ceará,20,2001,6,357,60,10.4,4.0,4,70,1,2,39,23,1.33,4,5,-1,-0.25,-0.08,3.1,3.1,0.0,0.00,+0.12
692,Paulo Victor,br  BRA,DF,Internacional,20,2001,0,,,,,0,,0,0,,9,,,,,,,,,,,
693,Arturo Vidal,cl  CHI,MF,Flamengo,34,1987,15,836,56,24.4,9.3,9,77,2,6,23,0,1.67,18,8,+10,+1.08,+0.69,17.4,8.5,+8.9,+0.96,+0.25
694,Caio Vidal,br  BRA,"FW,MF",Internacional,21,2000,7,156,22,4.6,1.7,1,90,1,6,11,4,1.71,3,3,0,0.00,-0.74,3.1,2.5,+0.6,+0.37,+0.09
695,Elvis Vieira Araújo,br  BRA,"MF,FW",Goiás,31,1990,13,849,65,24.8,9.4,11,69,2,2,44,1,1.15,8,13,-5,-0.53,-0.25,8.9,13.8,-4.9,-0.52,+0.26
696,Gabriel Vieira,br  BRA,FW,Palmeiras,19,2002,1,12,12,0.4,0.1,0,,0,1,12,2,1.00,0,0,0,0.00,-1.03,0.1,0.0,+0.1,+0.36,-0.59
697,Luan Vieira,br  BRA,"MF,FW",Santos,28,1993,8,452,57,13.2,5.0,4,77,1,4,36,5,0.50,3,6,-3,-0.60,-0.78,4.0,4.3,-0.3,-0.06,-0.02
698,Marcos Vinicios Sorriso,br  BRA,FW,Bragantino,20,2001,31,1351,44,39.5,15.0,15,68,2,16,21,6,1.23,22,22,0,0.00,+0.43,18.9,19.1,-0.2,-0.01,-0.12
699,Alix Vinicius,br  BRA,DF,Fortaleza,22,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
700,Caio Vinícius,br  BRA,MF,Goiás,23,1999,27,1559,58,45.6,17.3,18,75,6,9,23,3,1.37,15,23,-8,-0.46,-0.22,13.7,29.1,-15.4,-0.89,-0.32
701,Mateus Vital,br  BRA,"FW,MF",Corinthians,23,1998,16,742,46,21.7,8.2,7,74,3,9,25,0,1.63,7,7,0,0.00,-0.27,8.0,8.6,-0.6,-0.07,-0.09
702,Vitão,br  BRA,DF,Internacional,21,2000,31,2787,90,81.5,31.0,31,90,29,0,,4,1.97,50,24,+26,+0.84,+0.70,45.6,37.6,+8.0,+0.26,-0.14
703,Cláudio Vitor,br  BRA,GK,Avaí,21,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
704,Vladimir,br  BRA,GK,Avaí,32,1989,23,2025,88,59.2,22.5,22,90,22,1,45,9,0.78,18,37,-19,-0.84,-0.39,24.9,43.5,-18.6,-0.83,-0.82
705,Tiago Volpi,br  BRA,GK,São Paulo,31,1990,0,,,,,0,,0,0,,3,,,,,,,,,,,
706,Max Walef,br  BRA,GK,Fortaleza,28,1993,5,450,90,13.2,5.0,5,90,5,0,,6,0.20,2,6,-4,-0.80,-1.13,5.6,4.0,+1.5,+0.30,+0.30
707,Walter,br  BRA,GK,Cuiabá,34,1987,28,2469,88,72.2,27.4,28,88,27,0,,2,1.18,21,26,-5,-0.18,+0.39,32.5,31.9,+0.5,+0.02,+0.71
708,Warley,br  BRA,"FW,MF",Coritiba,22,1999,15,560,37,16.4,6.2,7,50,0,8,26,3,1.53,5,10,-5,-0.80,-0.30,5.7,8.0,-2.3,-0.38,-0.10
709,Welington,br  BRA,"DF,FW",São Paulo,20,2001,32,1671,52,48.9,18.6,17,73,6,15,28,5,1.44,27,22,+5,+0.27,-0.14,23.5,21.8,+1.7,+0.09,-0.10
710,Zé Welinton,br  BRA,DF,Flamengo,18,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,
711,José Welison,br  BRA,MF,Fortaleza,26,1995,27,1723,64,50.4,19.1,19,80,13,8,26,3,1.52,26,19,+7,+0.37,+0.37,26.2,23.5,+2.7,+0.14,+0.20
712,Weliton,cl  CHI,MF,Juventude,16,2005,1,1,1,0.0,0.0,0,,0,1,1,4,1.00,0,0,0,0.00,+1.05,0.1,0.1,-0.1,-5.09,-4.47
713,Wellington,br  BRA,DF,Avaí,26,1995,3,270,90,7.9,3.0,3,90,3,0,,1,2.33,5,2,+3,+1.00,+1.83,4.1,4.9,-0.8,-0.26,+0.25
714,Welliton,br  BRA,"MF,FW",Bragantino,21,2000,6,103,17,3.0,1.1,0,,0,6,17,5,0.67,0,2,-2,-1.75,-1.53,0.7,2.3,-1.6,-1.38,-1.49
