,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh_Standard,SoT_Standard,SoT%_Standard,Sh/90_Standard,SoT/90_Standard,G/Sh_Standard,G/SoT_Standard,Dist_Standard,FK_Standard,PK_Performance,PKatt_Performance,xG_Expected,npxG_Expected,npxG/Sh_Expected,G-xG_Expected,np:G-xG_Expected
297,Federico Mattiello,it  ITA,DF,Spezia,25-250,1995,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
298,Borja Mayoral,es  ESP,FW,Roma,23-350,1997,10.8,6,26,9,34.6,2.40,0.83,0.23,0.67,12.7,0,0,0,5.8,5.8,0.22,+0.2,+0.2
299,Antonio Mazzotta,it  ITA,DF,Crotone,31-231,1989,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
300,Ibrahima Mbaye,sn  SEN,DF,Bologna,26-122,1994,3.3,1,1,1,100.0,0.30,0.30,1.00,1.00,2.0,0,0,0,0.5,0.5,0.55,+0.5,+0.5
301,Weston McKennie,us  USA,MF,Juventus,22-205,1998,13.5,4,23,12,52.2,1.70,0.89,0.17,0.33,9.6,0,0,0,3.0,3.0,0.13,+1.0,+1.0
302,Gary Medel,cl  CHI,"DF,MF",Bologna,33-230,1987,5.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
303,Filippo Melegoni,it  ITA,MF,Genoa,22-031,1999,2.1,0,1,0,0.0,0.47,0.00,0.00,,17.1,0,0,0,0.0,0.0,0.03,0.0,0.0
304,Arthur Melo,br  BRA,MF,Juventus,24-221,1996,9.6,1,2,1,50.0,0.21,0.10,0.50,1.00,25.5,0,0,0,0.1,0.1,0.03,+0.9,+0.9
305,Alex Meret,it  ITA,GK,Napoli,23-364,1997,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
306,Yıldırım Mert Çetin,tr  TUR,DF,Hellas Verona,24-079,1997,4.6,0,2,0,0.0,0.43,0.00,0.00,,9.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
307,Dries Mertens,be  BEL,"FW,MF",Napoli,33-319,1987,11.5,5,40,16,40.0,3.48,1.39,0.13,0.31,17.5,2,0,0,3.7,3.7,0.09,+1.3,+1.3
308,Junior Messias,br  BRA,"FW,MF",Crotone,29-312,1991,26.8,7,75,26,34.7,2.80,0.97,0.09,0.27,21.4,5,0,0,5.0,5.0,0.07,+1.0,+1.0
309,Valentin Mihaila,ro  ROU,"FW,MF",Parma,21-047,2000,5.8,2,15,8,53.3,2.59,1.38,0.13,0.25,16.2,0,0,0,2.1,2.1,0.14,-0.1,-0.1
310,Nikola Milenković,rs  SRB,DF,Fiorentina,23-160,1997,24.7,3,15,6,40.0,0.61,0.24,0.20,0.50,10.3,0,0,0,2.5,2.5,0.17,+0.5,+0.5
311,Sergej Milinković-Savić,rs  SRB,MF,Lazio,26-022,1995,22.0,6,49,16,32.7,2.23,0.73,0.12,0.38,17.7,10,0,0,4.3,4.3,0.09,+1.7,+1.7
312,Vanja Milinković-Savić,rs  SRB,GK,Torino,24-029,1997,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
313,Vincenzo Millico,it  ITA,"FW,MF",Torino,20-221,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
314,Aleksei Miranchuk,ru  RUS,"MF,FW",Atalanta,25-155,1995,4.7,2,10,3,30.0,2.12,0.64,0.20,0.67,14.8,0,0,0,1.2,1.2,0.12,+0.8,+0.8
315,Antonio Mirante,it  ITA,GK,Roma,37-256,1983,10.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
316,Henrikh Mkhitaryan,am  ARM,"FW,MF",Roma,32-059,1989,23.4,9,65,24,36.9,2.77,1.02,0.12,0.33,16.5,1,1,1,9.7,9.0,0.14,-0.7,-1.0
317,Johan Mojica,co  COL,"DF,FW",Atalanta,28-212,1992,3.3,0,4,0,0.0,1.20,0.00,0.00,,17.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1
318,Nahuel Molina,ar  ARG,DF,Udinese,23-109,1997,9.3,0,6,4,66.7,0.64,0.43,0.00,0.00,19.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4
319,Salvatore Molina,it  ITA,"MF,DF",Crotone,29-079,1992,16.7,1,10,3,30.0,0.60,0.18,0.10,0.33,21.0,0,0,0,0.3,0.3,0.03,+0.7,+0.7
320,Gabriele Moncini,it  ITA,FW,Benevento,24-329,1996,4.0,0,8,1,12.5,2.02,0.25,0.00,0.00,13.2,0,0,0,1.0,1.0,0.12,-1.0,-1.0
321,Cristóbal Montiel Rodríguez,es  ESP,"DF,FW",Fiorentina,20-344,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
322,Lorenzo Montipò,it  ITA,GK,Benevento,25-029,1996,27.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
323,Luca Mora,it  ITA,MF,Spezia,32-315,1988,1.3,0,1,1,100.0,0.80,0.80,0.00,0.00,12.2,0,0,0,0.1,0.1,0.11,-0.1,-0.1
324,Álvaro Morata,es  ESP,FW,Juventus,28-149,1992,14.8,7,33,14,42.4,2.23,0.95,0.18,0.43,11.3,0,1,1,7.2,6.5,0.20,-0.2,-0.5
325,Mert Müldür,tr  TUR,DF,Sassuolo,21-352,1999,14.2,0,12,0,0.0,0.85,0.00,0.00,,16.4,0,0,0,0.8,0.8,0.07,-0.8,-0.8
326,Luis Muriel,co  COL,FW,Atalanta,29-339,1991,10.7,16,54,28,51.9,5.03,2.61,0.28,0.54,16.7,3,1,1,9.5,8.7,0.16,+6.5,+6.3
327,Vedat Muriqi,xk  KVX,FW,Lazio,26-331,1994,4.5,1,13,4,30.8,2.91,0.90,0.08,0.25,13.6,0,0,0,1.8,1.8,0.14,-0.8,-0.8
328,Nicola Murru,it  ITA,DF,Torino,26-095,1994,6.2,0,5,1,20.0,0.81,0.16,0.00,0.00,16.2,0,0,0,0.5,0.5,0.09,-0.5,-0.5
329,Juan Musso,ar  ARG,GK,Udinese,26-319,1994,25.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
330,Joakim Mæhle,dk  DEN,DF,Atalanta,23-305,1997,8.1,0,13,3,23.1,1.60,0.37,0.00,0.00,18.9,0,0,0,0.8,0.8,0.06,-0.8,-0.8
331,Nahitan Nández,uy  URU,"MF,DF",Cagliari,25-083,1995,21.2,1,20,12,60.0,0.94,0.57,0.05,0.08,18.0,0,0,0,1.1,1.1,0.05,-0.1,-0.1
332,Ilija Nestorovski,mk  MKD,FW,Udinese,31-009,1990,6.1,2,17,8,47.1,2.78,1.31,0.12,0.25,11.3,0,0,0,2.8,2.8,0.16,-0.8,-0.8
333,Nicolas Nkoulou,cm  CMR,DF,Torino,30-359,1990,8.9,1,2,1,50.0,0.22,0.11,0.50,1.00,6.9,0,0,0,0.3,0.3,0.17,+0.7,+0.7
334,Bram Nuytinck,nl  NED,DF,Udinese,30-321,1990,11.6,1,2,1,50.0,0.17,0.09,0.50,1.00,7.5,0,0,0,0.1,0.1,0.07,+0.9,+0.9
335,Simeon Nwankwo,ng  NGA,FW,Crotone,28-318,1992,22.7,13,39,16,41.0,1.72,0.70,0.18,0.44,12.3,0,6,6,9.3,5.5,0.14,+2.7,+1.5
336,M'Bala Nzola,fr  FRA,FW,Spezia,24-215,1996,14.8,9,31,9,29.0,2.09,0.61,0.19,0.67,13.8,0,3,3,7.0,4.8,0.15,+2.0,+1.2
337,Pedro Obiang,gq  EQG,MF,Sassuolo,28-359,1992,10.5,0,9,3,33.3,0.85,0.28,0.00,0.00,22.6,0,0,0,0.5,0.5,0.05,-0.5,-0.5
338,Brain Oddei,it  ITA,MF,Sassuolo,18-184,2002,0.3,0,2,1,50.0,6.67,3.33,0.00,0.00,16.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
339,Stefano Okaka,it  ITA,FW,Udinese,31-224,1989,8.2,3,14,6,42.9,1.70,0.73,0.21,0.50,11.7,0,0,0,2.2,2.2,0.16,+0.8,+0.8
340,Christian Oliva,uy  URU,MF,Cagliari,24-293,1996,4.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
341,Maximiliano Olivera,uy  URU,DF,Fiorentina,29-016,1992,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
342,Jerome Onguene,cm  CMR,DF,Genoa,23-089,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
343,Riccardo Orsolini,it  ITA,"FW,MF",Bologna,24-056,1997,14.5,4,40,14,35.0,2.75,0.96,0.08,0.21,18.4,9,1,1,4.9,4.4,0.11,-0.9,-1.4
344,Victor Osimhen,ng  NGA,FW,Napoli,22-082,1998,8.5,3,34,12,35.3,4.02,1.42,0.09,0.25,14.8,0,0,0,4.3,4.3,0.13,-1.3,-1.3
345,Yordan Osorio,ve  VEN,DF,Parma,26-315,1994,15.5,0,5,0,0.0,0.32,0.00,0.00,,10.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3
346,David Ospina,co  COL,GK,Napoli,32-202,1988,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
347,Thomas Ouwejan,nl  NED,DF,Udinese,24-172,1996,3.9,0,5,2,40.0,1.27,0.51,0.00,0.00,25.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
348,Mattia Pagliuca,it  ITA,MF,Bologna,18-330,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
349,Rodrigo Palacio,ar  ARG,FW,Bologna,39-044,1982,19.8,1,41,15,36.6,2.07,0.76,0.02,0.07,14.8,0,0,0,4.2,4.2,0.10,-3.2,-3.2
350,Alberto Paleari,it  ITA,GK,Genoa,28-204,1992,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
351,Antonio Palumbo,it  ITA,MF,Sampdoria,24-227,1996,0.1,0,1,0,0.0,12.86,0.00,0.00,,19.3,0,0,0,0.0,0.0,0.02,0.0,0.0
352,Martin Palumbo,no  NOR,MF,Udinese,19-016,2002,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
353,Goran Pandev,mk  MKD,"FW,MF",Genoa,37-237,1983,10.7,4,15,8,53.3,1.40,0.75,0.27,0.50,15.5,0,0,0,2.6,2.6,0.17,+1.4,+1.4
354,Vittorio Parigini,it  ITA,"FW,DF",Genoa,24-361,1996,0.6,0,1,1,100.0,1.61,1.61,0.00,0.00,33.0,0,0,0,0.0,0.0,0.01,0.0,0.0
355,Marco Parolo,it  ITA,"DF,MF",Lazio,36-055,1985,4.7,0,6,1,16.7,1.27,0.21,0.00,0.00,15.0,0,0,0,0.6,0.6,0.10,-0.6,-0.6
356,Mario Pašalić,hr  CRO,MF,Atalanta,26-040,1995,9.0,4,12,7,58.3,1.33,0.78,0.33,0.57,12.9,0,0,0,3.1,3.1,0.25,+0.9,+0.9
357,Christian Pastina,it  ITA,DF,Benevento,20-034,2001,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
358,Patric,es  ESP,DF,Lazio,27-338,1993,15.7,0,6,0,0.0,0.38,0.00,0.00,,20.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2
359,Leonardo Pavoletti,it  ITA,FW,Cagliari,32-115,1988,9.9,2,25,6,24.0,2.54,0.61,0.08,0.33,10.5,0,0,0,2.9,2.9,0.12,-0.9,-0.9
360,Nehuén Paz,ar  ARG,DF,Bologna,27-327,1993,4.0,1,2,1,50.0,0.50,0.25,0.50,1.00,5.0,0,0,0,0.5,0.5,0.24,+0.5,+0.5
361,Pedro,es  ESP,"FW,MF",Roma,33-236,1987,13.5,4,33,12,36.4,2.45,0.89,0.12,0.33,18.1,0,0,0,4.3,4.3,0.13,-0.3,-0.3
362,João Pedro,br  BRA,"MF,FW",Cagliari,29-012,1992,27.3,13,54,22,40.7,1.98,0.81,0.19,0.45,14.6,3,3,4,10.3,7.3,0.14,+2.7,+2.7
363,Gianluca Pegolo,it  ITA,GK,Sassuolo,39-361,1981,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
364,Graziano Pellè,it  ITA,FW,Parma,35-249,1985,1.7,1,4,2,50.0,2.31,1.15,0.25,0.50,12.0,0,0,0,0.3,0.3,0.07,+0.7,+0.7
365,Lorenzo Pellegrini,it  ITA,"MF,FW",Roma,24-275,1996,22.4,4,52,19,36.5,2.33,0.85,0.08,0.21,19.2,7,0,0,4.5,4.5,0.09,-0.5,-0.5
366,Luca Pellegrini,it  ITA,"DF,MF",Genoa,22-014,1999,7.1,0,5,0,0.0,0.70,0.00,0.00,,26.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
367,Federico Peluso,it  ITA,DF,Sassuolo,37-060,1984,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
368,Andreas Pereira,br  BRA,"MF,FW",Lazio,25-079,1996,3.7,1,11,4,36.4,2.95,1.07,0.09,0.25,21.7,0,0,0,0.7,0.7,0.06,+0.3,+0.3
369,Pedro Pereira,pt  POR,DF,Crotone,23-058,1998,23.7,0,13,5,38.5,0.55,0.21,0.00,0.00,22.2,2,0,0,0.6,0.6,0.05,-0.6,-0.6
370,Gastón Pereiro,uy  URU,"MF,FW",Cagliari,25-283,1995,2.1,1,8,3,37.5,3.75,1.41,0.13,0.33,19.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4
371,Bruno Peres,br  BRA,DF,Roma,31-020,1990,10.3,0,10,4,40.0,0.97,0.39,0.00,0.00,17.2,0,0,0,1.0,1.0,0.10,-1.0,-1.0
372,Roberto Pereyra,ar  ARG,"MF,FW",Udinese,30-073,1991,21.6,3,16,5,31.3,0.74,0.23,0.19,0.60,15.7,0,0,0,2.0,2.0,0.12,+1.0,+1.0
373,Carles Pérez,es  ESP,"FW,MF",Roma,23-033,1998,4.3,1,9,3,33.3,2.10,0.70,0.11,0.33,15.9,0,0,0,1.1,1.1,0.12,-0.1,-0.1
374,Mattia Perin,it  ITA,GK,Genoa,28-131,1992,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
375,Ivan Perišić,hr  CRO,"DF,FW",Inter,32-047,1989,16.4,2,25,8,32.0,1.53,0.49,0.08,0.25,11.9,0,0,0,3.3,3.3,0.13,-1.3,-1.3
376,Matteo Pessina,it  ITA,MF,Atalanta,23-334,1997,13.3,1,15,7,46.7,1.13,0.52,0.07,0.14,14.9,0,0,0,1.2,1.2,0.09,-0.2,-0.2
377,Andrea Petagna,it  ITA,FW,Napoli,25-264,1995,10.3,4,25,11,44.0,2.43,1.07,0.16,0.36,10.3,0,0,0,4.0,4.0,0.16,0.0,0.0
378,Jacopo Petriccione,it  ITA,MF,Crotone,26-027,1995,8.3,0,3,1,33.3,0.36,0.12,0.00,0.00,25.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
379,Jens Petter Hauge,no  NOR,"FW,MF",Milan,21-160,1999,5.7,1,6,2,33.3,1.05,0.35,0.17,0.50,14.7,0,0,0,0.6,0.6,0.09,+0.4,+0.4
380,Germán Pezzella,ar  ARG,DF,Fiorentina,29-267,1991,20.5,1,14,2,14.3,0.68,0.10,0.07,0.50,10.2,0,0,0,1.1,1.1,0.08,-0.1,-0.1
381,Giuseppe Pezzella,it  ITA,DF,Parma,23-112,1997,15.8,0,3,0,0.0,0.19,0.00,0.00,,28.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1
382,Cristiano Piccini,it  ITA,DF,Atalanta,28-176,1992,0.7,0,1,0,0.0,1.53,0.00,0.00,,9.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1
383,Roberto Piccoli,it  ITA,FW,Spezia,20-053,2001,5.3,4,11,9,81.8,2.08,1.71,0.36,0.44,8.3,0,0,0,2.6,2.6,0.24,+0.4,+0.4
384,Andrea Pinamonti,it  ITA,FW,Inter,21-306,1999,0.6,0,2,1,50.0,3.27,1.64,0.00,0.00,14.6,0,0,0,0.2,0.2,0.11,-0.2,-0.2
385,Fabio Pisacane,it  ITA,DF,Cagliari,35-052,1986,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
386,Marko Pjaca,hr  CRO,"FW,MF",Genoa,25-319,1995,11.5,3,18,7,38.9,1.57,0.61,0.17,0.43,16.9,0,0,0,1.7,1.7,0.09,+1.3,+1.3
387,Tommaso Pobega,it  ITA,MF,Spezia,21-249,1999,9.7,3,11,5,45.5,1.14,0.52,0.27,0.60,15.2,0,0,0,1.7,1.7,0.15,+1.3,+1.3
388,Andrea Poli,it  ITA,MF,Bologna,31-173,1989,3.3,1,2,2,100.0,0.61,0.61,0.50,0.50,7.3,0,0,0,0.8,0.8,0.38,+0.2,+0.2
389,Matteo Politano,it  ITA,FW,Napoli,27-230,1993,13.7,8,39,14,35.9,2.84,1.02,0.21,0.57,17.9,0,0,0,3.5,3.5,0.09,+4.5,+4.5
390,Ivan Provedel,it  ITA,GK,Spezia,27-004,1994,22.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
391,Erick Pulgar,cl  CHI,MF,Fiorentina,27-065,1994,12.9,0,8,1,12.5,0.62,0.08,0.00,0.00,20.2,2,0,0,0.5,0.5,0.06,-0.5,-0.5
392,Ignacio Pussetto,ar  ARG,FW,Udinese,25-090,1995,8.4,3,17,7,41.2,2.03,0.84,0.18,0.43,13.8,0,0,0,2.2,2.2,0.13,+0.8,+0.8
393,Fabio Quagliarella,it  ITA,FW,Sampdoria,38-049,1983,18.6,9,60,16,26.7,3.22,0.86,0.13,0.50,17.4,1,1,2,7.9,6.4,0.11,+1.1,+1.6
394,Simone Rabbi,it  ITA,FW,Bologna,19-142,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
395,Adrien Rabiot,fr  FRA,MF,Juventus,25-352,1995,16.7,2,19,7,36.8,1.14,0.42,0.11,0.29,17.0,0,0,0,1.5,1.5,0.08,+0.5,+0.5
396,Ivan Radovanović,rs  SRB,"DF,MF",Genoa,32-204,1988,19.0,0,4,1,25.0,0.21,0.05,0.00,0.00,22.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
397,Ștefan Radu,ro  ROU,DF,Lazio,34-150,1986,16.2,0,3,0,0.0,0.18,0.00,0.00,,14.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
398,Rafael,br  BRA,GK,Spezia,39-018,1982,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
399,Gastón Ramírez,uy  URU,"MF,FW",Sampdoria,30-109,1990,10.1,0,11,4,36.4,1.09,0.40,0.00,0.00,20.9,1,0,0,0.6,0.6,0.05,-0.6,-0.6
400,Aaron Ramsey,wal  WAL,MF,Juventus,30-085,1990,10.9,2,22,10,45.5,2.03,0.92,0.09,0.20,13.9,0,0,0,4.6,4.6,0.21,-2.6,-2.6
401,Andrea Ranocchia,it  ITA,DF,Inter,33-033,1988,3.8,0,6,1,16.7,1.57,0.26,0.00,0.00,6.6,0,0,0,0.9,0.9,0.15,-0.9,-0.9
402,Giacomo Raspadori,it  ITA,"FW,MF",Sassuolo,21-031,2000,6.6,1,8,1,12.5,1.20,0.15,0.13,1.00,13.8,0,0,0,0.9,0.9,0.11,+0.1,+0.1
403,Federico Ravaglia,it  ITA,GK,Bologna,21-130,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
404,Ante Rebić,hr  CRO,FW,Milan,27-181,1993,13.3,5,29,16,55.2,2.17,1.20,0.17,0.31,14.5,0,0,0,4.5,4.1,0.15,+0.5,+0.9
405,Arkadiusz Reca,pl  POL,DF,Crotone,25-277,1995,20.8,2,26,7,26.9,1.25,0.34,0.08,0.29,18.0,0,0,0,1.4,1.4,0.05,+0.6,+0.6
406,Vasco Regini,it  ITA,DF,Sampdoria,30-193,1990,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
407,Pepe Reina,es  ESP,GK,Lazio,38-202,1982,20.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
408,Bryan Reynolds,us  USA,DF,Roma,19-266,2001,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
409,Franck Ribéry,fr  FRA,FW,Fiorentina,37-348,1983,16.2,1,16,6,37.5,0.99,0.37,0.06,0.17,15.4,0,0,0,2.5,2.5,0.16,-1.5,-1.5
410,Federico Ricci,it  ITA,FW,Sassuolo,26-298,1994,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
411,Giacomo Ricci,it  ITA,DF,Parma,24-200,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
412,Matteo Ricci,it  ITA,MF,Spezia,26-298,1994,18.2,0,18,3,16.7,0.99,0.16,0.00,0.00,25.1,1,0,0,0.7,0.7,0.04,-0.7,-0.7
413,Tomás Rincón,ve  VEN,MF,Torino,33-067,1988,22.7,0,16,2,12.5,0.71,0.09,0.00,0.00,18.3,0,0,0,0.8,0.8,0.05,-0.8,-0.8
414,Andrea Rispoli,it  ITA,DF,Crotone,32-173,1988,6.2,0,4,1,25.0,0.64,0.16,0.00,0.00,22.5,0,0,0,0.4,0.4,0.09,-0.4,-0.4
415,Emmanuel Rivière,fr  FRA,"FW,MF",Crotone,31-018,1990,6.7,1,11,3,27.3,1.63,0.45,0.09,0.33,14.9,0,0,0,1.1,1.1,0.10,-0.1,-0.1
416,Ricardo Rodríguez,ch  SUI,DF,Torino,28-208,1992,12.4,0,12,2,16.7,0.97,0.16,0.00,0.00,25.4,7,0,0,0.5,0.5,0.04,-0.5,-0.5
417,Marko Rog,hr  CRO,MF,Cagliari,25-245,1995,12.9,0,8,2,25.0,0.62,0.15,0.00,0.00,25.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3
418,Rogério,br  BRA,DF,Sassuolo,23-067,1998,15.6,0,13,3,23.1,0.83,0.19,0.00,0.00,21.0,0,0,0,0.3,0.3,0.03,-0.3,-0.3
419,Luis Rojas,cl  CHI,"FW,MF",Crotone,19-015,2002,0.2,0,1,0,0.0,4.50,0.00,0.00,,25.5,0,0,0,0.0,0.0,0.04,0.0,0.0
420,Alessio Romagnoli,it  ITA,DF,Milan,26-068,1995,20.0,1,14,3,21.4,0.70,0.15,0.07,0.33,6.8,0,0,0,1.9,1.9,0.13,-0.9,-0.9
421,Cristian Romero,ar  ARG,DF,Atalanta,22-328,1998,18.8,2,10,5,50.0,0.53,0.27,0.20,0.40,9.0,0,0,0,1.4,1.4,0.14,+0.6,+0.6
422,Cristiano Ronaldo,pt  POR,FW,Juventus,36-044,1985,21.4,23,114,44,38.6,5.34,2.06,0.16,0.41,18.2,14,5,6,19.3,14.7,0.13,+3.7,+3.3
423,Marten de Roon,nl  NED,MF,Atalanta,29-357,1991,22.6,1,15,2,13.3,0.66,0.09,0.07,0.50,24.2,0,0,0,0.5,0.5,0.04,+0.5,+0.5
424,Nicolò Rovella,it  ITA,MF,Genoa,19-107,2001,9.2,0,7,1,14.3,0.76,0.11,0.00,0.00,20.3,1,0,0,0.4,0.4,0.06,-0.4,-0.4
425,Amir Rrahmani,xk  KVX,DF,Napoli,27-025,1994,5.9,0,1,0,0.0,0.17,0.00,0.00,,8.0,0,0,0,0.2,0.2,0.16,-0.2,-0.2
426,Kevin Rüegg,ch  SUI,"MF,DF",Hellas Verona,22-228,1998,1.3,0,1,1,100.0,0.74,0.74,0.00,0.00,24.7,0,0,0,0.0,0.0,0.03,0.0,0.0
427,Daniele Rugani,it  ITA,DF,Cagliari,26-235,1994,7.3,1,1,1,100.0,0.14,0.14,1.00,1.00,4.0,0,0,0,0.2,0.2,0.21,+0.8,+0.8
428,Matteo Ruggeri,it  ITA,DF,Atalanta,18-253,2002,2.3,0,1,0,0.0,0.43,0.00,0.00,,16.0,0,0,0,0.0,0.0,0.03,0.0,0.0
429,Mário Rui,pt  POR,DF,Napoli,29-298,1991,13.8,0,11,1,9.1,0.79,0.07,0.00,0.00,23.5,1,0,0,0.4,0.4,0.04,-0.4,-0.4
430,Fabián Ruiz Peña,es  ESP,MF,Napoli,24-352,1996,17.6,1,30,8,26.7,1.70,0.45,0.03,0.13,20.4,1,0,0,2.0,2.0,0.07,-1.0,-1.0
431,Alexis Saelemaekers,be  BEL,FW,Milan,21-267,1999,15.1,2,18,4,22.2,1.19,0.27,0.11,0.50,16.7,0,0,0,2.3,2.3,0.13,-0.3,-0.3
432,Jacopo Sala,it  ITA,DF,Spezia,29-106,1991,4.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
433,Eddy Salcedo,it  ITA,FW,Hellas Verona,19-171,2001,4.8,0,10,4,40.0,2.10,0.84,0.00,0.00,20.0,0,0,0,0.6,0.6,0.06,-0.6,-0.6
434,Antonio Sanabria,py  PAR,FW,Torino,25-017,1996,2.3,2,6,3,50.0,2.65,1.32,0.33,0.67,13.5,0,0,0,0.7,0.7,0.12,+1.3,+1.3
435,Alexis Sánchez,cl  CHI,FW,Inter,32-092,1988,9.4,5,21,12,57.1,2.22,1.27,0.24,0.42,14.6,2,0,1,4.8,4.0,0.19,+0.2,+1.0
436,Alex Sandro,br  BRA,DF,Juventus,30-054,1991,10.2,0,8,0,0.0,0.79,0.00,0.00,,15.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3
437,Nicola Sansone,it  ITA,"FW,MF",Bologna,29-192,1991,9.2,2,23,10,43.5,2.49,1.08,0.09,0.20,15.3,3,0,0,3.0,3.0,0.13,-1.0,-1.0
438,Federico Santander,py  PAR,FW,Bologna,29-290,1991,0.4,0,5,0,0.0,12.16,0.00,0.00,,15.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
439,Davide Santon,it  ITA,DF,Roma,30-078,1991,2.8,0,2,0,0.0,0.73,0.00,0.00,,19.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
440,Samir Santos,br  BRA,DF,Udinese,26-106,1994,20.7,1,10,3,30.0,0.48,0.14,0.10,0.33,9.4,0,0,0,1.2,1.2,0.12,-0.2,-0.2
441,Marco Sau,it  ITA,"MF,FW",Benevento,33-138,1987,7.4,3,9,4,44.4,1.22,0.54,0.22,0.50,15.9,1,1,1,2.4,1.6,0.18,+0.6,+0.4
442,Gianluca Scamacca,it  ITA,FW,Genoa,22-079,1999,10.5,4,35,12,34.3,3.34,1.14,0.11,0.33,16.0,0,0,0,4.0,4.0,0.12,0.0,0.0
443,Nicolás Schiappacasse,uy  URU,MF,Sassuolo,22-068,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
444,Pasquale Schiattarella,it  ITA,MF,Benevento,33-295,1987,20.4,1,6,3,50.0,0.29,0.15,0.17,0.33,17.6,0,0,0,0.6,0.6,0.11,+0.4,+0.4
445,Jerdy Schouten,nl  NED,MF,Bologna,24-068,1997,20.6,1,6,2,33.3,0.29,0.10,0.17,0.50,28.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
446,Matteo Scozzarella,it  ITA,MF,Parma,32-289,1988,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
