,Player,Nation,Pos,Squad,Age,Born,90s,CrdY_Performance,CrdR_Performance,2CrdY_Performance,Fls_Performance,Fld_Performance,Off_Performance,Crs,Int,TklW,PKwon_Performance,PKcon_Performance,OG_Performance,Recov_Performance,Won_Aerial Duels,Lost_Aerial Duels,Won%_Aerial Duels
383,Roberto Piccoli,it  ITA,FW,Spezia,20-053,2001,5.3,0,0,0,10,10,2,2,3,3,1,0,0,16,13,29,31.0
384,Andrea Pinamonti,it  ITA,FW,Inter,21-306,1999,0.6,0,0,0,1,1,1,0,0,0,0,0,0,4,1,2,33.3
385,Fabio Pisacane,it  ITA,DF,Cagliari,35-052,1986,2.5,1,0,0,2,0,0,1,3,2,0,0,0,12,3,1,75.0
386,Marko Pjaca,hr  CRO,"FW,MF",Genoa,25-319,1995,11.5,0,0,0,12,18,2,7,6,5,0,0,0,53,7,41,14.6
387,Tommaso Pobega,it  ITA,MF,Spezia,21-249,1999,9.7,5,0,0,21,13,0,4,10,12,2,1,0,58,11,9,55.0
388,Andrea Poli,it  ITA,MF,Bologna,31-173,1989,3.3,0,0,0,2,5,0,2,5,6,0,0,1,34,1,5,16.7
389,Matteo Politano,it  ITA,FW,Napoli,27-230,1993,13.7,2,0,0,11,25,0,28,13,10,0,0,0,73,5,13,27.8
390,Ivan Provedel,it  ITA,GK,Spezia,27-004,1994,22.0,1,0,0,0,5,0,0,0,0,0,0,0,115,0,0,
391,Erick Pulgar,cl  CHI,MF,Fiorentina,27-065,1994,12.9,4,0,0,14,12,0,13,18,22,0,1,0,153,17,7,70.8
392,Ignacio Pussetto,ar  ARG,FW,Udinese,25-090,1995,8.4,2,0,0,18,10,7,14,10,15,1,0,0,44,23,20,53.5
393,Fabio Quagliarella,it  ITA,FW,Sampdoria,38-049,1983,18.6,1,0,0,21,26,16,13,4,6,1,0,0,71,26,50,34.2
394,Simone Rabbi,it  ITA,FW,Bologna,19-142,2001,0.4,0,0,0,3,2,1,0,0,1,0,0,0,1,0,2,0.0
395,Adrien Rabiot,fr  FRA,MF,Juventus,25-352,1995,16.7,7,1,1,29,14,0,11,17,30,0,1,0,139,22,18,55.0
396,Ivan Radovanović,rs  SRB,"DF,MF",Genoa,32-204,1988,19.0,4,0,0,21,22,0,2,24,16,0,1,0,176,45,31,59.2
397,Ștefan Radu,ro  ROU,DF,Lazio,34-150,1986,16.2,1,0,0,15,12,1,24,29,15,0,0,0,170,28,16,63.6
398,Rafael,br  BRA,GK,Spezia,39-018,1982,1.3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
399,Gastón Ramírez,uy  URU,"MF,FW",Sampdoria,30-109,1990,10.1,5,0,0,31,33,3,18,7,14,0,0,0,67,29,34,46.0
400,Aaron Ramsey,wal  WAL,MF,Juventus,30-085,1990,10.9,2,0,0,18,16,3,18,6,16,1,0,0,63,6,15,28.6
401,Andrea Ranocchia,it  ITA,DF,Inter,33-033,1988,3.8,1,0,0,10,6,1,0,2,4,0,0,0,49,16,6,72.7
402,Giacomo Raspadori,it  ITA,"FW,MF",Sassuolo,21-031,2000,6.6,1,0,0,5,10,0,4,0,1,1,0,0,17,0,2,0.0
403,Federico Ravaglia,it  ITA,GK,Bologna,21-130,1999,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
404,Ante Rebić,hr  CRO,FW,Milan,27-181,1993,13.3,4,1,0,25,11,7,36,10,16,3,0,0,59,18,31,36.7
405,Arkadiusz Reca,pl  POL,DF,Crotone,25-277,1995,20.8,6,0,0,26,22,3,74,40,19,3,0,0,173,25,31,44.6
406,Vasco Regini,it  ITA,DF,Sampdoria,30-193,1990,0.9,0,0,0,1,1,0,1,0,0,0,0,1,3,1,0,100.0
407,Pepe Reina,es  ESP,GK,Lazio,38-202,1982,20.0,1,0,0,0,1,0,0,0,0,0,0,0,78,0,0,
408,Bryan Reynolds,us  USA,DF,Roma,19-266,2001,0.3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
409,Franck Ribéry,fr  FRA,FW,Fiorentina,37-348,1983,16.2,5,0,0,26,54,6,20,5,19,1,0,0,91,5,22,18.5
410,Federico Ricci,it  ITA,FW,Sassuolo,26-298,1994,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
411,Giacomo Ricci,it  ITA,DF,Parma,24-200,1996,0.7,0,0,0,0,0,0,1,1,1,0,0,0,4,1,2,33.3
412,Matteo Ricci,it  ITA,MF,Spezia,26-298,1994,18.2,4,0,0,19,23,0,8,24,23,0,0,0,193,13,9,59.1
413,Tomás Rincón,ve  VEN,MF,Torino,33-067,1988,22.7,7,1,1,53,38,0,5,22,32,0,0,0,232,33,24,57.9
414,Andrea Rispoli,it  ITA,DF,Crotone,32-173,1988,6.2,3,0,0,5,4,0,21,4,5,0,0,0,46,6,6,50.0
415,Emmanuel Rivière,fr  FRA,"FW,MF",Crotone,31-018,1990,6.7,1,0,0,9,17,2,1,2,3,0,0,0,20,10,28,26.3
416,Ricardo Rodríguez,ch  SUI,DF,Torino,28-208,1992,12.4,1,0,0,10,4,0,7,23,12,0,0,0,79,15,12,55.6
417,Marko Rog,hr  CRO,MF,Cagliari,25-245,1995,12.9,2,0,0,33,23,0,6,12,25,0,0,0,128,8,14,36.4
418,Rogério,br  BRA,DF,Sassuolo,23-067,1998,15.6,3,0,0,23,15,1,37,18,10,0,0,0,122,12,12,50.0
419,Luis Rojas,cl  CHI,"FW,MF",Crotone,19-015,2002,0.2,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,100.0
420,Alessio Romagnoli,it  ITA,DF,Milan,26-068,1995,20.0,7,0,0,20,10,0,1,12,9,0,1,0,157,53,25,67.9
421,Cristian Romero,ar  ARG,DF,Atalanta,22-328,1998,18.8,8,0,0,51,23,0,0,61,33,0,0,0,249,74,35,67.9
422,Cristiano Ronaldo,pt  POR,FW,Juventus,36-044,1985,21.4,2,0,0,9,33,24,40,4,2,1,0,0,90,21,14,60.0
423,Marten de Roon,nl  NED,MF,Atalanta,29-357,1991,22.6,6,0,0,46,15,0,11,47,45,0,0,0,296,52,37,58.4
424,Nicolò Rovella,it  ITA,MF,Genoa,19-107,2001,9.2,2,0,0,13,20,0,6,8,9,0,1,0,91,4,10,28.6
425,Amir Rrahmani,xk  KVX,DF,Napoli,27-025,1994,5.9,0,0,0,4,2,0,0,4,3,1,0,0,54,10,6,62.5
426,Kevin Rüegg,ch  SUI,"MF,DF",Hellas Verona,22-228,1998,1.3,0,0,0,0,1,1,1,1,2,1,0,0,8,2,5,28.6
427,Daniele Rugani,it  ITA,DF,Cagliari,26-235,1994,7.3,2,0,0,9,2,0,1,8,8,0,0,0,59,19,10,65.5
428,Matteo Ruggeri,it  ITA,DF,Atalanta,18-253,2002,2.3,0,0,0,3,0,0,8,4,2,0,0,0,8,4,2,66.7
429,Mário Rui,pt  POR,DF,Napoli,29-298,1991,13.8,4,0,0,14,27,3,49,23,15,0,0,0,124,10,13,43.5
430,Fabián Ruiz Peña,es  ESP,MF,Napoli,24-352,1996,17.6,0,0,0,8,14,1,12,13,25,0,1,0,155,8,6,57.1
431,Alexis Saelemaekers,be  BEL,FW,Milan,21-267,1999,15.1,5,1,1,25,22,6,33,16,25,1,0,0,106,5,19,20.8
432,Jacopo Sala,it  ITA,DF,Spezia,29-106,1991,4.2,1,0,0,7,4,0,9,3,5,0,0,0,31,3,5,37.5
433,Eddy Salcedo,it  ITA,FW,Hellas Verona,19-171,2001,4.8,3,0,0,11,14,1,4,2,2,1,0,0,30,19,42,31.1
434,Antonio Sanabria,py  PAR,FW,Torino,25-017,1996,2.3,1,0,0,5,2,1,0,2,1,0,0,0,10,6,11,35.3
435,Alexis Sánchez,cl  CHI,FW,Inter,32-092,1988,9.4,0,0,0,14,21,6,12,5,4,0,0,0,52,11,7,61.1
436,Alex Sandro,br  BRA,DF,Juventus,30-054,1991,10.2,0,0,0,9,17,0,25,6,12,0,0,1,92,22,15,59.5
437,Nicola Sansone,it  ITA,"FW,MF",Bologna,29-192,1991,9.2,2,0,0,12,25,3,15,7,11,0,0,0,54,5,20,20.0
438,Federico Santander,py  PAR,FW,Bologna,29-290,1991,0.4,0,0,0,2,2,0,1,0,0,0,0,0,5,2,2,50.0
439,Davide Santon,it  ITA,DF,Roma,30-078,1991,2.8,1,0,0,5,2,1,8,1,3,0,0,0,14,2,0,100.0
440,Samir Santos,br  BRA,DF,Udinese,26-106,1994,20.7,5,0,0,30,30,3,15,29,28,0,0,0,154,44,31,58.7
441,Marco Sau,it  ITA,"MF,FW",Benevento,33-138,1987,7.4,1,1,0,7,18,0,15,5,2,1,0,0,43,8,17,32.0
442,Gianluca Scamacca,it  ITA,FW,Genoa,22-079,1999,10.5,1,0,0,23,15,7,10,3,9,0,0,0,52,34,36,48.6
443,Nicolás Schiappacasse,uy  URU,MF,Sassuolo,22-068,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
444,Pasquale Schiattarella,it  ITA,MF,Benevento,33-295,1987,20.4,9,1,0,28,43,1,4,17,28,0,0,0,234,8,8,50.0
445,Jerdy Schouten,nl  NED,MF,Bologna,24-068,1997,20.6,5,0,0,36,16,0,7,47,33,0,1,0,252,28,27,50.9
446,Matteo Scozzarella,it  ITA,MF,Parma,32-289,1988,1.7,1,0,0,3,1,0,4,6,1,0,0,0,8,0,0,
447,Jacopo Segre,it  ITA,MF,Torino,24-032,1997,2.1,1,0,0,2,9,1,0,0,5,0,0,0,18,2,3,40.0
448,Léo Sena,br  BRA,MF,Spezia,25-080,1995,5.3,0,0,0,6,39,0,5,5,9,0,0,0,47,3,7,30.0
449,Stefano Sensi,it  ITA,MF,Inter,25-228,1995,3.3,1,1,0,6,8,0,5,4,6,0,0,0,30,0,1,0.0
450,Luigi Sepe,it  ITA,GK,Parma,29-317,1991,28.0,0,0,0,0,2,0,0,0,0,0,0,0,114,0,0,
451,Stephan El Shaarawy,it  ITA,"FW,MF",Roma,28-145,1992,2.3,0,0,0,2,2,1,6,0,2,0,0,0,13,1,3,25.0
452,Eldor Shomurodov,uz  UZB,FW,Genoa,25-265,1995,13.6,0,0,0,31,17,10,8,5,14,0,0,0,74,40,87,31.5
453,Adrien Silva,pt  POR,MF,Sampdoria,32-006,1989,13.0,5,0,0,26,17,0,7,27,22,0,0,0,147,9,15,37.5
454,Marco Silvestri,it  ITA,GK,Hellas Verona,30-019,1991,27.0,1,0,0,2,1,0,0,0,0,0,2,1,145,0,0,
455,Giovanni Simeone,ar  ARG,FW,Cagliari,25-259,1995,17.2,1,0,0,19,21,14,6,12,13,0,0,0,60,22,69,24.2
456,Wilfried Singo,ci  CIV,DF,Torino,20-086,2000,15.7,4,1,1,15,38,2,47,29,15,1,0,0,134,32,23,58.2
457,Salvatore Sirigu,it  ITA,GK,Torino,34-068,1987,24.0,0,0,0,1,2,0,0,0,0,0,1,1,96,0,0,
458,Łukasz Skorupski,pl  POL,GK,Bologna,29-320,1991,21.0,1,0,0,0,1,1,0,0,0,0,0,0,88,0,0,
459,Andreas Skov Olsen,dk  DEN,FW,Bologna,21-082,1999,7.6,1,0,0,7,4,1,24,2,10,0,0,0,50,8,7,53.3
460,Milan Škriniar,sk  SVK,DF,Inter,26-038,1995,21.9,1,0,0,31,20,0,2,17,21,0,0,0,190,29,25,53.7
461,Chris Smalling,eng  ENG,DF,Roma,31-119,1989,10.7,3,0,0,13,7,1,0,18,5,0,0,0,105,28,14,66.7
462,Simon Sohm,ch  SUI,MF,Parma,19-344,2001,7.1,1,0,0,8,2,1,0,2,10,0,0,0,62,9,4,69.2
463,Roberto Soriano,it  ITA,MF,Bologna,30-041,1991,27.6,4,0,0,59,41,2,21,19,19,2,0,0,155,26,57,31.3
464,Riccardo Sottil,it  ITA,"MF,FW",Cagliari,21-291,1999,13.0,3,0,0,19,33,1,29,4,8,0,0,0,99,5,15,25.0
465,Adama Soumaoro,fr  FRA,DF,Bologna,28-276,1992,9.5,1,0,0,18,14,0,0,18,4,0,1,0,88,39,8,83.0
466,Leonardo Spinazzola,it  ITA,DF,Roma,27-361,1993,21.1,0,0,0,8,10,2,80,29,4,0,0,1,181,10,5,66.7
467,Marco Sportiello,it  ITA,GK,Atalanta,28-315,1992,12.3,0,0,0,0,1,0,0,0,0,0,0,0,61,0,1,0.0
468,Mattia Sprocati,it  ITA,FW,Parma,27-327,1993,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
469,Thomas Strakosha,al  ALB,GK,Lazio,26-002,1995,6.0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,0,
470,Kevin Strootman,nl  NED,MF,Genoa,31-036,1990,8.5,4,0,0,18,7,0,7,15,16,0,0,0,60,8,9,47.1
471,Jens Stryger Larsen,dk  DEN,DF,Udinese,30-028,1991,19.3,0,0,0,8,11,2,33,14,10,0,1,0,133,14,25,35.9
472,Bosko Sutalo,hr  CRO,DF,Atalanta,21-079,2000,2.6,0,0,0,2,4,0,2,2,5,0,0,0,29,14,8,63.6
473,Mattias Svanberg,se  SWE,MF,Bologna,22-075,1999,14.7,7,1,1,26,30,0,2,31,11,0,0,0,127,13,18,41.9
474,Wojciech Szczęsny,pl  POL,GK,Juventus,30-337,1990,21.0,0,0,0,0,1,0,0,0,0,0,0,0,103,0,0,
475,Adrien Tameze,cm  CMR,MF,Hellas Verona,27-045,1994,21.1,3,0,0,25,23,2,16,26,36,0,0,0,256,36,41,46.8
476,Ciprian Tătărușanu,ro  ROU,GK,Milan,35-040,1986,1.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
477,Andrés Tello,co  COL,"MF,DF",Benevento,24-196,1996,3.9,1,0,0,4,4,0,3,7,6,0,0,0,37,13,10,56.5
478,Hidde ter Avest,nl  NED,DF,Udinese,23-305,1997,3.9,0,0,0,3,2,1,13,0,3,0,0,0,33,1,4,20.0
479,Claudio Terzi,it  ITA,DF,Spezia,36-275,1984,15.9,8,1,1,17,16,2,3,25,10,0,2,0,160,35,20,63.6
480,Morten Thorsby,no  NOR,MF,Sampdoria,24-320,1996,20.9,8,0,0,49,14,2,6,14,44,0,2,0,176,107,98,52.2
481,Jeremy Toljan,de  GER,DF,Sassuolo,26-225,1994,10.9,2,0,0,11,9,4,22,10,10,0,0,0,77,2,10,16.7
482,Rafael Tolói,br  BRA,DF,Atalanta,30-162,1990,20.7,6,0,0,30,9,0,15,30,25,0,1,0,230,44,19,69.8
483,Takehiro Tomiyasu,jp  JPN,DF,Bologna,22-136,1998,25.0,4,0,0,24,13,3,17,42,21,0,0,1,224,90,47,65.7
484,Fikayo Tomori,eng  ENG,DF,Milan,23-092,1997,5.3,0,0,0,5,0,0,0,7,6,0,0,0,47,10,10,50.0
485,Sandro Tonali,it  ITA,MF,Milan,20-317,2000,12.9,1,1,0,16,16,0,10,17,9,0,0,0,144,6,9,40.0
486,Lorenzo Tonelli,it  ITA,DF,Sampdoria,31-063,1990,14.4,10,0,0,24,19,1,0,11,19,0,1,0,149,41,26,61.2
487,Ernesto Torregrossa,it  ITA,FW,Sampdoria,28-266,1992,1.8,0,0,0,7,1,3,0,1,1,0,0,0,11,5,9,35.7
488,Mattéo Tramoni,fr  FRA,"FW,MF",Cagliari,21-060,2000,0.8,1,0,0,1,1,0,0,1,2,0,0,0,10,0,2,0.0
489,Alessandro Tripaldelli,it  ITA,DF,Cagliari,22-040,1999,3.3,1,0,0,9,4,0,9,4,5,0,0,0,19,6,6,50.0
490,Alessandro Tuia,it  ITA,DF,Benevento,30-286,1990,14.9,3,0,0,18,11,0,6,14,23,0,2,0,95,22,7,75.9
491,Ľubomír Tupta,sk  SVK,MF,Hellas Verona,22-359,1998,0.6,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,50.0
492,Iyenoma Udogie,it  ITA,"DF,MF",Hellas Verona,18-113,2002,0.6,0,0,0,3,0,0,0,0,0,0,0,0,8,2,1,66.7
493,Lautaro Valenti,ar  ARG,DF,Parma,22-066,1999,2.3,0,0,0,2,2,0,0,3,1,0,0,0,16,0,0,
494,Borja Valero,es  ESP,"MF,FW",Fiorentina,36-068,1985,4.7,3,0,0,11,13,1,0,7,6,0,0,0,43,2,6,25.0
495,Denis Vavro,sk  SVK,DF,Lazio,24-345,1996,0.4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0
496,Matías Vecino,uy  URU,FW,Inter,29-209,1991,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
497,Miguel Veloso,pt  POR,MF,Hellas Verona,34-314,1986,11.9,1,0,0,13,10,0,14,12,12,0,0,0,172,23,15,60.5
498,Lorenzo Venuti,it  ITA,DF,Fiorentina,25-343,1995,11.9,2,0,0,5,20,1,35,9,9,0,0,0,82,7,8,46.7
499,Daniele Verde,it  ITA,FW,Spezia,24-274,1996,6.9,1,0,0,1,6,1,20,4,2,0,0,0,30,0,0,
500,Simone Verdi,it  ITA,"FW,MF",Torino,28-252,1992,11.4,3,0,0,17,15,5,41,6,7,0,0,0,74,1,13,7.1
501,Jordan Veretout,fr  FRA,MF,Roma,28-020,1993,20.5,4,0,0,31,11,2,22,11,23,0,1,0,156,12,13,48.0
502,Edoardo Vergani,it  ITA,FW,Bologna,20-043,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
503,Valerio Verre,it  ITA,MF,Sampdoria,27-069,1994,8.1,1,0,0,17,17,1,9,5,8,0,0,0,66,9,20,31.0
504,Arturo Vidal,cl  CHI,MF,Inter,33-303,1987,12.6,3,0,0,29,16,0,12,18,23,0,1,0,139,22,16,57.9
505,Ronaldo Vieira,gw  GNB,MF,Hellas Verona,22-245,1998,2.5,1,0,0,6,4,0,0,0,1,0,0,0,38,6,3,66.7
506,Luca Vignali,it  ITA,DF,Spezia,25-069,1996,12.0,3,1,0,12,13,1,16,27,9,0,0,0,108,23,13,63.9
507,Emanuel Vignato,it  ITA,"FW,MF",Bologna,20-209,2000,8.9,3,0,0,12,8,2,29,9,9,0,0,0,76,1,13,7.1
508,Gonzalo Villar,es  ESP,MF,Roma,22-363,1998,15.0,4,0,0,36,41,0,7,17,28,0,1,0,144,14,11,56.0
509,Nicolas Viola,it  ITA,MF,Benevento,31-160,1989,6.5,0,0,0,8,13,0,7,9,7,0,0,0,68,4,8,33.3
510,Dušan Vlahović,rs  SRB,FW,Fiorentina,21-052,2000,21.5,0,0,0,35,43,19,14,7,2,2,0,0,76,64,90,41.6
511,Mërgim Vojvoda,xk  KVX,DF,Torino,26-048,1995,8.3,2,0,0,4,5,0,26,8,10,0,0,0,58,5,5,50.0
512,Stefan de Vrij,nl  NED,DF,Inter,29-044,1992,23.4,2,0,0,19,8,0,1,27,10,0,0,0,193,67,33,67.0
513,Giacomo Vrioni,al  ALB,MF,Juventus,22-157,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
514,Miloš Vulić,rs  SRB,MF,Crotone,24-214,1996,13.4,2,0,0,11,30,1,16,8,11,0,0,0,105,16,13,55.2
515,Walace,br  BRA,MF,Udinese,25-351,1995,12.6,1,0,0,13,15,1,4,23,24,0,0,0,131,7,10,41.2
516,Sebastian Walukiewicz,pl  POL,DF,Cagliari,20-350,2000,18.0,1,0,0,16,5,0,1,22,14,0,0,0,144,23,21,52.3
517,Maya Yoshida,jp  JPN,DF,Sampdoria,32-209,1988,18.5,4,0,0,13,16,0,0,29,11,0,0,0,190,42,19,68.9
518,Ashley Young,eng  ENG,DF,Inter,35-255,1985,10.9,3,0,0,9,8,2,28,4,6,0,1,0,55,4,6,40.0
519,Mattia Zaccagni,it  ITA,"MF,FW",Hellas Verona,25-278,1995,21.4,5,0,0,22,74,7,57,27,21,1,0,0,140,34,33,50.7
520,Miha Zajc,si  SVN,MF,Genoa,26-263,1994,15.6,3,0,0,17,25,4,16,21,15,0,0,0,131,12,20,37.5
521,Niccolò Zanellato,it  ITA,MF,Crotone,22-270,1998,13.7,2,0,0,23,23,1,4,10,17,0,0,0,129,17,12,58.6
522,Cristián Zapata,co  COL,DF,Genoa,34-172,1986,7.8,1,0,0,2,5,0,0,6,10,0,1,0,57,22,6,78.6
523,Duván Zapata,co  COL,FW,Atalanta,29-354,1991,17.4,0,0,0,21,33,14,31,5,2,1,0,0,63,31,46,40.3
524,Gabriele Zappa,it  ITA,DF,Cagliari,21-089,1999,21.4,3,0,0,19,11,1,53,20,21,0,0,0,166,8,28,22.2
525,Davide Zappacosta,it  ITA,DF,Genoa,28-283,1992,15.0,2,0,0,19,8,6,47,10,13,0,0,0,116,8,12,40.0
526,Simone Zaza,it  ITA,FW,Torino,29-269,1991,11.7,3,0,0,28,19,9,3,2,6,0,0,0,41,26,49,34.7
527,Marvin Zeegelaar,nl  NED,DF,Udinese,30-221,1990,16.6,6,0,0,36,7,4,34,12,22,0,0,0,122,31,26,54.4
528,Piotr Zieliński,pl  POL,MF,Napoli,26-305,1994,18.6,1,0,0,10,27,3,29,12,12,0,0,0,118,4,8,33.3
529,Joshua Zirkzee,nl  NED,"FW,MF",Parma,19-303,2001,1.3,0,0,0,4,0,0,0,0,1,0,0,0,10,1,12,7.7
530,Jeroen Zoet,nl  NED,GK,Spezia,30-074,1991,4.7,1,0,0,2,1,0,0,0,0,0,1,0,26,0,0,
531,Filip Đuričić,rs  SRB,"MF,FW",Sassuolo,29-050,1992,17.3,3,0,0,35,34,4,12,4,16,0,0,0,119,18,29,38.3
