,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total,Att_Total,Cmp%_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp%_Short,Cmp_Medium,Att_Medium,Cmp%_Medium,Cmp_Long,Att_Long,Cmp%_Long,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
424,Dale Stephens,eng  ENG,MF,Burnley,31-307,1989,2.9,103,124,83.1,1894,528,44,49,89.8,39,46,84.8,17,23,73.9,0,0.0,0.0,0,7,3,0,12
425,Jack Stephens,eng  ENG,DF,Southampton,27-078,1994,12.1,592,725,81.7,12359,4234,175,206,85.0,324,360,90.0,86,142,60.6,0,0.4,-0.4,6,42,8,0,37
426,Raheem Sterling,eng  ENG,FW,Manchester City,26-128,1994,24.2,793,937,84.6,10469,1957,525,583,90.1,215,240,89.6,20,38,52.6,6,4.0,+2.0,32,29,24,5,51
427,Enda Stevens,ie  IRL,DF,Sheffield Utd,30-280,1990,23.0,865,1118,77.4,15159,6566,423,465,91.0,339,424,80.0,91,186,48.9,0,0.9,-0.9,12,69,24,6,95
428,John Stones,eng  ENG,DF,Manchester City,26-322,1994,19.0,1472,1564,94.1,28513,7221,557,581,95.9,715,739,96.8,186,218,85.3,0,0.1,-0.1,2,111,4,0,69
429,Pascal Struijk,nl  NED,"DF,MF",Leeds United,21-247,1999,17.3,855,985,86.8,18773,4936,213,238,89.5,488,526,92.8,145,204,71.1,0,0.1,-0.1,2,36,2,0,38
430,Japhet Tanganga,eng  ENG,DF,Tottenham,22-015,1999,3.5,112,137,81.8,1773,685,65,76,85.5,40,47,85.1,6,10,60.0,0,0.0,0.0,0,4,3,1,7
431,Matt Targett,eng  ENG,DF,Aston Villa,25-209,1995,29.8,1291,1696,76.1,23720,11830,583,662,88.1,517,658,78.6,159,299,53.2,1,2.1,-1.1,29,120,39,9,172
432,James Tarkowski,eng  ENG,DF,Burnley,28-147,1992,29.0,674,938,71.9,16688,6028,176,231,76.2,300,374,80.2,194,312,62.2,0,0.7,-0.7,9,49,8,2,56
433,Percy Tau,za  RSA,"FW,MF",Brighton,26-337,1994,0.9,15,22,68.2,217,35,8,12,66.7,6,7,85.7,0,2,0.0,0,0.0,0.0,1,0,0,0,1
434,Sidnei Tavares,pt  POR,MF,Leicester City,19-198,2001,0.9,19,26,73.1,309,52,11,16,68.8,7,8,87.5,1,1,100.0,0,0.0,0.0,0,0,0,0,1
435,Charlie Taylor,eng  ENG,DF,Burnley,27-209,1993,20.0,697,978,71.3,13161,5504,321,370,86.8,271,355,76.3,99,217,45.6,1,1.1,-0.1,11,60,17,13,52
436,Neil Taylor,wal  WAL,DF,Aston Villa,32-067,1989,0.2,10,11,90.9,120,29,8,8,100.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0
437,Allan Tchaptchet,fr  FRA,DF,Southampton,19-115,2001,0.1,0,2,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
438,Nathan Tella,eng  ENG,"FW,MF",Southampton,21-284,1999,5.0,58,79,73.4,819,137,31,38,81.6,21,26,80.8,2,5,40.0,0,0.0,0.0,0,3,1,1,2
439,Alex Telles,br  BRA,DF,Manchester Utd,28-121,1992,5.7,363,451,80.5,5994,2493,189,200,94.5,129,153,84.3,33,81,40.7,2,0.8,+1.2,10,29,12,2,39
440,Kenny Tete,nl  NED,DF,Fulham,25-188,1995,13.8,483,662,73.0,8695,3672,221,262,84.4,193,255,75.7,54,91,59.3,1,1.5,-0.5,16,17,25,19,44
441,Luke Thomas,eng  ENG,DF,Leicester City,19-309,2001,5.0,136,195,69.7,2019,713,84,108,77.8,45,61,73.8,5,19,26.3,0,0.0,0.0,1,9,1,1,9
442,Youri Tielemans,be  BEL,MF,Leicester City,23-343,1997,30.3,1607,2024,79.4,31202,7877,622,699,89.0,728,837,87.0,232,424,54.7,3,2.2,+0.8,31,167,34,2,165
443,Kieran Tierney,sco  SCO,DF,Arsenal,23-314,1997,22.4,1040,1361,76.4,19235,5500,434,500,86.8,478,570,83.9,120,250,48.0,2,3.7,-1.7,31,54,31,13,90
444,James Tomkins,eng  ENG,DF,Crystal Palace,32-017,1989,4.3,98,126,77.8,2238,776,23,27,85.2,52,55,94.5,22,41,53.7,0,0.0,0.0,0,10,0,0,3
445,Fikayo Tomori,eng  ENG,DF,Chelsea,23-117,1997,0.5,27,29,93.1,574,161,6,6,100.0,17,18,94.4,4,5,80.0,0,0.0,0.0,0,0,0,0,0
446,Ferrán Torres,es  ESP,FW,Manchester City,21-045,2000,11.4,267,326,81.9,4260,800,140,162,86.4,106,122,86.9,14,28,50.0,2,1.5,+0.5,11,12,13,2,27
447,Cenk Tosun,tr  TUR,FW,Everton,29-312,1991,0.5,8,10,80.0,151,14,4,4,100.0,3,3,100.0,1,2,50.0,0,0.1,-0.1,1,0,0,0,0
448,Andros Townsend,eng  ENG,"MF,FW",Crystal Palace,29-273,1991,20.2,471,699,67.4,8137,3026,238,287,82.9,152,203,74.9,61,157,38.9,4,2.5,+1.5,28,33,29,14,59
449,Conor Townsend,eng  ENG,DF,West Brom,28-042,1993,17.8,696,919,75.7,12836,6110,295,328,89.9,322,399,80.7,71,165,43.0,0,1.3,-1.3,15,61,16,10,96
450,Adama Traoré,es  ESP,FW,Wolves,25-080,1996,23.8,460,703,65.4,7526,2015,240,312,76.9,166,253,65.6,42,78,53.8,1,4.1,-3.1,43,38,23,15,53
451,Bertrand Traoré,bf  BFA,FW,Aston Villa,25-221,1995,18.7,439,621,70.7,8502,2107,189,236,80.1,160,205,78.0,78,150,52.0,4,2.4,+1.6,20,23,18,7,44
452,Trézéguet,eg  EGY,FW,Aston Villa,26-196,1994,13.0,228,328,69.5,3783,1102,107,140,76.4,87,120,72.5,23,42,54.8,1,2.0,-1.0,12,22,6,3,28
453,Leandro Trossard,be  BEL,"FW,MF",Brighton,26-132,1994,23.8,672,902,74.5,12995,3802,287,360,79.7,274,334,82.0,98,152,64.5,5,3.8,+1.2,39,69,55,14,109
454,Kostas Tsimikas,gr  GRE,DF,Liverpool,24-338,1996,0.1,6,8,75.0,118,0,4,4,100.0,1,2,50.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0
455,Axel Tuanzebe,eng  ENG,DF,Manchester Utd,23-152,1997,1.5,109,117,93.2,2161,495,39,41,95.1,55,57,96.5,15,17,88.2,0,0.0,0.0,0,6,0,0,7
456,Cengiz Ünder,tr  TUR,"MF,FW",Leicester City,23-275,1997,3.1,91,129,70.5,1556,499,50,61,82.0,30,38,78.9,10,19,52.6,2,1.8,+0.2,6,5,10,4,10
457,Yan Valery,fr  FRA,"DF,MF",Southampton,22-052,1999,1.1,53,64,82.8,883,269,25,27,92.6,26,28,92.9,2,6,33.3,0,0.0,0.0,0,0,2,1,2
458,Jamie Vardy,eng  ENG,FW,Leicester City,34-094,1987,24.7,223,341,65.4,3233,543,140,196,71.4,61,92,66.3,15,26,57.7,7,4.3,+2.7,22,10,7,0,18
459,Joël Veltman,nl  NED,DF,Brighton,29-090,1992,22.3,1014,1320,76.8,20044,8220,371,429,86.5,504,622,81.0,133,242,55.0,1,1.0,0.0,17,89,33,13,113
460,Jannik Vestergaard,dk  DEN,DF,Southampton,28-255,1992,22.5,1131,1349,83.8,23415,8425,381,414,92.0,593,672,88.2,150,244,61.5,0,0.6,-0.6,6,86,8,0,57
461,Rúben Vinagre,pt  POR,DF,Wolves,22-006,1999,1.9,82,98,83.7,1310,324,44,48,91.7,31,40,77.5,7,9,77.8,0,0.0,0.0,0,2,1,1,2
462,Carlos Vinícius,br  BRA,FW,Tottenham,26-021,1995,3.4,25,44,56.8,344,57,9,19,47.4,8,13,61.5,2,5,40.0,0,0.1,-0.1,2,2,1,0,3
463,João Virgínia,pt  POR,GK,Everton,21-187,1999,0.5,9,17,52.9,315,224,1,1,100.0,3,3,100.0,5,13,38.5,0,0.0,0.0,0,0,0,0,0
464,Vitinha,pt  POR,MF,Wolves,21-061,2000,2.8,163,180,90.6,2786,243,73,81,90.1,69,71,97.2,17,23,73.9,1,0.2,+0.8,5,11,0,0,3
465,Jake Vokins,eng  ENG,DF,Southampton,21-029,2000,0.7,20,22,90.9,371,115,7,7,100.0,13,13,100.0,0,1,0.0,0,0.2,-0.2,2,0,2,1,3
466,Matěj Vydra,cz  CZE,FW,Burnley,28-349,1992,11.6,155,205,75.6,1980,305,105,132,79.5,31,40,77.5,9,13,69.2,1,1.2,-0.2,11,6,6,2,9
467,Kyle Walker,eng  ENG,DF,Manchester City,30-322,1990,18.6,1444,1619,89.2,28747,7583,528,572,92.3,716,768,93.2,188,245,76.7,1,0.5,+0.5,7,154,9,2,86
468,Kyle Walker-Peters,eng  ENG,DF,Southampton,24-002,1997,22.7,1041,1293,80.5,17492,5715,524,574,91.3,401,489,82.0,96,165,58.2,1,0.7,+0.3,13,43,12,1,69
469,Aaron Wan-Bissaka,eng  ENG,DF,Manchester Utd,23-140,1997,29.0,1495,1747,85.6,22467,8139,861,934,92.2,559,641,87.2,54,103,52.4,2,1.7,+0.3,22,79,21,9,107
470,Joel Ward,eng  ENG,DF,Crystal Palace,31-168,1989,18.1,585,812,72.0,9867,4824,297,343,86.6,212,285,74.4,59,134,44.0,1,0.4,+0.6,6,46,7,2,51
471,James Ward-Prowse,eng  ENG,MF,Southampton,26-165,1994,31.0,1754,2166,81.0,31091,8074,778,856,90.9,765,843,90.7,179,410,43.7,5,3.1,+1.9,43,128,21,1,123
472,Ollie Watkins,eng  ENG,FW,Aston Villa,25-106,1995,30.0,481,671,71.7,6445,1199,313,405,77.3,133,181,73.5,12,27,44.4,3,3.1,-0.1,32,36,19,3,34
473,Caleb Watts,au  AUS,"MF,FW",Southampton,19-089,2002,0.4,8,13,61.5,161,41,4,7,57.1,3,5,60.0,1,1,100.0,0,0.0,0.0,0,0,1,1,0
474,Adam Webster,eng  ENG,DF,Brighton,26-101,1995,21.8,1088,1336,81.4,23757,8158,293,345,84.9,595,666,89.3,192,294,65.3,0,0.2,-0.2,6,107,6,1,87
475,Danny Welbeck,eng  ENG,FW,Brighton,30-140,1990,12.1,140,174,80.5,1930,448,91,112,81.3,34,39,87.2,10,13,76.9,1,1.3,-0.3,14,9,4,1,15
476,Timo Werner,de  GER,FW,Chelsea,25-040,1996,23.7,561,721,77.8,8500,1702,302,369,81.8,212,243,87.2,25,49,51.0,6,4.3,+1.7,24,30,20,5,52
477,Ashley Westwood,eng  ENG,MF,Burnley,31-014,1990,30.9,1299,1761,73.8,27761,9062,455,513,88.7,526,627,83.9,280,549,51.0,2,4.2,-2.2,40,150,62,11,167
478,Ben White,eng  ENG,"DF,MF",Brighton,23-189,1997,29.5,1238,1488,83.2,25695,7799,404,449,90.0,631,704,89.6,192,306,62.7,0,0.7,-0.7,8,94,15,1,98
479,Georginio Wijnaldum,nl  NED,MF,Liverpool,30-155,1990,27.0,1361,1464,93.0,23502,4505,651,692,94.1,554,585,94.7,128,145,88.3,0,1.4,-1.4,19,117,19,1,78
480,Brandon Williams,eng  ENG,DF,Manchester Utd,20-224,2000,0.1,6,8,75.0,115,9,3,4,75.0,1,2,50.0,2,2,100.0,0,0.0,0.0,0,1,0,0,0
481,Neco Williams,wal  WAL,DF,Liverpool,20-002,2001,2.8,156,213,73.2,2548,872,81,91,89.0,54,66,81.8,14,33,42.4,0,0.3,-0.3,3,10,1,1,17
482,Rhys Williams,eng  ENG,DF,Liverpool,20-071,2001,2.4,179,195,91.8,4094,1090,41,48,85.4,92,96,95.8,46,50,92.0,0,0.2,-0.2,1,10,1,0,8
483,Willian,br  BRA,"FW,MF",Arsenal,32-249,1988,13.5,525,665,78.9,9808,1841,244,276,88.4,209,249,83.9,68,124,54.8,5,2.0,+3.0,21,27,24,7,42
484,Callum Wilson,eng  ENG,FW,Newcastle Utd,29-047,1992,20.5,228,331,68.9,3144,616,136,183,74.3,68,88,77.3,9,14,64.3,5,1.6,+3.4,13,9,13,0,19
485,Harry Winks,eng  ENG,MF,Tottenham,25-072,1996,7.1,409,482,84.9,7718,2050,172,189,91.0,179,196,91.3,55,82,67.1,0,0.3,-0.3,4,54,4,0,37
486,Chris Wood,nz  NZL,FW,Burnley,29-129,1991,23.9,347,519,66.9,4694,670,209,294,71.1,104,150,69.3,12,21,57.1,2,1.7,+0.3,16,18,4,0,26
487,Granit Xhaka,ch  SUI,MF,Arsenal,28-200,1992,23.9,1576,1758,89.6,31835,8116,570,624,91.3,744,796,93.5,247,301,82.1,2,1.3,+0.7,14,203,25,0,175
488,Andriy Yarmolenko,ua  UKR,"FW,MF",West Ham,31-174,1989,4.0,110,139,79.1,1946,530,60,69,87.0,34,47,72.3,15,20,75.0,1,1.0,0.0,5,10,4,1,10
489,DeAndre Yedlin,us  USA,DF,Newcastle Utd,27-280,1993,4.8,111,172,64.5,1760,809,61,76,80.3,36,55,65.5,11,31,35.5,0,0.1,-0.1,3,5,6,1,13
490,Okay Yokuşlu,tr  TUR,MF,West Brom,27-037,1994,7.9,271,324,83.6,4736,1373,129,142,90.8,98,118,83.1,36,46,78.3,1,0.6,+0.4,5,22,3,0,23
491,Wilfried Zaha,ci  CIV,FW,Crystal Palace,28-156,1992,22.0,454,606,74.9,6790,1642,276,343,80.5,131,162,80.9,30,49,61.2,2,2.4,-0.4,19,23,29,4,55
492,Andre-Frank Zambo Anguissa,cm  CMR,MF,Fulham,25-150,1995,23.6,988,1166,84.7,17032,3967,450,518,86.9,443,493,89.9,75,111,67.6,3,2.0,+1.0,23,112,18,5,87
493,Andi Zeqiri,ch  SUI,"DF,FW",Brighton,21-297,1999,1.4,16,37,43.2,255,64,9,15,60.0,6,12,50.0,1,7,14.3,0,0.0,0.0,0,1,1,1,3
494,Oleksandr Zinchenko,ua  UKR,DF,Manchester City,24-121,1996,13.0,1080,1195,90.4,17820,4767,557,590,94.4,427,464,92.0,80,113,70.8,0,1.3,-1.3,12,93,11,0,73
495,Hakim Ziyech,ma  MAR,"FW,MF",Chelsea,28-027,1993,9.9,429,580,74.0,7450,2002,207,243,85.2,158,191,82.7,52,117,44.4,3,3.1,-0.1,28,37,23,5,50
496,Kurt Zouma,fr  FRA,DF,Chelsea,26-170,1994,19.0,1270,1393,91.2,27856,7194,338,358,94.4,701,741,94.6,225,280,80.4,0,0.0,0.0,1,78,3,0,55
497,Martin Ødegaard,no  NOR,MF,Arsenal,22-119,1998,6.3,289,336,86.0,4529,1082,150,156,96.2,105,117,89.7,22,42,52.4,0,0.8,-0.8,11,21,10,0,33
