,id,eventId,minute,second,teamId,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,matchId,startDate,startTime,score,ftScore,htScore,etScore,venueName,maxMinute,period.value,period.displayName,type.value,type.displayName,outcomeType.value,outcomeType.displayName,playerId,endX,endY,cardType.value,cardType.displayName,goalMouthZ,goalMouthY,isGoal,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,venue,opponent
1239,2306676011.0,670,72,2.0,324,4.4,56.6,73,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '21.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '54.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 124, 'displayName': 'GoalKick'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.5'}]","[90, 116, 29, 35, 37, 214, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,141468.0,21.0,54.5,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1240,2306676023.0,671,72,9.0,324,27.8,58.5,73,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '82.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.7'}]","[90, 116, 29, 35, 36, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,39722.0,44.7,82.1,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1241,2306676025.0,672,72,13.0,324,46.4,81.3,73,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '39.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '78.8'}]","[90, 116, 29, 34, 37, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,92051.0,39.5,78.8,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1242,2306676041.0,673,72,16.0,324,39.7,74.1,73,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '50.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.4'}]","[90, 116, 29, 34, 37, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,83659.0,34.4,50.7,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1243,2306676045.0,674,72,21.0,324,42.5,40.6,73,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '22.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.4'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,39722.0,55.2,22.0,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1244,2306676049.0,675,72,24.0,324,58.5,23.0,73,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '36.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,40560.0,68.0,36.4,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1245,2306676051.0,676,72,25.0,324,66.4,32.5,73,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '676'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[90, 69]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,50,Dispossessed,1,Successful,377271.0,,,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1246,2306676053.0,676,72,26.0,335,33.6,67.5,73,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '676'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[90, 142]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,7,Tackle,1,Successful,279423.0,,,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1247,2306676055.0,677,72,27.0,335,35.8,70.7,73,[],[92],False,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,49,BallRecovery,1,Successful,279423.0,,,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1248,2306676063.0,678,72,27.0,335,35.8,70.7,73,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 29, 35, 37, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,279423.0,47.8,53.0,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1249,2306676065.0,679,72,32.0,335,61.2,30.8,73,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '79.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.3'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,351354.0,79.0,13.0,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1250,2306676077.0,681,72,37.0,335,79.3,12.2,73,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '18.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '75.2'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,322153.0,75.2,18.1,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1251,2306676085.0,682,72,39.0,335,76.0,18.1,73,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '27.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 34, 36, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,351354.0,64.4,27.2,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1252,2306676093.0,683,72,41.0,335,64.4,27.2,73,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '36.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.8'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,85070.0,69.8,36.2,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1253,2306676101.0,684,72,45.0,335,68.7,29.9,73,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,279423.0,59.7,19.1,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1254,2306676103.0,685,72,49.0,335,60.8,29.0,73,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '35.0'}]","[90, 116, 29, 34, 36, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,85070.0,45.3,35.0,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1255,2306676105.0,686,72,51.0,335,45.3,35.0,73,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '40.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,82399.0,55.6,40.4,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1256,2306676109.0,687,72,54.0,335,55.2,44.3,73,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '29.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '87.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,85070.0,58.0,87.3,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1257,2306676113.0,688,72,56.0,335,58.0,87.3,73,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.3'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,122945.0,65.8,93.8,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1258,2306676115.0,689,73,0.0,335,67.2,93.2,74,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '86.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 37, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,328550.0,45.0,86.4,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1259,2306676121.0,690,73,3.0,335,44.9,86.4,74,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '48.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '73.8'}]","[90, 116, 29, 35, 37, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,122945.0,48.8,73.8,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1260,2306676127.0,691,73,4.0,335,48.8,73.8,74,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.1'}]","[90, 116, 29, 34, 36, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,85070.0,44.1,88.8,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1261,2306676131.0,692,73,6.0,335,44.0,91.5,74,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '100.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 119, 28, 35, 36, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,0,Unsuccessful,122945.0,56.5,100.0,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1262,2306676155.0,694,73,23.0,335,0.0,0.0,74,"[{'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '695'}, {'type': {'value': 44, 'displayName': 'PlayerPosition'}, 'value': 'Midfielder'}, {'type': {'value': 59, 'displayName': 'JerseyNumber'}, 'value': '15'}]",[213],False,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,18,SubstitutionOff,1,Successful,85070.0,,,,,,,,,695.0,363884.0,,,Johan Cruijff Arena,Netherlands
1263,2306676157.0,695,73,23.0,335,0.0,0.0,74,"[{'type': {'value': 145, 'displayName': 'FormationSlot'}, 'value': '7'}, {'type': {'value': 59, 'displayName': 'JerseyNumber'}, 'value': '16'}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '694'}, {'type': {'value': 44, 'displayName': 'PlayerPosition'}, 'value': 'Midfielder'}]",[212],False,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,19,SubstitutionOn,1,Successful,363884.0,,,,,,,,,694.0,85070.0,,,Johan Cruijff Arena,Netherlands
1264,2306676175.0,681,73,29.0,324,49.1,0.0,74,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.9'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.9'}]","[90, 211, 35, 36, 215]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,327722.0,53.0,4.9,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1265,2306676177.0,682,73,30.0,324,52.1,6.5,74,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '696'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[90, 62]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,4,Foul,1,Successful,291937.0,,,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1266,2306676181.0,696,73,30.0,335,47.9,93.5,74,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '682'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",[63],False,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,4,Foul,0,Unsuccessful,33568.0,,,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1267,2306676179.0,683,73,36.0,324,53.0,4.9,74,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}]","[90, 116, 29, 131, 34, 37, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,327722.0,45.5,4.0,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1268,2306676183.0,684,73,37.0,324,45.5,4.0,74,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '22.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 29, 34, 36, 214, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,291937.0,30.2,22.6,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1269,2306676189.0,685,73,40.0,324,30.1,26.5,74,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '52.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '15.4'}]","[90, 116, 29, 34, 36, 214, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,40560.0,15.4,52.4,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1270,2306676199.0,686,73,42.0,324,15.4,52.4,74,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '32.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '87.5'}]","[90, 116, 126, 35, 36, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,141468.0,36.3,87.5,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1271,2306676205.0,687,73,50.0,324,34.9,80.1,74,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '70.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.5'}]","[90, 116, 29, 35, 37, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,39722.0,42.5,70.2,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1272,2306676217.0,688,73,51.0,324,42.5,70.2,74,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '87.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,262856.0,61.5,87.9,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1273,2306676223.0,689,73,53.0,324,64.0,87.6,74,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '79.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,25032.0,62.6,79.4,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1274,2306676227.0,690,73,59.0,324,62.0,73.5,74,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '35.0'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,1,Pass,1,Successful,92051.0,64.6,35.0,,,,,,,,,,,Johan Cruijff Arena,Netherlands
1275,2306676229.0,691,74,1.0,324,64.6,35.0,75,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[90],True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,2,SecondHalf,61,BallTouch,1,Successful,114323.0,,,,,,,,,,,,,Johan Cruijff Arena,Netherlands
