,Player,Nation,Pos,Squad,Age,Born,90s,CrdY_Performance,CrdR_Performance,2CrdY_Performance,Fls_Performance,Fld_Performance,Off_Performance,Crs,Int,TklW,PKwon_Performance,PKcon_Performance,OG_Performance,Recov_Performance,Won_Aerial Duels,Lost_Aerial Duels,Won%_Aerial Duels
390,Rubén Pardo,es  ESP,MF,Bordeaux,26,1992,2.1,0,0,0,2,1,0,2,1,3,0,0,0,25,1,0,100.0
391,Leandro Paredes,ar  ARG,MF,Paris S-G,25,1994,9.0,2,0,0,20,13,0,3,10,17,0,0,1,90,7,4,63.6
392,Mateo Pavlović,ba  BIH,DF,Angers,29,1990,9.0,3,0,0,11,3,0,0,7,3,0,0,0,74,39,12,76.5
393,Dimitri Payet,fr  FRA,FW,Marseille,32,1987,21.4,6,1,1,15,30,2,75,5,12,0,1,0,122,9,14,39.1
394,Jordan Pefok,us  USA,FW,Rennes,23,1996,4.9,3,0,0,11,7,1,2,1,5,0,0,0,29,12,19,38.7
395,Yohann Pelé,fr  FRA,GK,Marseille,36,1982,1.7,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,
396,Théo Pellenard,fr  FRA,DF,Angers,25,1994,5.1,1,0,0,13,3,0,17,5,3,0,0,0,54,6,2,75.0
397,Andy Pelmard,fr  FRA,DF,Nice,19,2000,8.5,1,0,0,3,7,0,0,7,11,0,1,0,87,5,13,27.8
398,Mathias Pereira Lage,pt  POR,MF,Angers,22,1996,17.1,2,0,0,36,24,2,29,20,22,0,0,0,126,28,31,47.5
399,Romain Perraud,fr  FRA,DF,Brest,21,1997,18.6,1,0,0,22,29,1,48,24,19,0,0,0,176,14,32,30.4
400,Loïc Perrin,fr  FRA,DF,Saint-Étienne,33,1985,19.0,5,0,0,23,11,1,1,23,22,0,1,0,225,63,39,61.8
401,Lucas Perrin,fr  FRA,DF,Marseille,20,1998,4.0,2,0,0,9,6,0,0,6,6,0,0,0,31,18,14,56.3
402,Danijel Petković,me  MNE,GK,Angers,26,1993,2.0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,
403,Denis Petrić,rs  SRB,GK,Nantes,31,1988,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
404,Rayan Philippe,fr  FRA,"DF,FW",Dijon,18,2000,0.3,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0.0
405,Romain Philippoteaux,fr  FRA,"FW,MF",Nîmes,31,1988,22.2,3,0,0,17,21,3,37,20,12,1,0,0,152,3,12,20.0
406,Jérémy Pied,fr  FRA,DF,Lille,30,1989,5.0,2,0,0,8,8,0,15,4,12,0,2,0,54,4,8,33.3
407,Maxime Poundjé,fr  FRA,DF,Bordeaux,26,1992,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
408,Percy Prado,pe  PER,DF,Nantes,23,1996,2.1,1,0,0,2,1,0,1,1,3,0,0,0,19,1,2,33.3
409,Sanjin Prcić,ba  BIH,MF,Strasbourg,25,1993,0.9,0,0,0,1,2,0,0,1,0,0,0,0,14,1,0,100.0
410,Nicolas de Préville,fr  FRA,"MF,FW",Bordeaux,28,1991,22.2,4,0,0,47,67,2,46,7,25,0,0,0,130,40,42,48.8
411,Nemanja Radonjić,rs  SRB,"FW,MF",Marseille,23,1996,9.8,3,0,0,15,11,3,21,3,7,0,0,0,54,5,13,27.8
412,Rafael,br  BRA,DF,Lyon,29,1990,7.8,3,0,0,16,12,0,9,7,18,0,0,0,73,16,11,59.3
413,Predrag Rajković,rs  SRB,GK,Reims,23,1995,27.0,1,0,0,0,10,0,0,0,1,0,0,0,136,0,0,
414,Loïc Rémy,fr  FRA,FW,Lille,32,1987,10.7,2,0,0,15,11,9,5,0,4,0,0,0,34,14,15,48.3
415,Baptiste Reynet,fr  FRA,GK,Toulouse,28,1990,22.6,1,0,0,0,0,0,0,0,0,0,0,0,135,1,0,100.0
416,Sergio Rico,es  ESP,GK,Paris S-G,25,1993,2.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,
417,Renaud Ripart,fr  FRA,"FW,DF",Nîmes,26,1993,22.5,0,0,0,23,48,7,22,10,15,0,0,0,149,76,111,40.6
418,Mihailo Ristić,rs  SRB,"DF,MF",Montpellier,23,1995,9.0,1,0,0,15,5,1,19,2,8,0,0,0,69,12,14,46.2
419,Maxence Rivera,fr  FRA,MF,Saint-Étienne,17,2002,0.3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
420,Agustín Rogel,uy  URU,DF,Toulouse,21,1997,9.5,0,0,0,5,3,0,0,1,7,0,0,0,57,21,15,58.3
421,Alaixys Romao,tg  TOG,MF,Reims,35,1984,19.8,11,2,2,47,61,1,5,18,36,0,0,0,219,25,37,40.3
422,Nolan Roux,fr  FRA,FW,Nîmes,31,1988,6.5,0,0,0,8,3,2,5,4,1,0,0,0,33,9,28,24.3
423,Stéphane Ruffier,fr  FRA,GK,Saint-Étienne,32,1986,22.0,1,0,0,0,0,0,0,0,0,0,0,0,103,0,0,
424,Gerónimo Rulli,ar  ARG,GK,Montpellier,27,1992,25.0,0,0,0,2,7,0,0,0,0,0,2,0,141,0,0,
425,Roli Pereira de Sa,fr  FRA,MF,Nantes,22,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
426,Youssouf Sabaly,sn  SEN,DF,Bordeaux,26,1993,10.1,1,0,0,11,14,0,22,9,19,0,0,0,110,11,11,50.0
427,Ihsan Sacko,fr  FRA,FW,Nice,22,1997,1.6,0,0,0,0,2,0,0,0,1,0,0,0,5,0,4,0.0
428,Wesley Saïd,fr  FRA,"MF,FW",Toulouse,24,1995,12.9,2,0,0,11,8,1,16,5,12,0,0,0,79,11,17,39.3
429,Théo Sainte-Luce,fr  FRA,"DF,FW",Nîmes,20,1998,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0
430,Hiroki Sakai,jp  JPN,DF,Marseille,29,1990,18.0,3,0,0,24,12,0,27,11,35,1,1,0,169,37,20,64.9
431,William Saliba,fr  FRA,DF,Saint-Étienne,18,2001,11.0,0,0,0,2,5,0,0,16,19,0,0,0,132,29,10,74.4
432,Romain Salin,fr  FRA,GK,Rennes,35,1984,4.0,1,0,0,0,1,0,0,0,0,0,0,0,22,0,0,
433,Mama Samba Baldé,gw  GNB,"FW,MF",Dijon,23,1995,18.6,2,0,0,27,23,6,30,5,23,0,0,0,106,25,59,29.8
434,Junior Sambia,fr  FRA,"DF,MF",Montpellier,22,1996,6.5,3,1,0,14,14,1,17,4,12,0,1,1,50,7,9,43.8
435,Frédéric Sammaritano,fr  FRA,"MF,FW",Dijon,33,1986,5.8,0,0,0,9,10,2,18,3,7,0,0,0,38,0,8,0.0
436,Renato Sanches,pt  POR,"MF,FW",Lille,21,1997,16.5,3,0,0,34,27,2,36,13,25,0,0,0,169,8,18,30.8
437,Ibrahim Sangaré,ci  CIV,MF,Toulouse,21,1997,24.2,8,0,0,47,23,1,18,29,68,1,0,0,303,38,23,62.3
438,Yaya Sanogo,fr  FRA,FW,Toulouse,26,1993,10.1,1,0,0,28,22,5,1,5,2,0,0,0,39,47,73,39.2
439,Morgan Sanson,fr  FRA,MF,Marseille,24,1994,24.1,5,0,0,56,51,3,51,16,44,0,0,0,187,12,34,26.1
440,Baptiste Santamaria,fr  FRA,MF,Angers,24,1995,27.8,1,0,0,22,32,0,4,32,58,1,0,1,377,49,33,59.8
441,Pablo Sarabia,es  ESP,"FW,MF",Paris S-G,27,1992,12.9,1,0,0,14,10,6,42,3,10,0,0,0,66,4,11,26.7
442,Bouna Sarr,gn  GUI,"DF,FW",Marseille,27,1992,24.0,3,0,0,23,43,4,62,24,30,1,0,1,232,37,39,48.7
443,Malang Sarr,fr  FRA,DF,Nice,20,1999,16.2,2,0,0,8,10,0,3,24,7,0,0,0,156,14,10,58.3
444,Sidy Sarr,sn  SEN,MF,Nîmes,23,1996,12.9,6,0,0,34,8,2,5,7,27,0,0,0,154,87,41,68.0
445,Téji Savanier,fr  FRA,MF,Montpellier,27,1991,16.9,5,0,0,39,56,0,31,26,37,0,0,0,226,24,17,58.5
446,Matz Sels,be  BEL,GK,Strasbourg,27,1992,27.0,0,0,0,1,5,0,0,0,0,0,0,0,143,0,0,
447,Gen Shoji,jp  JPN,DF,Toulouse,26,1992,0.5,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,100.0
448,Kalidou Sidibé,fr  FRA,MF,Toulouse,20,1999,1.0,0,0,0,3,0,0,0,0,2,0,0,0,13,1,1,50.0
449,Kaj Sierhuis,nl  NED,FW,Reims,21,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
450,Adrien Silva,pt  POR,MF,Monaco,30,1989,13.6,7,0,0,22,22,0,8,12,28,0,0,0,163,12,15,44.4
451,Gabriel Silva,br  BRA,DF,Saint-Étienne,28,1991,2.6,0,0,0,3,2,0,2,1,2,0,0,0,13,7,4,63.6
452,Matheus Pereira da Silva,br  BRA,"MF,FW",Dijon,21,1998,5.2,4,0,0,8,2,1,9,5,4,0,0,0,58,2,6,25.0
453,Thiago Silva,br  BRA,DF,Paris S-G,34,1984,17.5,1,0,0,9,10,0,0,14,21,0,0,0,184,31,20,60.8
454,Mohamed Simakan,fr  FRA,DF,Strasbourg,19,2000,16.7,4,0,0,26,40,1,20,24,28,1,2,0,144,44,27,62.0
455,Moses Simon,ng  NGA,"FW,MF",Nantes,24,1995,24.2,2,0,0,10,23,8,59,9,10,0,0,0,138,10,40,20.0
456,Ibrahima Sissoko,fr  FRA,MF,Strasbourg,21,1997,17.8,5,0,0,39,15,1,15,24,35,0,0,0,156,32,23,58.2
457,Sambou Sissoko,fr  FRA,"MF,FW",Reims,20,1999,0.4,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0.0
458,Petar Škuletić,rs  SRB,FW,Montpellier,29,1990,1.2,0,0,0,3,4,0,0,0,0,1,0,0,8,8,8,50.0
459,Islam Slimani,dz  ALG,FW,Monaco,31,1988,14.3,5,1,0,37,17,12,23,2,7,0,0,0,75,42,42,50.0
460,Oumar Solet,fr  FRA,DF,Lyon,19,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
461,Adama Soumaoro,fr  FRA,DF,Lille,27,1992,4.6,0,0,0,5,0,0,0,3,2,0,0,0,47,13,7,65.0
462,Boubakary Soumaré,fr  FRA,MF,Lille,20,1999,13.5,2,2,1,16,10,0,4,13,17,0,0,0,126,12,11,52.2
463,Bryan Soumaré,fr  FRA,"MF,FW",Dijon,20,1999,4.3,0,0,0,4,8,0,5,2,7,0,0,0,35,4,7,36.4
464,Arnaud Souquet,fr  FRA,DF,Montpellier,27,1992,22.4,6,0,0,34,32,2,46,13,28,0,0,0,191,27,33,45.0
465,Bassem Srarfi,tn  TUN,"FW,DF",Nice,22,1997,1.5,1,0,0,5,6,0,3,1,0,0,0,0,7,0,1,0.0
466,Vlatko Stojanovski,mk  MKD,FW,Nîmes,22,1997,1.4,0,0,0,0,1,0,1,1,2,0,0,0,6,1,4,20.0
467,Kevin Strootman,nl  NED,MF,Marseille,29,1990,15.7,7,0,0,32,13,1,8,11,27,0,0,0,175,27,30,47.4
468,Mathías Suárez,uy  URU,DF,Montpellier,23,1996,0.7,0,0,0,1,1,0,0,1,2,0,0,0,1,0,1,0.0
469,Stoppila Sunzu,zm  ZAM,DF,Metz,30,1989,15.0,2,1,0,17,6,1,0,15,12,0,1,0,118,35,22,61.4
470,Issiaga Sylla,gn  GUI,DF,Toulouse,25,1994,28.0,2,0,0,37,22,2,72,46,51,0,2,1,321,76,44,63.3
471,Moussa Sylla,fr  FRA,FW,Monaco,19,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
472,Eddy Sylvestre,fr  FRA,MF,Nice,19,1999,0.4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0.0
473,Flavien Tait,fr  FRA,"MF,FW",Rennes,26,1993,9.8,0,1,0,11,19,0,11,5,14,0,0,0,72,4,14,22.2
474,Mahdi Talal,fr  FRA,FW,Amiens,21,1997,0.2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
475,Adrien Tameze,cm  CMR,MF,Nice,25,1994,5.8,1,0,0,11,6,0,7,5,7,0,0,0,34,1,6,14.3
476,Adil Taoui,fr  FRA,MF,Toulouse,17,2001,0.3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
477,Ciprian Tătărușanu,ro  ROU,GK,Lyon,33,1986,2.0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,
478,Júlio Tavares,cv  CPV,FW,Dijon,30,1988,22.2,0,0,0,22,45,8,13,5,7,0,0,0,85,170,142,54.5
479,Martin Terrier,fr  FRA,"FW,MF",Lyon,22,1997,13.3,0,0,0,22,17,1,17,12,15,0,0,0,80,21,30,41.2
480,Kenny Tete,nl  NED,DF,Lyon,23,1995,11.9,1,0,0,13,19,1,35,15,25,0,1,0,115,8,14,36.4
481,Florian Thauvin,fr  FRA,FW,Marseille,26,1993,0.2,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,
482,Sada Thioub,sn  SEN,"MF,FW",Angers,24,1995,16.8,3,0,0,24,36,4,41,9,15,0,0,0,121,8,23,25.8
483,Romain Thomas,fr  FRA,DF,Angers,31,1988,26.0,4,0,0,21,19,1,1,33,23,0,1,0,219,74,51,59.2
484,Adrien Thomasson,fr  FRA,MF,Strasbourg,25,1993,23.0,4,0,0,29,38,8,49,7,24,0,0,0,177,12,38,24.0
485,Khéphren Thuram-Ulie,fr  FRA,MF,Nice,18,2001,6.6,1,0,0,11,2,0,1,5,14,0,0,0,58,7,4,63.6
486,Cheick Timite,ci  CIV,"MF,FW",Amiens,21,1997,1.3,0,0,0,0,2,0,2,0,0,0,0,0,5,3,1,75.0
487,Karl Toko Ekambi,cm  CMR,FW,Lyon,26,1992,6.0,2,0,0,5,4,1,15,0,5,0,0,0,21,8,17,32.0
488,Abdoulaye Touré,fr  FRA,MF,Nantes,25,1994,24.7,3,0,0,31,53,0,9,19,28,0,1,0,268,35,35,50.0
489,Lucas Tousart,fr  FRA,MF,Lyon,22,1997,19.6,5,0,0,36,18,1,10,17,39,0,0,0,220,41,39,51.3
490,Bertrand Traoré,bf  BFA,"FW,MF",Lyon,23,1995,13.9,6,0,0,21,19,3,55,19,12,0,0,0,87,15,15,50.0
491,Charles Traore,ml  MLI,DF,Nantes,27,1992,19.3,3,0,0,21,20,0,28,27,29,0,0,0,180,38,30,55.9
492,Hamari Traoré,ml  MLI,DF,Rennes,27,1992,26.8,7,0,0,43,15,3,48,33,39,0,1,0,248,34,26,56.7
493,Ismaël Traoré,ci  CIV,DF,Angers,32,1986,22.8,4,0,0,8,5,1,2,17,22,0,1,0,201,45,32,58.4
494,Miguel Trauco,pe  PER,DF,Saint-Étienne,26,1992,16.4,6,0,0,24,4,1,15,20,21,0,0,0,158,13,29,31.0
495,Matthieu Udol,fr  FRA,DF,Metz,23,1996,12.2,3,0,0,13,17,0,27,22,17,0,1,0,95,14,12,53.8
496,Hwang Ui-jo,kr  KOR,"FW,MF",Bordeaux,26,1992,18.1,2,0,0,13,31,7,11,4,7,0,0,0,65,13,17,43.3
497,William Vainqueur,fr  FRA,MF,Toulouse,30,1988,19.1,8,0,0,41,19,1,12,24,45,0,0,0,206,15,15,50.0
498,Pierrick Valdivia,fr  FRA,MF,Nîmes,31,1988,0.8,0,0,0,3,0,0,0,0,1,0,0,0,9,0,1,0.0
499,Antoine Valerio,fr  FRA,MF,Nîmes,19,1999,1.0,0,0,0,3,2,0,0,2,2,0,0,0,14,1,1,50.0
500,Luca Valls,fr  FRA,FW,Nîmes,20,1998,0.1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,100.0
501,Theo Valls,fr  FRA,MF,Nîmes,23,1995,18.1,1,1,0,13,23,0,13,10,19,0,0,0,179,18,22,45.0
502,Thibaut Vargas,fr  FRA,"DF,MF",Montpellier,19,2000,1.7,0,0,0,2,1,0,6,0,0,0,0,0,17,0,2,0.0
503,Marco Verratti,it  ITA,MF,Paris S-G,26,1992,16.5,6,0,0,26,33,0,13,16,43,0,0,0,169,8,9,47.1
504,Clément Vidal,fr  FRA,DF,Montpellier,19,2000,1.0,1,0,0,3,0,0,0,0,0,0,0,0,14,4,1,80.0
505,Molla Wagué,ml  MLI,DF,Nantes,28,1991,7.6,1,1,0,6,1,1,2,10,14,0,0,0,75,30,7,81.1
506,Moussa Wagué,sn  SEN,DF,Nice,20,1998,2.2,0,0,0,1,2,0,7,1,5,0,0,0,19,2,3,40.0
507,Rémi Walter,fr  FRA,MF,Nice,24,1995,0.6,0,0,0,1,1,0,0,0,1,0,0,0,3,0,2,0.0
508,Timothy Weah,us  USA,MF,Lille,19,2000,0.9,1,0,0,1,0,1,0,0,1,0,0,0,6,2,2,50.0
509,Xeka,pt  POR,MF,Lille,24,1994,7.9,4,0,0,16,9,0,3,5,13,0,0,0,76,14,19,42.4
510,Yusuf Yazıcı,tr  TUR,"MF,FW",Lille,22,1997,9.4,2,1,1,11,7,1,16,2,12,0,0,0,66,0,10,0.0
511,Elie Youan,fr  FRA,FW,Nantes,20,1999,1.8,0,0,0,2,0,2,3,1,0,0,0,0,7,7,6,53.8
512,Zaydou Youssouf,fr  FRA,MF,Saint-Étienne,20,1999,12.0,4,0,0,15,27,0,8,11,23,0,0,0,120,9,11,45.0
513,Arthur Zagre,fr  FRA,MF,Paris S-G,17,2001,0.3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,
514,Mootaz Zemzemi,tn  TUN,MF,Strasbourg,19,1999,0.3,0,0,0,0,0,0,0,1,0,0,0,0,6,0,1,0.0
515,Arber Zeneli,xk  KVX,MF,Reims,24,1995,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
516,Kévin Zohi,ml  MLI,"FW,MF",Strasbourg,22,1996,5.9,1,0,0,8,8,2,10,1,7,0,0,0,40,4,14,22.2
517,Bongani Zungu,za  RSA,MF,Amiens,26,1992,11.0,4,0,0,24,15,1,3,18,12,0,0,0,133,18,25,41.9
