,id,eventId,minute,second,teamId,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,matchId,startDate,startTime,score,ftScore,htScore,etScore,venueName,maxMinute,period.value,period.displayName,type.value,type.displayName,outcomeType.value,outcomeType.displayName,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,cardType.value,cardType.displayName,isGoal,venue,opponent
675,2330326719.0,346,34,19.0,52,26.7,18.0,34,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 37, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,106883.0,37.5,2.6,,,,,,,,,,,Giuseppe Meazza,Inter
676,2330326759.0,347,34,22.0,52,45.6,2.9,34,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '77.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.5'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '38.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.1'}]","[90, 119, 123, 127, 35, 36, 216, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,0,Unsuccessful,144511.0,77.0,32.1,,,,,,,,,,,Giuseppe Meazza,Inter
677,2330326785.0,375,34,24.0,75,21.1,68.1,34,"[{'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '97.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '17.3'}]","[90, 93, 94, 56, 214]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,12,Clearance,1,Successful,82399.0,17.3,97.2,,,,,,,,,,,Giuseppe Meazza,Inter
678,2330326805.0,376,34,29.0,75,17.3,97.2,34,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '87.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '0.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.6'}]","[90, 117, 119, 28, 34, 37, 214, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,0,Unsuccessful,329665.0,0.0,87.2,,,,,,,,,,,Giuseppe Meazza,Inter
679,2330326819.0,348,34,30.0,52,89.1,22.4,34,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '377'}, {'type': {'value': 75, 'displayName': 'MissRight'}}]",[121],False,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,6,CornerAwarded,1,Successful,144511.0,,,,,,,,,,,,,Giuseppe Meazza,Inter
680,2330326809.0,377,34,30.0,75,10.9,77.6,34,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '348'}, {'type': {'value': 73, 'displayName': 'MissLeft'}}]",[121],False,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,6,CornerAwarded,0,Unsuccessful,329665.0,,,,,,,,,,,,,Giuseppe Meazza,Inter
681,2330327197.0,350,35,14.0,52,99.6,0.5,35,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '44.3'}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '13'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '92.1'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.8'}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '30.8'}, {'type': {'value': 6, 'displayName': 'CornerTaken'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 11112, 'displayName': 'BigChanceCreated'}}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[90, 118, 122, 136, 123, 124, 202, 30, 31, 33, 39, 40, 41, 34, 36, 216, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,20874.0,92.1,44.3,,,,,,,,,,,Giuseppe Meazza,Inter
682,2330327203.0,351,35,15.0,52,92.1,44.3,35,"[{'type': {'value': 17, 'displayName': 'BoxCentre'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 214, 'displayName': 'BigChance'}}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '23.6'}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 25, 'displayName': 'FromCorner'}}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '350'}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '43.0'}]","[90, 6, 89, 9, 88, 200, 1, 5, 13]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,13,MissedShots,1,Successful,337879.0,,,350.0,20874.0,,,23.6,43.0,True,,,,Giuseppe Meazza,Inter
683,2330327373.0,380,35,27.0,75,3.8,56.6,35,"[{'type': {'value': 124, 'displayName': 'GoalKick'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '14.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '59.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.9'}]","[90, 116, 29, 35, 36, 214, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,9972.0,14.0,59.4,,,,,,,,,,,Giuseppe Meazza,Inter
684,2330327381.0,381,35,29.0,75,14.1,59.1,35,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '38.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '35.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 29, 35, 37, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,82399.0,35.4,38.9,,,,,,,,,,,Giuseppe Meazza,Inter
685,2330327399.0,382,35,31.0,75,35.4,38.9,35,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 29, 35, 37, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,110373.0,45.4,15.0,,,,,,,,,,,Giuseppe Meazza,Inter
686,2330327409.0,383,35,37.0,75,68.2,9.8,35,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '77.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.1'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,148684.0,77.4,4.1,,,,,,,,,,,Giuseppe Meazza,Inter
687,2330327415.0,384,35,39.0,75,74.6,3.8,35,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '353'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[90, 52]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,3,TakeOn,0,Unsuccessful,23220.0,,,,,,,,,,,,,Giuseppe Meazza,Inter
688,2330327413.0,353,35,39.0,52,25.4,96.2,35,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '384'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[90, 142]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,7,Tackle,1,Successful,344644.0,,,,,,,,,,,,,Giuseppe Meazza,Inter
689,2330327551.0,386,35,52.0,75,76.0,0.0,35,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.5'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.7'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.0'}]","[90, 211, 34, 36, 215]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,23220.0,54.2,13.5,,,,,,,,,,,Giuseppe Meazza,Inter
690,2330327579.0,387,35,55.0,75,54.2,13.5,35,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '26.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,302918.0,57.9,26.1,,,,,,,,,,,Giuseppe Meazza,Inter
691,2330327611.0,388,35,59.0,75,63.2,29.2,35,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.1'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,110373.0,72.9,13.1,,,,,,,,,,,Giuseppe Meazza,Inter
692,2330327627.0,389,36,3.0,75,81.2,14.6,36,"[{'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '13'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '44.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '91.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.9'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[90, 118, 122, 136, 123, 124, 39, 40, 35, 36, 216, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,148684.0,91.3,44.5,,,,,,,,,,,Giuseppe Meazza,Inter
693,2330327651.0,390,36,4.0,75,90.8,43.3,36,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '355'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[196, 198]",False,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,44,Aerial,1,Successful,299344.0,,,,,,,,,,,,,Giuseppe Meazza,Inter
694,2330327635.0,355,36,4.0,52,9.2,56.7,36,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '390'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[197, 199]",False,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,44,Aerial,0,Unsuccessful,39722.0,,,,,,,,,,,,,Giuseppe Meazza,Inter
695,2330327653.0,391,36,4.0,75,89.7,44.5,36,"[{'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '389'}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '58.3'}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '11.1'}, {'type': {'value': 17, 'displayName': 'BoxCentre'}}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}]","[90, 6, 89, 9, 87, 1, 3, 13]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,13,MissedShots,1,Successful,299344.0,,,389.0,148684.0,,,11.1,58.3,True,,,,Giuseppe Meazza,Inter
696,2330327803.0,358,36,22.0,52,3.5,49.7,36,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '22.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '31.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 124, 'displayName': 'GoalKick'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.7'}]","[90, 116, 29, 35, 37, 214, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,73798.0,28.1,22.7,,,,,,,,,,,Giuseppe Meazza,Inter
697,2330327811.0,359,36,24.0,52,28.1,22.7,36,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 117, 119, 28, 35, 36, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,0,Unsuccessful,20874.0,45.7,41.8,,,,,,,,,,,Giuseppe Meazza,Inter
698,2330327819.0,393,36,26.0,75,51.1,55.1,36,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '66.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '61.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.5'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,82399.0,66.3,61.5,,,,,,,,,,,Giuseppe Meazza,Inter
699,2330327823.0,394,36,28.0,75,66.3,61.5,36,[],[92],False,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,49,BallRecovery,1,Successful,87449.0,,,,,,,,,,,,,Giuseppe Meazza,Inter
700,2330327841.0,395,36,29.0,75,66.3,61.5,36,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '80.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '60.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,87449.0,80.6,60.3,,,,,,,,,,,Giuseppe Meazza,Inter
701,2330327843.0,396,36,30.0,75,80.8,61.0,36,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '360'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[90, 69]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,50,Dispossessed,1,Successful,24845.0,,,,,,,,,,,,,Giuseppe Meazza,Inter
702,2330327847.0,360,36,30.0,52,19.2,39.0,36,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '396'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 141]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,7,Tackle,0,Unsuccessful,337879.0,,,,,,,,,,,,,Giuseppe Meazza,Inter
703,2330327853.0,397,36,31.0,75,80.9,53.2,36,"[{'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '13'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '80.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '47.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.7'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[90, 118, 116, 29, 122, 204, 39, 45, 34, 37, 216, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,24845.0,80.8,47.2,,,,,,,,,,,Giuseppe Meazza,Inter
704,2330327857.0,398,36,32.0,75,82.1,48.2,36,"[{'type': {'value': 18, 'displayName': 'OutOfBoxCentre'}}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '2.8'}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '397'}, {'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '56.6'}, {'type': {'value': 29, 'displayName': 'Assisted'}}]","[90, 6, 9, 87, 2, 3, 11]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,13,MissedShots,1,Successful,87449.0,,,397.0,24845.0,,,2.8,56.6,True,,,,Giuseppe Meazza,Inter
705,2330328131.0,362,37,7.0,52,4.2,43.7,37,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.1'}, {'type': {'value': 74, 'displayName': 'MissHigh'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '62.2'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.3'}, {'type': {'value': 124, 'displayName': 'GoalKick'}}]","[90, 119, 127, 35, 36, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,0,Unsuccessful,73798.0,60.1,74.1,,,,,,,,,,,Giuseppe Meazza,Inter
706,2330328159.0,400,37,11.0,75,36.9,25.6,37,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.1'}]","[90, 117, 119, 28, 35, 37, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,0,Unsuccessful,148684.0,42.6,19.1,,,,,,,,,,,Giuseppe Meazza,Inter
707,2330328185.0,363,37,12.0,52,55.4,86.6,37,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '52.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,106875.0,52.7,69.9,,,,,,,,,,,Giuseppe Meazza,Inter
708,2330328203.0,364,37,16.0,52,52.7,64.5,37,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '36.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '11.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[90, 118, 116, 126, 35, 37, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,344644.0,55.4,11.0,,,,,,,,,,,Giuseppe Meazza,Inter
709,2330328211.0,365,37,20.0,52,59.1,11.6,37,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 118, 116, 29, 34, 36, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,106883.0,55.8,23.6,,,,,,,,,,,Giuseppe Meazza,Inter
