,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh_Standard,SoT_Standard,SoT%_Standard,Sh/90_Standard,SoT/90_Standard,G/Sh_Standard,G/SoT_Standard,Dist_Standard,FK_Standard,PK_Performance,PKatt_Performance,xG_Expected,npxG_Expected,npxG/Sh_Expected,G-xG_Expected,np:G-xG_Expected
437,Andreas Voglsammer,de  GER,"FW,MF",Arminia,29-071,1992,4.2,0,6,4,66.7,1.44,0.96,0.00,0.00,13.2,0,0,0,0.4,0.4,0.06,-0.4,-0.4
438,Kevin Vogt,de  GER,DF,Hoffenheim,29-179,1991,17.5,0,1,0,0.0,0.06,0.00,0.00,,31.0,0,0,0,0.0,0.0,0.01,0.0,0.0
439,Silas Wamangituka,cd  COD,"DF,FW",Stuttgart,21-166,1999,21.3,11,40,15,37.5,1.88,0.70,0.20,0.53,15.9,0,3,3,7.3,5.1,0.13,+3.7,+2.9
440,Wout Weghorst,nl  NED,FW,Wolfsburg,28-226,1992,24.7,17,71,36,50.7,2.87,1.46,0.21,0.42,12.8,0,2,3,14.4,12.3,0.17,+1.6,+1.7
441,Mitchell Weiser,de  GER,DF,Leverkusen,26-334,1994,2.5,1,2,2,100.0,0.80,0.80,0.50,0.50,15.6,0,0,0,0.1,0.1,0.03,+0.9,+0.9
442,Wendell,br  BRA,DF,Leverkusen,27-244,1993,9.9,0,3,0,0.0,0.30,0.00,0.00,,21.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
443,Oscar Wendt,se  SWE,DF,M'Gladbach,35-148,1985,12.2,1,5,1,20.0,0.41,0.08,0.20,1.00,16.7,1,0,0,0.6,0.6,0.12,+0.4,+0.4
444,Florian Wirtz,de  GER,MF,Leverkusen,17-322,2003,18.6,4,23,11,47.8,1.24,0.59,0.17,0.36,17.3,0,0,0,3.0,3.0,0.13,+1.0,+1.0
445,Axel Witsel,be  BEL,MF,Dortmund,32-068,1989,12.6,0,12,2,16.7,0.96,0.16,0.00,0.00,19.8,0,0,0,1.0,1.0,0.08,-1.0,-1.0
446,Hannes Wolf,at  AUT,"FW,MF",M'Gladbach,21-339,1999,12.0,2,12,5,41.7,1.00,0.42,0.17,0.40,14.6,0,0,0,1.3,1.3,0.11,+0.7,+0.7
447,Marius Wolf,de  GER,"DF,MF",Köln,25-298,1995,22.0,2,30,8,26.7,1.36,0.36,0.07,0.25,16.6,0,0,0,2.3,2.3,0.08,-0.3,-0.3
448,Nick Woltemade,de  GER,"MF,FW",Werder Bremen,19-035,2002,1.6,0,5,3,60.0,3.06,1.84,0.00,0.00,18.5,0,0,0,0.6,0.6,0.12,-0.6,-0.6
449,Jeong Woo-yeong,kr  KOR,"FW,MF",Freiburg,21-182,1999,7.7,3,12,5,41.7,1.56,0.65,0.25,0.60,17.3,0,0,0,1.6,1.6,0.13,+1.4,+1.4
450,Joscha Wosz,de  GER,"DF,FW",RB Leipzig,18-244,2002,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
451,Reinhold Yabo,de  GER,"MF,FW",Arminia,29-039,1992,7.2,1,8,1,12.5,1.11,0.14,0.13,1.00,18.5,0,0,0,0.6,0.6,0.08,+0.4,+0.4
452,Amin Younes,de  GER,"MF,FW",Eint Frankfurt,27-227,1993,13.3,3,27,10,37.0,2.04,0.75,0.11,0.30,17.5,0,0,0,3.2,3.2,0.12,-0.2,-0.2
453,Dan-Axel Zagadou,fr  FRA,DF,Dortmund,21-291,1999,3.1,0,1,1,100.0,0.33,0.33,0.00,0.00,10.0,0,0,0,0.0,0.0,0.04,0.0,0.0
454,Denis Zakaria,ch  SUI,MF,M'Gladbach,24-121,1996,9.9,1,5,1,20.0,0.51,0.10,0.20,1.00,20.2,0,0,0,0.5,0.5,0.11,+0.5,+0.5
455,Deyovaisio Zeefuik,nl  NED,"DF,MF",Hertha BSC,23-010,1998,6.1,0,1,1,100.0,0.16,0.16,0.00,0.00,10.0,0,0,0,0.0,0.0,0.02,0.0,0.0
456,Robin Zentner,de  GER,GK,Mainz 05,26-144,1994,24.0,0,2,0,0.0,0.08,0.00,0.00,,20.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
457,Ron-Robert Zieler,de  GER,GK,Köln,32-037,1989,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
458,Joshua Zirkzee,nl  NED,FW,Bayern Munich,19-303,2001,1.0,0,4,1,25.0,3.91,0.98,0.00,0.00,11.9,0,0,0,0.4,0.4,0.09,-0.4,-0.4
459,Steven Zuber,ch  SUI,DF,Eint Frankfurt,29-216,1991,5.4,0,5,2,40.0,0.93,0.37,0.00,0.00,17.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3
