,id,eventId,minute,second,teamId,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,period.value,period.displayName,type.value,type.displayName,outcomeType.value,outcomeType.displayName,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,cardType.value,cardType.displayName,venue,opponent
678,2333999299.0,254,41,59.0,1354,94.3,100.0,41,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.9'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '95.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.8'}]","[90, 211, 35, 37, 216]",True,1,FirstHalf,1,Pass,0,Unsuccessful,143655.0,95.6,74.5,,,,,,,,,,Nuevo Mirandilla,Cadiz
679,2333999301.0,491,42,1.0,65,6.7,18.3,42,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '15.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.5'}]","[90, 93, 94, 56, 214]",True,1,FirstHalf,12,Clearance,1,Successful,12712.0,15.2,5.5,,,,,,,,,,Nuevo Mirandilla,Cadiz
680,2333999303.0,255,42,2.0,1354,79.2,91.7,42,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 68]",True,1,FirstHalf,61,BallTouch,0,Unsuccessful,417743.0,,,,,,,,,,,,Nuevo Mirandilla,Cadiz
681,2333999305.0,492,42,3.0,65,9.4,8.9,42,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '17.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.1'}]","[90, 116, 29, 35, 37, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,399627.0,17.6,6.1,,,,,,,,,,Nuevo Mirandilla,Cadiz
682,2333999307.0,493,42,4.0,65,17.0,6.1,42,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 68]",True,1,FirstHalf,61,BallTouch,0,Unsuccessful,68585.0,,,,,,,,,,,,Nuevo Mirandilla,Cadiz
683,2333999311.0,256,42,6.0,1354,72.9,91.4,42,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 68]",True,1,FirstHalf,61,BallTouch,0,Unsuccessful,402862.0,,,,,,,,,,,,Nuevo Mirandilla,Cadiz
684,2333999315.0,494,42,6.0,65,22.4,13.7,42,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 211, 'displayName': 'OverRun'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 203]",True,1,FirstHalf,3,TakeOn,0,Unsuccessful,422937.0,,,,,,,,,,,,Nuevo Mirandilla,Cadiz
685,2333999341.0,258,42,15.0,1354,71.6,100.0,42,"[{'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '95.9'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[90, 211, 35, 37, 216]",True,1,FirstHalf,1,Pass,1,Successful,143655.0,95.9,94.5,,,,,,,,,,Nuevo Mirandilla,Cadiz
686,2333999345.0,259,42,20.0,1354,92.1,97.4,42,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '1.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '91.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '97.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 118, 116, 29, 204, 34, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,323250.0,91.0,97.4,,,,,,,,,,Nuevo Mirandilla,Cadiz
687,2333999347.0,260,42,21.0,1354,95.0,94.8,42,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.4'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '94.3'}]","[90, 118, 124, 34, 37, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,377206.0,94.3,88.4,,,,,,,,,,Nuevo Mirandilla,Cadiz
688,2333999351.0,261,42,24.0,1354,95.6,82.8,42,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '496'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 52]",True,1,FirstHalf,3,TakeOn,0,Unsuccessful,143655.0,,,,,,,,,,,,Nuevo Mirandilla,Cadiz
689,2333999355.0,496,42,24.0,65,4.4,17.2,42,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '261'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 142]",True,1,FirstHalf,7,Tackle,1,Successful,399627.0,,,,,,,,,,,,Nuevo Mirandilla,Cadiz
690,2333999361.0,262,42,25.0,1354,95.6,82.8,42,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '497'}, {'type': {'value': 73, 'displayName': 'MissLeft'}}]",[121],False,1,FirstHalf,6,CornerAwarded,1,Successful,143655.0,,,,,,,,,,,,Nuevo Mirandilla,Cadiz
691,2333999359.0,497,42,25.0,65,4.4,17.2,42,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 73, 'displayName': 'MissLeft'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '262'}]",[121],False,1,FirstHalf,6,CornerAwarded,0,Unsuccessful,399627.0,,,,,,,,,,,,Nuevo Mirandilla,Cadiz
692,2333999417.0,263,42,58.0,1354,99.5,99.5,42,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '98.2'}, {'type': {'value': 6, 'displayName': 'CornerTaken'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.7'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '54.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '30.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 123, 125, 30, 32, 33, 34, 37, 216, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,417743.0,98.2,54.5,,,,,,,,,,Nuevo Mirandilla,Cadiz
693,2333999425.0,498,43,1.0,65,2.1,44.8,43,"[{'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '39.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.0'}]","[90, 93, 94, 56, 214]",True,1,FirstHalf,12,Clearance,1,Successful,12712.0,30.1,7.0,,,,,,,,,,Nuevo Mirandilla,Cadiz
694,2333999427.0,264,43,6.0,1354,73.4,89.7,43,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.8'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.8'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '84.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.2'}]","[90, 123, 125, 35, 37, 216, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,377206.0,84.8,57.8,,,,,,,,,,Nuevo Mirandilla,Cadiz
695,2333999431.0,499,43,8.0,65,15.5,39.5,43,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.5'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '31.3'}]","[90, 116, 29, 138, 35, 37, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,12712.0,28.5,31.3,,,,,,,,,,Nuevo Mirandilla,Cadiz
696,2333999433.0,500,43,9.0,65,28.5,31.3,43,[],[92],False,1,FirstHalf,49,BallRecovery,1,Successful,399627.0,,,,,,,,,,,,Nuevo Mirandilla,Cadiz
697,2333999441.0,501,43,10.0,65,30.2,30.6,43,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '22.3'}]","[90, 116, 29, 34, 37, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,399627.0,22.3,25.9,,,,,,,,,,Nuevo Mirandilla,Cadiz
698,2333999447.0,502,43,11.0,65,23.5,23.1,43,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '52.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '18.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[90, 119, 123, 127, 35, 37, 216, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,397469.0,73.6,18.0,,,,,,,,,,Nuevo Mirandilla,Cadiz
699,2333999451.0,265,43,15.0,1354,28.4,83.9,43,"[{'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '100.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.0'}]","[90, 93, 94, 56, 214]",True,1,FirstHalf,12,Clearance,1,Successful,400046.0,29.0,100.0,,,,,,,,,,Nuevo Mirandilla,Cadiz
700,2333999465.0,504,43,21.0,65,68.4,0.0,43,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '11.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}]","[90, 211, 35, 36, 216]",True,1,FirstHalf,1,Pass,1,Successful,399627.0,76.9,11.6,,,,,,,,,,Nuevo Mirandilla,Cadiz
701,2333999467.0,505,43,23.0,65,79.4,12.8,43,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '82.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.2'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,279423.0,82.3,4.6,,,,,,,,,,Nuevo Mirandilla,Cadiz
702,2333999469.0,506,43,25.0,65,81.2,4.1,43,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '18.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '75.1'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,110154.0,75.1,18.2,,,,,,,,,,Nuevo Mirandilla,Cadiz
703,2333999479.0,507,43,31.0,65,63.9,27.9,43,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '48.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.6'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,399627.0,68.6,48.7,,,,,,,,,,Nuevo Mirandilla,Cadiz
704,2333999485.0,508,43,35.0,65,67.4,45.7,43,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '18.9'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,422937.0,65.7,18.9,,,,,,,,,,Nuevo Mirandilla,Cadiz
705,2333999489.0,509,43,39.0,65,69.9,16.8,43,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '88.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '29.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '50.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 155, 'displayName': 'Chipped'}}]","[90, 123, 125, 35, 36, 216, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,397469.0,88.0,50.4,,,,,,,,,,Nuevo Mirandilla,Cadiz
706,2333999493.0,267,43,41.0,1354,10.6,51.0,43,"[{'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 93, 94, 56, 214]",True,1,FirstHalf,12,Clearance,1,Successful,108150.0,28.1,74.2,,,,,,,,,,Nuevo Mirandilla,Cadiz
707,2333999495.0,510,43,44.0,65,66.7,21.9,43,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '83.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.1'}]","[90, 119, 28, 138, 35, 37, 216, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,422937.0,83.5,17.1,,,,,,,,,,Nuevo Mirandilla,Cadiz
708,2333999505.0,268,43,45.0,1354,16.2,82.6,43,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '42.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.2'}]","[90, 119, 127, 35, 36, 215, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,377206.0,56.0,93.8,,,,,,,,,,Nuevo Mirandilla,Cadiz
709,2333999515.0,511,43,49.0,65,42.6,6.6,43,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '269'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[196, 199]",False,1,FirstHalf,44,Aerial,1,Successful,12712.0,,,,,,,,,,,,Nuevo Mirandilla,Cadiz
710,2333999507.0,269,43,49.0,1354,57.4,93.4,43,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '511'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[197, 198]",False,1,FirstHalf,44,Aerial,0,Unsuccessful,23757.0,,,,,,,,,,,,Nuevo Mirandilla,Cadiz
711,2333999517.0,512,43,50.0,65,40.5,2.6,43,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 68]",True,1,FirstHalf,61,BallTouch,0,Unsuccessful,12712.0,,,,,,,,,,,,Nuevo Mirandilla,Cadiz
712,2333999509.0,270,43,53.0,1354,54.9,93.2,43,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 211, 'displayName': 'OverRun'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 203]",True,1,FirstHalf,3,TakeOn,0,Unsuccessful,23757.0,,,,,,,,,,,,Nuevo Mirandilla,Cadiz
713,2334010637.0,11528,44,,65,65.8,10.0,44,[],[60],False,1,FirstHalf,10000,OffsideGiven,0,Unsuccessful,68585.0,,,,,,,,,,,,Nuevo Mirandilla,Cadiz
714,2333999539.0,514,44,2.0,65,40.7,0.0,44,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.4'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 211, 34, 36, 214]",True,1,FirstHalf,1,Pass,1,Successful,397469.0,30.4,25.8,,,,,,,,,,Nuevo Mirandilla,Cadiz
715,2333999545.0,515,44,6.0,65,30.9,25.9,44,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.0'}]","[90, 116, 29, 35, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,12712.0,43.1,57.5,,,,,,,,,,Nuevo Mirandilla,Cadiz
716,2333999557.0,516,44,8.0,65,43.1,57.5,44,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '73.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '50.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,384711.0,50.9,73.3,,,,,,,,,,Nuevo Mirandilla,Cadiz
717,2333999569.0,517,44,11.0,65,57.0,72.9,44,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '54.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.6'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,44721.0,55.7,54.8,,,,,,,,,,Nuevo Mirandilla,Cadiz
718,2333999579.0,518,44,18.0,65,61.5,65.4,44,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '81.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.0'}]","[90, 118, 116, 29, 34, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,422937.0,60.8,81.5,,,,,,,,,,Nuevo Mirandilla,Cadiz
719,2333999585.0,519,44,20.0,65,60.2,79.6,44,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '70.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.1'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,279423.0,55.0,70.8,,,,,,,,,,Nuevo Mirandilla,Cadiz
720,2333999587.0,520,44,23.0,65,55.0,71.1,44,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '59.7'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,44721.0,58.8,59.7,,,,,,,,,,Nuevo Mirandilla,Cadiz
721,2333999589.0,521,44,27.0,65,58.9,59.7,44,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '70.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.3'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,279423.0,67.3,70.3,,,,,,,,,,Nuevo Mirandilla,Cadiz
722,2333999591.0,522,44,29.0,65,67.3,69.9,44,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '82.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.2'}]","[90, 118, 116, 29, 34, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,44721.0,61.9,82.3,,,,,,,,,,Nuevo Mirandilla,Cadiz
723,2333999595.0,523,44,30.0,65,61.7,80.5,44,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '63.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.4'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,379205.0,61.2,63.7,,,,,,,,,,Nuevo Mirandilla,Cadiz
724,2333999597.0,524,44,34.0,65,61.1,63.1,44,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '75.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.5'}]","[90, 118, 116, 29, 34, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,279423.0,58.5,75.7,,,,,,,,,,Nuevo Mirandilla,Cadiz
725,2333999599.0,525,44,35.0,65,58.4,75.7,44,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '82.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,44721.0,61.6,82.9,,,,,,,,,,Nuevo Mirandilla,Cadiz
726,2333999601.0,526,44,38.0,65,60.1,80.9,44,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '86.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 118, 116, 29, 34, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,422937.0,55.2,86.5,,,,,,,,,,Nuevo Mirandilla,Cadiz
