,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Min_Playing Time,Mn/MP_Playing Time,Min%_Playing Time,90s_Playing Time,Starts_Playing Time,Mn/Start_Starts,Compl_Starts,Subs_Subs,Mn/Sub_Subs,unSub_Subs,PPM_Team Success,onG_Team Success,onGA_Team Success,+/-_Team Success,+/-90_Team Success,On-Off_Team Success
541,Ikechukwu Uche,ng  NGA,FW,Málaga,31,1984,3,82,27,2.4,0.9,1,64,0,2,9,8,1.00,1,0,+1,+1.10,+1.04
542,Álvaro Vadillo,es  ESP,MF,Betis,20,1994,3,86,29,2.5,1.0,1,45,0,2,21,1,0.33,1,3,-2,-2.09,-1.66
543,Raphaël Varane,fr  FRA,DF,Real Madrid,22,1993,26,2182,84,63.8,24.2,23,90,22,3,40,5,2.35,62,22,+40,+1.65,-0.97
544,Javi Varas,es  ESP,GK,Las Palmas,32,1982,31,2710,87,79.2,30.1,31,87,30,0,,5,1.29,35,40,-5,-0.17,+0.21
545,Francisco Varela,es  ESP,DF,Betis,20,1994,14,911,65,26.6,10.1,10,86,8,4,14,4,1.57,11,11,0,0.00,+0.65
546,José Luis García Vayá,es  ESP,MF,Levante,16,1998,0,,,,,0,,0,0,,1,,,,,,
547,Álvaro Vázquez,es  ESP,FW,Getafe,24,1991,34,1985,58,58.0,22.1,24,75,8,10,20,1,0.97,24,35,-11,-0.50,+0.69
548,Lucas Vázquez,es  ESP,"FW,MF",Real Madrid,24,1991,25,1238,50,36.2,13.8,10,85,7,15,26,8,2.72,45,9,+36,+2.62,+0.97
549,Carlos Vela,mx  MEX,"MF,FW",Real Sociedad,26,1989,35,2755,79,80.6,30.6,32,83,19,3,30,0,1.20,35,38,-3,-0.10,-0.10
550,Emiliano Velázquez,uy  URU,DF,Getafe,21,1994,11,973,88,28.5,10.8,11,88,10,0,,16,0.55,7,21,-14,-1.29,-0.71
551,Simone Verdi,it  ITA,MF,Eibar,23,1992,9,293,33,8.6,3.3,3,67,0,6,16,9,1.44,4,4,0,0.00,+0.35
552,Joan Verdú,es  ESP,"MF,FW",Levante,32,1983,13,908,70,26.5,10.1,10,85,8,3,20,2,1.15,12,18,-6,-0.59,+0.37
553,Santiago Vergini,ar  ARG,DF,Getafe,26,1988,26,2203,85,64.4,24.5,24,90,23,2,26,8,1.08,24,45,-21,-0.86,-0.19
554,Thomas Vermaelen,be  BEL,DF,Barcelona,29,1985,10,508,51,14.9,5.6,6,72,3,4,19,13,3.00,13,1,+12,+2.13,-0.07
555,Verza,es  ESP,MF,Levante,28,1986,29,2127,73,62.2,23.6,23,85,18,6,29,4,0.93,22,44,-22,-0.93,-0.17
556,Rúben Vezo,pt  POR,DF,Valencia,21,1994,15,1087,72,31.8,12.1,10,90,10,5,37,12,1.33,15,12,+3,+0.25,+0.44
557,Aleix Vidal,es  ESP,DF,Barcelona,25,1989,9,544,60,15.9,6.0,6,80,4,3,22,8,3.00,28,3,+25,+4.14,+2.32
558,Jonathan Viera,es  ESP,"MF,FW",Las Palmas,25,1989,36,3112,86,91.0,34.6,36,86,27,0,,0,1.22,44,51,-7,-0.20,+0.09
559,Luciano Vietto,ar  ARG,FW,Atlético Madrid,21,1993,19,960,51,28.1,10.7,12,64,1,7,28,14,2.05,14,2,+12,+1.13,-0.08
560,Carlos Vigaray,es  ESP,DF,Getafe,20,1994,14,1192,85,34.9,13.2,14,85,12,0,,10,0.71,10,26,-16,-1.21,-0.64
561,Borja Viguera,es  ESP,FW,Athletic Club,28,1987,9,294,33,8.6,3.3,3,78,2,6,10,10,1.44,2,3,-1,-0.31,-0.71
562,Samuel Villa,es  ESP,MF,Atlético Madrid,20,1994,0,,,,,0,,0,0,,2,,,,,,
563,Fran Villalba,es  ESP,MF,Valencia,17,1998,1,4,4,0.1,0.0,0,,0,1,4,2,0.00,0,0,0,0.00,+0.05
564,Vitolo,es  ESP,MF,Sevilla,25,1989,28,2052,73,60.0,22.8,23,82,17,5,34,0,1.39,29,28,+1,+0.04,+0.04
565,Ognjen Vranješ,ba  BIH,DF,Sporting Gijón,25,1989,11,915,83,26.8,10.2,10,89,8,1,27,3,0.73,7,16,-9,-0.89,-0.42
566,Wakaso,gh  GHA,MF,Las Palmas,25,1990,20,931,47,27.2,10.3,10,76,6,10,18,1,1.05,13,22,-9,-0.87,-0.91
567,Wanderson,br  BRA,MF,Getafe,20,1994,20,768,38,22.5,8.5,6,73,2,14,24,12,0.60,9,25,-16,-1.87,-1.40
568,Daniel Wass,dk  DEN,MF,Celta Vigo,26,1989,36,2693,75,78.7,29.9,31,83,16,5,25,0,1.64,42,46,-4,-0.13,+0.36
569,Heiko Westermann,de  GER,DF,Betis,31,1983,20,1628,81,47.6,18.1,20,81,15,0,,6,1.15,15,23,-8,-0.44,+0.06
570,Iñaki Williams,es  ESP,MF,Athletic Club,21,1994,25,1622,65,47.4,18.0,21,73,1,4,24,1,1.64,29,18,+11,+0.61,+0.51
571,Ricky van Wolfswinkel,nl  NED,FW,Betis,26,1989,16,621,39,18.2,6.9,5,73,2,11,23,9,0.94,9,14,-5,-0.72,-0.31
572,Jordi Xumetra,es  ESP,"MF,FW",Levante,29,1985,13,527,41,15.4,5.9,5,71,0,8,22,8,0.85,6,11,-5,-0.85,+0.02
573,Rubén Yáñez,es  ESP,GK,Real Madrid,21,1993,0,,,,,0,,0,0,,4,,,,,,
574,Karim Yoda,fr  FRA,"DF,FW",Getafe,26,1988,18,981,55,28.7,10.9,8,90,8,10,26,7,0.67,11,27,-16,-1.47,-0.95
575,Wilfried Zahibo,cf  CTA,MF,Valencia,21,1993,2,134,67,3.9,1.5,2,67,0,0,,3,0.50,0,2,-2,-1.34,-1.34
576,Joseba Zaldúa,es  ESP,DF,Real Sociedad,23,1992,13,918,71,26.8,10.2,10,86,8,3,21,6,1.38,12,14,-2,-0.20,-0.16
577,Nabil El Zhar,ma  MAR,MF,Las Palmas,28,1986,30,1707,57,49.9,19.0,17,81,6,13,25,2,1.20,30,27,+3,+0.16,+0.74
578,Igor Zubeldia,es  ESP,"DF,MF",Real Sociedad,18,1997,1,7,7,0.2,0.1,0,,0,1,7,2,3.00,1,0,+1,+12.86,+12.96
579,David Zurutuza,es  ESP,"MF,FW",Real Sociedad,29,1986,16,1122,70,32.8,12.5,14,78,5,2,15,0,1.44,17,11,+6,+0.48,+0.83
580,Martin Ødegaard,no  NOR,"FW,MF",Real Madrid,16,1998,0,,,,,0,,0,0,,1,,,,,,
