,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live_Pass Types,Dead_Pass Types,FK_Pass Types,TB_Pass Types,Press_Pass Types,Sw_Pass Types,Crs_Pass Types,CK_Pass Types,In_Corner Kicks,Out_Corner Kicks,Str_Corner Kicks,Ground_Height,Low_Height,High_Height,Left_Body Parts,Right_Body Parts,Head_Body Parts,TI_Body Parts,Other_Body Parts,Cmp,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes
469,Germán Sánchez,es  ESP,DF,Granada,33,1986,29.3,894,842,52,50,1,115,31,0,0,0,0,0,585,72,237,121,689,46,2,1,694,3,21,11,8
470,Javi Sánchez,es  ESP,DF,Valladolid,23,1997,10.2,356,341,15,15,0,37,21,1,0,0,0,0,259,19,78,97,240,13,0,1,295,2,6,4,2
471,Oier Sanjurjo,es  ESP,MF,Osasuna,34,1986,23.2,846,830,16,13,4,191,16,8,0,0,0,0,442,155,249,113,581,87,3,5,573,8,27,30,29
472,Ivan Šaponjić,rs  SRB,FW,Cádiz,22,1997,4.3,80,74,6,0,0,33,0,0,0,0,0,0,48,23,9,5,50,6,0,6,63,0,4,2,2
473,Stefan Savić,me  MNE,DF,Atlético Madrid,29,1991,32.8,1727,1674,53,46,1,180,58,2,0,0,0,0,1299,135,293,124,1461,77,7,8,1490,3,21,25,21
474,Jaime Seoane,es  ESP,MF,Huesca,23,1997,22.9,881,852,29,21,2,168,47,15,4,2,1,0,582,129,170,98,700,52,1,8,677,3,26,17,39
475,Edgar Sevikyan,ru  RUS,MF,Levante,18,2001,0.1,5,5,0,0,0,1,1,1,0,0,0,0,2,0,3,3,1,1,0,0,3,0,1,1,0
476,Sidnei,br  BRA,DF,Betis,30,1989,7.7,510,496,14,13,0,60,14,0,0,0,0,0,399,32,79,93,388,16,0,4,462,0,5,2,4
477,David Silva,es  ESP,MF,Real Sociedad,34,1986,15.5,872,838,34,23,9,100,24,12,6,4,2,0,634,117,121,724,103,29,3,2,728,11,11,23,25
478,Gastón Silva,uy  URU,DF,Huesca,26,1994,6.7,325,305,20,17,0,37,13,1,0,0,0,0,244,38,43,255,59,5,3,0,282,0,10,5,3
479,Rui Silva,pt  POR,GK,Granada,26,1994,32.0,1075,679,396,130,0,65,20,0,0,0,0,0,283,17,775,717,181,1,0,68,591,6,43,7,3
480,Unai Simón,es  ESP,GK,Athletic Club,23,1997,37.0,1063,694,369,104,0,41,29,0,0,0,0,0,470,53,540,75,746,1,0,201,750,0,32,7,1
481,Dimitris Siovas,gr  GRE,DF,Huesca,31,1988,34.1,1830,1738,92,77,0,228,37,12,1,1,0,0,1287,142,401,1464,189,96,6,6,1515,8,47,20,8
482,Antonio Sivera,es  ESP,GK,Alavés,23,1996,0.8,22,14,8,1,0,0,0,0,0,0,0,0,6,0,16,0,19,0,0,1,10,0,0,0,1
483,Rafa Soares,pt  POR,DF,Eibar,25,1995,12.6,702,520,182,14,0,72,20,44,1,0,1,0,260,197,245,462,28,36,167,3,490,4,20,16,24
484,Augusto Solari,ar  ARG,MF,Celta Vigo,28,1992,5.4,202,197,5,0,0,34,8,17,3,0,3,0,126,32,44,5,180,6,2,1,145,1,7,5,8
485,Roberto Soldado,es  ESP,FW,Granada,35,1985,16.0,347,311,36,1,0,80,6,16,0,0,0,0,191,87,69,33,252,29,1,10,216,8,8,17,27
486,Carlos Soler,es  ESP,MF,Valencia,23,1997,30.4,1577,1372,205,90,4,177,85,26,111,43,34,6,1092,133,352,151,1368,31,4,11,1286,14,21,23,23
487,Son,es  ESP,DF,Levante,26,1994,12.3,637,499,138,12,1,83,23,42,5,2,2,0,331,179,127,63,425,19,121,3,485,0,9,17,28
488,David Soria,es  ESP,GK,Getafe,27,1993,28.0,856,510,346,151,0,25,17,0,0,0,0,0,97,15,744,21,626,0,0,14,401,5,32,6,2
489,Alberto Soro,es  ESP,"FW,MF",Granada,21,1999,4.4,129,121,8,4,0,27,4,5,3,0,3,0,84,18,27,99,17,8,1,0,94,0,5,3,6
490,Hugo Sotelo,es  ESP,MF,Celta Vigo,16,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,Damián Suárez,uy  URU,DF,Getafe,32,1988,27.0,1293,906,387,75,1,101,65,63,5,0,4,0,459,336,498,70,808,81,307,5,855,8,25,51,40
492,Denis Suárez,es  ESP,MF,Celta Vigo,26,1994,31.7,2015,1811,204,83,9,250,78,39,71,19,41,4,1541,206,268,288,1661,36,12,7,1627,5,34,47,47
493,Luis Suárez,uy  URU,FW,Atlético Madrid,33,1987,27.9,603,575,28,0,4,138,20,15,0,0,0,0,341,157,105,121,410,33,2,17,444,2,11,25,24
494,Suso,es  ESP,FW,Sevilla,26,1993,24.6,1218,1151,67,22,1,192,75,82,29,11,1,3,849,137,232,1066,117,15,13,2,991,3,34,34,39
495,Tachi,es  ESP,DF,Alavés,22,1997,9.4,347,312,35,23,0,32,23,1,0,0,0,0,190,32,125,20,280,22,12,0,254,2,10,4,5
496,Renato Tapia,pe  PER,MF,Celta Vigo,25,1995,30.0,1570,1523,47,44,2,184,68,5,0,0,0,0,1110,174,286,202,1253,65,3,6,1297,3,37,22,29
497,Tomás Tavares,pt  POR,"MF,DF",Alavés,19,2001,0.7,22,21,1,0,0,2,0,2,0,0,0,0,16,3,3,4,16,0,1,0,18,0,0,0,1
498,Álvaro Tejero,es  ESP,DF,Eibar,24,1996,1.2,99,79,20,0,0,9,3,11,0,0,0,0,49,14,36,8,64,6,20,0,75,0,2,0,2
499,Cristian Tello,es  ESP,"FW,MF",Betis,28,1991,14.3,498,482,16,5,3,69,10,27,6,4,1,0,379,67,52,119,352,12,5,1,391,3,3,11,30
500,Marc-André ter Stegen,de  GER,GK,Barcelona,28,1992,31.0,1035,841,194,38,0,94,21,0,0,0,0,0,757,47,231,169,708,1,0,150,921,1,15,9,1
501,David Timor,es  ESP,"MF,DF",Getafe,30,1989,15.5,603,530,73,55,0,75,63,10,12,3,5,2,238,91,274,445,42,82,4,4,390,1,25,15,9
502,Toño,es  ESP,DF,Levante,30,1989,8.1,408,341,67,11,1,95,8,19,0,0,0,0,263,93,52,309,25,13,56,1,334,2,8,11,15
503,Lucas Torreira,uy  URU,"MF,FW",Atlético Madrid,24,1996,5.8,322,318,4,4,1,51,4,0,0,0,0,0,240,38,44,36,257,23,0,1,286,0,2,2,3
504,Óliver Torres,es  ESP,"MF,FW",Sevilla,25,1994,15.6,1031,983,48,8,2,146,87,26,22,4,4,1,676,129,226,90,889,24,13,12,875,7,13,24,18
505,Pau Torres,es  ESP,DF,Villarreal,23,1997,33.0,2042,1972,70,63,3,218,91,4,0,0,0,0,1609,144,289,1719,218,64,7,9,1822,4,32,18,13
506,Roberto Torres,es  ESP,"MF,FW",Osasuna,31,1989,21.0,774,684,90,48,0,116,63,62,31,12,11,4,398,130,246,126,583,44,10,4,525,5,19,18,34
507,Lucas Torró,es  ESP,MF,Osasuna,26,1994,17.2,675,668,7,7,0,162,16,4,0,0,0,0,418,101,156,76,434,97,0,3,529,0,12,20,8
508,Manu Trigueros,es  ESP,MF,Villarreal,28,1991,28.1,1625,1582,43,30,8,267,27,18,2,1,0,0,1270,177,178,446,1113,37,7,8,1397,11,21,31,30
509,Francisco Trincão,pt  POR,"FW,MF",Barcelona,20,1999,7.8,393,381,12,1,0,65,5,11,5,0,0,0,343,25,25,320,48,11,6,6,332,1,4,10,18
510,Kieran Trippier,eng  ENG,DF,Atlético Madrid,29,1990,27.5,1812,1539,273,18,3,202,48,66,36,1,26,1,1061,356,395,66,1393,92,219,7,1437,9,24,57,49
511,Samuel Umtiti,fr  FRA,DF,Barcelona,26,1993,7.2,604,591,13,12,0,43,4,0,0,0,0,0,545,32,27,481,97,9,1,4,578,0,2,3,2
512,Enes Ünal,tr  TUR,FW,Getafe,23,1997,14.6,350,335,15,2,2,128,1,6,1,1,0,0,163,90,97,16,182,57,3,14,219,1,7,14,14
513,Tomáš Vaclík,cz  CZE,GK,Sevilla,31,1989,5.0,146,113,33,7,0,21,2,0,0,0,0,0,96,8,42,14,106,0,0,24,120,0,1,2,0
514,Eugeni Valderrama,es  ESP,"FW,MF",Huesca,26,1994,1.3,82,72,10,7,0,14,4,0,3,0,2,1,64,8,10,4,73,4,0,0,70,1,2,2,1
515,Jesús Vallejo,es  ESP,DF,Granada,23,1997,15.0,482,454,28,14,1,64,21,1,0,0,0,0,303,35,144,75,357,26,14,0,365,2,20,10,9
516,Manu Vallejo,es  ESP,FW,Valencia,23,1997,10.6,255,231,24,3,2,75,10,8,3,0,0,0,174,50,31,29,198,14,1,6,191,0,6,6,15
517,Federico Valverde,uy  URU,MF,Real Madrid,22,1998,14.8,790,776,14,4,0,85,39,22,0,0,0,0,600,100,90,59,689,18,10,6,692,2,10,11,19
518,Raphaël Varane,fr  FRA,DF,Real Madrid,27,1993,30.2,1743,1691,52,44,2,153,59,1,0,0,0,0,1377,146,220,692,940,60,8,5,1588,1,15,20,16
519,Denis Vavro,sk  SVK,DF,Huesca,24,1996,6.8,300,289,11,9,0,31,13,2,0,0,0,0,211,29,60,17,262,13,2,2,235,3,11,10,5
520,Franco Vázquez,ar  ARG,"FW,MF",Sevilla,31,1989,1.8,113,112,1,0,0,17,2,3,0,0,0,0,85,17,11,87,14,4,0,2,99,1,1,2,1
521,Kevin Vázquez,es  ESP,DF,Celta Vigo,27,1993,6.2,354,277,77,9,0,44,3,11,0,0,0,0,195,91,68,26,239,16,68,0,272,1,10,7,20
522,Lucas Vázquez,es  ESP,"DF,FW",Real Madrid,29,1991,20.5,1431,1299,132,8,0,159,49,81,2,0,0,0,950,230,251,140,1125,30,122,8,1217,2,13,23,54
523,Koke Vegas,es  ESP,GK,Levante,24,1995,1.0,29,15,14,3,0,0,1,0,0,0,0,0,14,3,12,7,18,0,0,4,19,0,2,0,0
524,Gabriel Veiga,es  ESP,"MF,DF",Celta Vigo,18,2002,1.3,36,36,0,0,0,4,0,1,0,0,0,0,24,5,7,3,30,2,0,1,29,0,1,0,1
525,Unai Vencedor Paris,es  ESP,MF,Athletic Club,19,2000,18.9,911,877,34,32,1,138,44,5,1,0,1,0,582,135,194,117,746,27,1,2,726,3,21,28,18
526,Gonzalo Verdú,es  ESP,DF,Elche,31,1988,32.7,1551,1467,84,78,2,149,38,3,0,0,0,0,1165,81,305,121,1362,39,1,1,1343,5,29,13,8
527,Mikel Vesga,es  ESP,MF,Athletic Club,27,1993,19.1,896,886,10,8,3,160,31,5,1,0,1,0,604,136,156,633,161,65,0,2,714,1,19,23,20
528,Rúben Vezo,pt  POR,DF,Levante,26,1994,25.7,1324,1239,85,71,0,137,67,3,1,0,1,0,930,145,249,261,955,66,10,7,1126,2,31,25,17
529,Iñigo Vicente,es  ESP,"FW,MF",Athletic Club,22,1998,0.6,61,58,3,0,1,3,1,6,0,0,0,0,36,10,15,1,54,3,3,0,44,1,1,1,2
530,Fede Vico,es  ESP,"MF,FW",Granada,26,1994,8.5,322,290,32,15,1,60,15,20,12,6,5,0,205,42,75,289,18,11,1,0,218,1,10,8,11
531,Aleix Vidal,es  ESP,DF,Sevilla,30,1989,6.6,502,431,71,13,0,44,15,14,0,0,0,0,327,103,72,37,387,15,58,0,432,1,7,9,12
532,Nacho Vidal,es  ESP,DF,Osasuna,25,1995,26.1,1007,783,224,11,1,121,26,41,0,0,0,0,461,199,347,52,638,63,213,5,716,4,33,18,34
533,Toni Villa,es  ESP,"MF,FW",Valladolid,25,1995,10.8,391,369,22,2,3,75,10,24,4,3,0,0,270,65,56,35,329,10,10,1,292,2,8,11,21
534,Asier Villalibre,es  ESP,FW,Athletic Club,22,1997,17.7,305,294,11,3,0,102,3,18,0,0,0,0,173,61,71,101,128,28,0,6,190,3,7,10,16
535,Iván Villar,es  ESP,GK,Celta Vigo,23,1997,19.8,684,443,241,69,0,32,9,0,0,0,0,0,285,17,382,41,531,2,0,78,405,5,22,2,2
536,Vitolo,es  ESP,"MF,FW",Atlético Madrid,30,1989,3.3,154,149,5,1,0,24,3,1,0,0,0,0,112,26,16,21,115,8,4,2,127,0,1,1,2
537,Šime Vrsaljko,hr  CRO,DF,Atlético Madrid,28,1992,5.8,311,242,69,2,0,30,3,20,0,0,0,0,151,58,102,12,208,12,67,1,211,4,4,5,11
538,Nikola Vukčević,me  MNE,MF,Levante,28,1991,9.0,318,309,9,9,1,41,9,2,0,0,0,0,240,33,45,254,42,15,0,0,274,1,8,2,2
539,Daniel Wass,dk  DEN,"MF,DF",Valencia,31,1989,33.1,1641,1465,176,55,2,211,45,47,9,1,6,0,989,310,342,134,1251,103,110,8,1267,6,35,45,45
540,Shon Weissman,il  ISR,FW,Valladolid,24,1996,23.7,353,310,43,0,2,97,2,5,0,0,0,0,236,73,44,59,241,24,1,10,262,0,5,7,21
541,Iñaki Williams,es  ESP,FW,Athletic Club,26,1994,26.5,586,559,27,1,3,135,14,52,0,0,0,0,368,132,86,57,430,34,7,21,394,4,18,20,42
542,Nico Williams,es  ESP,MF,Athletic Club,18,2002,0.6,20,20,0,0,0,7,1,2,0,0,0,0,14,4,2,3,15,1,0,0,11,0,1,3,3
543,Jawad El Yamiq,ma  MAR,DF,Valladolid,28,1992,15.3,601,561,40,37,1,82,26,2,0,0,0,0,395,57,149,84,441,47,3,4,479,0,29,7,7
544,Rubén Yáñez,es  ESP,GK,Getafe,26,1993,10.0,276,173,103,35,0,11,6,0,0,0,0,0,65,16,195,27,190,0,0,29,161,2,4,4,0
545,Yoel,es  ESP,GK,Eibar,31,1988,3.3,114,85,29,12,0,17,5,0,0,0,0,0,32,11,71,17,67,0,0,26,77,0,4,3,0
546,Okay Yokuşlu,tr  TUR,MF,Celta Vigo,26,1994,5.1,276,268,8,5,0,52,8,0,0,0,0,0,191,39,46,19,230,13,1,3,238,0,6,2,3
547,Joseba Zaldúa,es  ESP,DF,Real Sociedad,28,1992,7.1,389,296,93,7,0,32,8,21,0,0,0,0,205,91,93,24,250,24,86,1,309,0,5,3,10
548,Oier Zarraga,es  ESP,MF,Athletic Club,21,1999,1.1,43,41,2,2,0,11,2,1,0,0,0,0,38,5,0,1,42,0,0,0,34,0,1,2,3
549,Igor Zubeldia,es  ESP,DF,Real Sociedad,23,1997,21.8,1182,1140,42,24,0,122,20,6,0,0,0,0,961,74,147,79,1001,55,18,6,1050,0,13,8,15
550,Martín Zubimendi,es  ESP,MF,Real Sociedad,21,1999,20.9,1100,1065,35,31,2,177,17,2,1,0,0,1,838,99,163,259,755,50,2,2,982,3,14,14,12
551,Martin Ødegaard,no  NOR,"MF,FW",Real Madrid,21,1998,2.6,175,166,9,3,0,35,2,2,6,5,0,0,137,20,18,160,9,2,0,2,147,2,1,2,4
