,Player,Nation,Pos,Squad,Age,Born,90s,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs Dribbles,Att_Vs Dribbles,Tkl%_Vs Dribbles,Past_Vs Dribbles,Press_Pressures,Succ_Pressures,%_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
316,Aaron Mooy,au  AUS,"MF,FW",Brighton,28,1990,23.2,43,31,13,19,11,8,45,17.8,37,421,125,29.7,111,198,112,48,7,1,41,18,61,29,0
317,Wesley Moraes,br  BRA,FW,Aston Villa,22,1996,19.8,14,10,2,6,6,0,5,0.0,5,313,78,24.9,17,147,149,18,6,0,12,5,19,26,0
318,Wes Morgan,jm  JAM,DF,Leicester City,35,1984,4.8,5,4,3,2,0,1,3,33.3,2,30,16,53.3,16,13,1,6,4,0,2,2,7,30,0
319,Ravel Morrison,jm  JAM,MF,Sheffield Utd,26,1993,0.1,0,0,0,0,0,0,0,,0,3,1,33.3,0,1,2,0,0,0,0,0,0,0,0
320,Mason Mount,eng  ENG,"MF,FW",Chelsea,20,1999,31.9,48,31,14,21,13,13,47,27.7,34,727,204,28.1,120,339,268,26,1,0,25,14,62,16,0
321,Lucas Moura,br  BRA,"FW,MF",Tottenham,26,1992,24.9,53,33,19,21,13,12,60,20.0,48,532,144,27.1,111,285,136,40,2,0,38,14,67,21,0
322,Lys Mousset,fr  FRA,FW,Sheffield Utd,23,1996,13.8,11,4,2,5,4,2,7,28.6,5,296,83,28.0,12,120,164,10,3,0,7,4,15,2,0
323,João Moutinho,pt  POR,MF,Wolves,32,1986,34.5,92,54,42,40,10,43,141,30.5,98,882,213,24.1,307,477,98,64,14,0,50,28,120,30,2
324,Glenn Murray,eng  ENG,FW,Brighton,35,1983,8.9,3,2,0,3,0,0,6,0.0,6,144,35,24.3,10,74,60,6,1,0,5,0,3,9,0
325,Shkodran Mustafi,de  GER,DF,Arsenal,27,1992,13.4,14,9,9,4,1,2,13,15.4,11,108,36,33.3,52,50,6,15,7,0,8,8,22,111,2
326,Yoshinori Mutō,jp  JPN,"FW,MF",Newcastle Utd,27,1992,2.4,3,2,0,3,0,0,3,0.0,3,52,13,25.0,7,24,21,1,0,0,1,0,3,0,0
327,Georges-Kévin N'Koudou,fr  FRA,FW,Tottenham,24,1995,0.0,0,0,0,0,0,0,1,0.0,1,7,3,42.9,0,2,5,0,0,0,0,0,0,0,0
328,Marvelous Nakamba,zw  ZIM,MF,Aston Villa,25,1994,20.4,65,47,32,29,4,15,68,22.1,53,491,168,34.2,213,239,39,61,11,0,50,28,93,34,1
329,Wilfred Ndidi,ng  NGA,MF,Leicester City,22,1996,29.7,125,76,61,52,12,37,105,35.2,68,743,243,32.7,275,396,72,71,5,0,66,49,174,83,1
330,Tanguy Ndombele,fr  FRA,MF,Tottenham,22,1996,11.2,27,19,12,14,1,10,27,37.0,17,226,56,24.8,79,107,40,27,4,0,23,9,36,8,0
331,Reiss Nelson,eng  ENG,FW,Arsenal,19,1999,7.0,12,6,8,3,1,8,14,57.1,6,164,31,18.9,52,69,43,13,1,0,12,4,16,2,0
332,Pedro Neto,pt  POR,"FW,MF",Wolves,19,2000,10.4,11,5,3,8,0,2,15,13.3,13,239,66,27.6,52,123,64,5,0,0,5,5,16,6,0
333,Rúben Neves,pt  POR,MF,Wolves,22,1997,34.0,64,42,26,33,5,32,104,30.8,72,688,170,24.7,302,343,43,70,11,1,59,31,95,53,0
334,Jeremy Ngakia,eng  ENG,DF,West Ham,18,2000,4.9,19,12,16,3,0,7,23,30.4,16,112,34,30.4,79,29,4,11,1,0,10,2,21,17,0
335,Oumar Niasse,sn  SEN,FW,Everton,29,1990,0.2,4,1,0,2,2,2,2,100.0,0,9,1,11.1,1,5,3,2,0,0,2,0,4,0,0
336,Eddie Nketiah,eng  ENG,FW,Arsenal,20,1999,7.0,10,7,4,5,1,2,7,28.6,5,163,39,23.9,11,78,74,5,0,0,5,5,15,4,0
337,Mark Noble,eng  ENG,MF,West Ham,32,1987,29.7,50,36,19,25,6,16,69,23.2,53,502,136,27.1,161,254,87,29,6,0,23,19,69,14,0
338,Oliver Norwood,nir  NIR,MF,Sheffield Utd,28,1991,34.3,75,44,42,27,6,23,91,25.3,68,584,162,27.7,269,253,62,46,13,0,33,30,105,64,0
339,Ørjan Nyland,no  NOR,GK,Aston Villa,28,1990,6.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,1
340,Jack O'Connell,eng  ENG,DF,Sheffield Utd,25,1994,32.4,35,20,22,10,3,14,29,48.3,15,266,91,34.2,153,88,25,75,21,0,54,35,70,214,1
341,Michael Obafemi,ie  IRL,FW,Southampton,19,2000,7.4,6,2,1,1,4,3,12,25.0,9,179,56,31.3,20,61,98,4,1,0,3,6,12,0,0
342,Angelo Ogbonna,it  ITA,DF,West Ham,31,1988,31.0,45,34,29,12,4,14,36,38.9,22,313,117,37.4,224,73,16,78,34,0,44,23,68,171,0
343,Divock Origi,be  BEL,FW,Liverpool,24,1995,8.0,15,10,2,7,6,4,7,57.1,3,152,53,34.9,15,61,76,6,0,0,6,2,17,7,0
344,Ben Osborn,eng  ENG,"MF,DF",Sheffield Utd,24,1994,6.6,18,10,14,3,1,4,15,26.7,11,163,40,24.5,58,70,35,17,1,0,16,3,21,10,0
345,Nicolás Otamendi,ar  ARG,DF,Manchester City,31,1988,19.1,22,12,19,2,1,13,31,41.9,18,109,36,33.0,65,38,6,28,11,1,17,9,31,89,2
346,Alex Oxlade-Chamberlain,eng  ENG,"MF,FW",Liverpool,25,1993,16.5,23,14,4,12,7,5,24,20.8,19,374,111,29.7,79,171,124,27,2,0,25,13,36,7,0
347,Mesut Özil,de  GER,MF,Arsenal,30,1988,16.0,13,10,9,4,0,2,19,10.5,17,305,63,20.7,67,178,60,9,0,0,9,3,16,3,0
348,Emerson Palmieri,it  ITA,DF,Chelsea,24,1994,11.4,22,7,9,10,3,6,13,46.2,7,126,44,34.9,37,61,28,31,2,0,29,10,32,22,0
349,Sokratis Papastathopoulos,gr  GRE,DF,Arsenal,31,1988,18.8,23,13,17,5,1,11,25,44.0,14,181,51,28.2,121,55,5,41,22,0,19,3,26,108,0
350,Troy Parrott,ie  IRL,"MF,DF",Tottenham,17,2002,0.1,0,0,0,0,0,0,0,,0,4,2,50.0,2,0,2,0,0,0,0,0,0,0,0
351,Rui Patrício,pt  POR,GK,Wolves,31,1988,38.0,0,0,0,0,0,0,2,0.0,2,5,0,0.0,5,0,0,1,0,0,1,0,0,1,1
352,Pedro,es  ESP,FW,Chelsea,32,1987,7.3,17,10,7,7,3,3,18,16.7,15,152,49,32.2,34,74,44,7,0,0,7,4,21,1,0
353,João Pedro,br  BRA,"FW,MF",Watford,17,2001,0.3,0,0,0,0,0,0,0,,0,6,1,16.7,1,4,1,0,0,0,0,0,0,1,0
354,Nicolas Pépé,ci  CIV,FW,Arsenal,24,1995,22.3,30,19,14,13,3,11,23,47.8,12,354,89,25.1,95,157,102,20,2,0,18,10,40,3,0
355,Andreas Pereira,br  BRA,"MF,FW",Manchester Utd,23,1996,16.5,22,12,5,11,6,10,42,23.8,32,429,114,26.6,80,234,115,24,0,0,24,11,33,6,0
356,Ricardo Pereira,pt  POR,DF,Leicester City,25,1993,28.0,122,68,71,35,16,56,121,46.3,65,563,176,31.3,274,188,101,59,8,0,51,41,163,97,2
357,Roberto Pereyra,ar  ARG,"FW,MF",Watford,28,1991,18.3,16,10,9,4,3,5,29,17.2,24,348,92,26.4,75,159,114,39,1,0,38,11,27,5,1
358,Ayoze Pérez,es  ESP,"MF,FW",Leicester City,26,1993,22.3,51,34,15,26,10,14,58,24.1,44,575,174,30.3,106,295,174,32,2,0,30,17,68,12,0
359,Jordan Pickford,eng  ENG,GK,Everton,25,1994,38.0,0,0,0,0,0,0,5,0.0,5,8,3,37.5,8,0,0,0,0,0,0,0,0,1,1
360,Brandon Pierrick,eng  ENG,"DF,FW",Crystal Palace,17,2001,0.2,0,0,0,0,0,0,0,,0,1,0,0.0,0,1,0,0,0,0,0,0,0,1,0
361,Erik Pieters,nl  NED,"DF,MF",Burnley,30,1988,20.9,58,41,24,31,3,22,62,35.5,40,345,85,24.6,162,141,42,65,8,0,57,13,71,89,0
362,Daniel Podence,pt  POR,"FW,MF",Wolves,23,1995,3.2,2,2,1,0,1,0,3,0.0,3,43,13,30.2,8,20,15,5,1,0,4,0,2,3,0
363,Paul Pogba,fr  FRA,MF,Manchester Utd,26,1993,13.4,25,16,11,10,4,8,18,44.4,10,165,58,35.2,61,71,33,20,7,0,13,4,29,13,1
364,Nick Pope,eng  ENG,GK,Burnley,27,1992,38.0,0,0,0,0,0,0,1,0.0,1,5,1,20.0,5,0,0,1,0,0,1,0,0,0,1
365,Dennis Praet,be  BEL,MF,Leicester City,25,1994,12.6,30,18,7,19,4,10,31,32.3,21,304,76,25.0,94,161,49,26,2,0,24,13,43,13,1
366,Sebastian Prödl,at  AUT,DF,Watford,32,1987,0.6,0,0,0,0,0,0,0,,0,3,0,0.0,2,1,0,0,0,0,0,0,0,4,0
367,Davy Pröpper,nl  NED,MF,Brighton,27,1991,31.4,58,38,29,23,6,22,68,32.4,46,484,144,29.8,196,234,54,39,11,0,28,32,90,43,2
368,Teemu Pukki,fi  FIN,FW,Norwich City,29,1990,32.1,17,12,4,5,8,2,37,5.4,35,602,160,26.6,48,247,307,22,3,0,19,8,25,9,0
369,Christian Pulisic,us  USA,FW,Chelsea,20,1998,19.1,31,19,17,10,4,11,35,31.4,24,379,111,29.3,91,172,116,23,0,0,23,2,33,11,0
370,Ignacio Pussetto,ar  ARG,"FW,DF",Watford,23,1995,0.8,6,3,3,2,1,3,9,33.3,6,38,8,21.1,19,17,2,3,1,1,2,3,9,4,0
371,Domingos Quina,pt  POR,MF,Watford,19,1999,0.2,1,0,1,0,0,1,3,33.3,2,16,3,18.8,5,7,4,2,0,0,2,0,1,0,0
372,Aaron Ramsdale,eng  ENG,GK,Bournemouth,21,1998,37.0,0,0,0,0,0,0,2,0.0,2,8,1,12.5,8,0,0,1,0,0,1,0,0,0,2
373,Darren Randolph,ie  IRL,GK,West Ham,32,1987,2.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
374,Marcus Rashford,eng  ENG,FW,Manchester Utd,21,1997,29.4,12,6,1,7,4,7,28,25.0,21,378,102,27.0,32,175,171,26,0,0,26,8,20,20,0
375,Nathan Redmond,eng  ENG,"MF,FW",Southampton,25,1994,30.7,57,46,16,25,16,19,65,29.2,46,643,193,30.0,164,254,225,39,2,0,37,14,71,13,0
376,Pepe Reina,es  ESP,GK,Aston Villa,36,1982,12.0,0,0,0,0,0,0,1,0.0,1,4,1,25.0,4,0,0,0,0,0,0,0,0,1,2
377,Declan Rice,eng  ENG,MF,West Ham,20,1999,38.0,122,89,66,52,4,32,95,33.7,63,819,237,28.9,386,385,48,68,9,0,59,50,172,62,0
378,Richarlison,br  BRA,FW,Everton,22,1997,34.1,68,45,26,28,14,19,57,33.3,38,710,188,26.5,120,333,257,34,5,0,29,9,77,48,0
379,Diego Rico,es  ESP,DF,Bournemouth,26,1993,25.9,65,42,41,21,3,18,56,32.1,38,406,126,31.0,209,138,59,82,6,0,76,32,97,98,0
380,Jaïro Riedewald,nl  NED,"DF,MF",Crystal Palace,22,1996,8.5,15,12,5,8,2,8,13,61.5,5,118,40,33.9,50,52,16,13,2,0,11,11,26,17,0
381,Matt Ritchie,sct  SCO,"DF,MF",Newcastle Utd,29,1989,14.6,24,17,11,10,3,4,17,23.5,13,208,49,23.6,89,71,48,27,4,0,23,17,41,36,0
382,Roberto,es  ESP,GK,West Ham,33,1986,7.6,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
383,Patrick Roberts,eng  ENG,"FW,MF",Norwich City,22,1997,0.3,0,0,0,0,0,0,0,,0,4,1,25.0,2,2,0,0,0,0,0,0,0,0,0
384,Andrew Robertson,sct  SCO,DF,Liverpool,25,1994,34.6,60,32,19,25,16,30,68,44.1,38,390,134,34.4,136,144,110,59,7,0,52,30,90,82,0
385,Callum Robinson,ie  IRL,"FW,MF",Sheffield Utd,24,1995,7.5,4,4,1,1,2,1,4,25.0,3,178,50,28.1,29,80,69,4,0,0,4,3,7,2,0
386,Jack Robinson,eng  ENG,DF,Sheffield Utd,25,1993,5.6,9,3,5,4,0,5,10,50.0,5,55,16,29.1,34,19,2,15,5,0,10,2,11,39,0
387,Rodri,es  ESP,MF,Manchester City,23,1996,27.6,64,44,23,33,8,28,68,41.2,40,462,137,29.7,142,256,64,28,6,0,22,15,79,61,0
388,Jay Rodriguez,eng  ENG,FW,Burnley,30,1989,22.4,33,17,7,16,10,6,36,16.7,30,573,150,26.2,77,243,253,43,11,0,32,4,37,7,0
389,Jack Rodwell,eng  ENG,MF,Sheffield Utd,28,1991,0.2,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,1,0
390,Marcos Rojo,ar  ARG,DF,Manchester Utd,29,1990,1.4,2,1,1,1,0,0,3,0.0,3,16,4,25.0,6,9,1,1,1,0,0,1,3,9,0
391,Oriol Romeu,es  ESP,MF,Southampton,27,1991,20.7,56,39,22,28,6,29,83,34.9,54,441,141,32.0,170,221,50,58,15,0,43,21,77,56,0
392,Antonio Rüdiger,de  GER,DF,Chelsea,26,1993,19.0,43,24,28,13,2,13,21,61.9,8,166,64,38.6,99,64,3,27,8,0,19,3,46,108,2
393,Lukas Rupp,de  GER,"FW,MF",Norwich City,28,1991,7.7,13,9,7,3,3,2,15,13.3,13,192,48,25.0,80,83,29,17,1,0,16,9,22,4,1
394,Mathew Ryan,au  AUS,GK,Brighton,27,1992,38.0,0,0,0,0,0,0,5,0.0,5,10,4,40.0,10,0,0,0,0,0,0,0,0,2,4
395,Allan Saint-Maximin,fr  FRA,"MF,FW",Newcastle Utd,22,1997,20.7,17,11,11,2,4,5,25,20.0,20,251,62,24.7,75,113,63,21,3,0,18,6,23,6,0
396,Romain Saïss,ma  MAR,DF,Wolves,29,1990,30.1,66,30,46,20,0,23,45,51.1,22,343,116,33.8,228,106,9,58,19,0,39,27,93,201,1
397,Bukayo Saka,eng  ENG,"DF,FW",Arsenal,17,2001,19.5,38,22,20,11,7,13,33,39.4,20,288,84,29.2,105,106,77,25,4,0,21,9,47,21,1
398,Mamadou Sakho,fr  FRA,DF,Crystal Palace,29,1990,10.3,12,7,10,1,1,0,5,0.0,5,53,15,28.3,34,19,0,15,5,0,10,7,19,53,1
399,Mohamed Salah,eg  EGY,FW,Liverpool,27,1992,32.0,21,13,3,5,13,4,27,14.8,23,552,180,32.6,49,161,342,13,3,0,10,5,26,2,0
400,Mbwana Samatta,tz  TAN,FW,Aston Villa,26,1992,10.5,9,7,1,6,2,1,9,11.1,8,173,45,26.0,7,84,82,8,1,0,7,0,9,6,0
401,Carlos Sánchez,co  COL,"MF,DF",West Ham,33,1986,1.3,2,1,0,2,0,1,1,100.0,0,26,6,23.1,6,18,2,2,0,0,2,2,4,5,0
402,Davinson Sánchez,co  COL,DF,Tottenham,23,1996,27.0,49,36,37,12,0,17,52,32.7,35,278,105,37.8,189,83,6,56,29,0,27,23,72,160,2
403,Leroy Sané,de  GER,FW,Manchester City,23,1996,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
404,Ismaila Sarr,sn  SEN,"FW,MF",Watford,21,1998,22.5,24,18,12,5,7,4,21,19.0,17,426,103,24.2,108,184,134,19,3,0,16,17,41,6,0
405,Fabian Schär,ch  SUI,"DF,MF",Newcastle Utd,27,1991,18.6,49,27,35,12,2,22,48,45.8,26,226,60,26.5,149,69,8,44,21,1,23,32,81,104,2
406,Ezequiel Schelotto,it  ITA,DF,Brighton,30,1989,4.0,6,5,4,1,1,0,5,0.0,5,47,14,29.8,26,14,7,7,0,0,7,3,9,17,0
407,Jeffrey Schlupp,gh  GHA,MF,Crystal Palace,26,1992,11.5,20,6,12,8,0,3,13,23.1,10,149,36,24.2,55,71,23,25,3,0,22,7,27,15,0
408,Kasper Schmeichel,dk  DEN,GK,Leicester City,32,1986,38.0,0,0,0,0,0,0,1,0.0,1,5,2,40.0,5,0,0,0,0,0,0,1,1,0,1
409,Morgan Schneiderlin,fr  FRA,MF,Everton,29,1989,11.1,32,19,14,16,2,9,34,26.5,25,230,58,25.2,89,122,19,22,3,0,19,12,44,24,0
410,Ryan Sessegnon,eng  ENG,DF,Tottenham,19,2000,3.8,5,0,2,3,0,2,5,40.0,3,51,11,21.6,21,19,11,4,0,0,4,4,9,15,0
411,Xherdan Shaqiri,ch  SUI,"FW,MF",Liverpool,27,1991,2.1,1,0,0,1,0,0,0,,0,39,12,30.8,11,13,15,1,0,0,1,0,1,0,0
412,Billy Sharp,eng  ENG,FW,Sheffield Utd,33,1986,11.7,9,5,3,2,4,1,4,25.0,3,217,55,25.3,16,91,110,4,0,0,4,1,10,1,0
413,Luke Shaw,eng  ENG,DF,Manchester Utd,24,1995,19.3,34,24,18,10,6,15,35,42.9,20,274,78,28.5,120,118,36,53,7,0,46,15,49,58,0
414,Jonjo Shelvey,eng  ENG,MF,Newcastle Utd,27,1992,23.5,30,16,15,14,1,8,41,19.5,33,392,88,22.4,177,185,30,26,5,0,21,10,40,54,0
415,Djibril Sidibé,fr  FRA,DF,Everton,27,1992,20.3,84,40,48,21,15,34,72,47.2,38,392,114,29.1,200,130,62,37,3,0,34,32,116,50,0
416,Gylfi Sigurðsson,is  ISL,MF,Everton,29,1989,28.4,60,45,15,31,14,24,88,27.3,64,651,165,25.3,159,347,145,49,5,0,44,24,84,16,1
417,Bernardo Silva,pt  POR,"FW,MF",Manchester City,24,1994,22.6,39,26,15,14,10,15,49,30.6,34,408,124,30.4,63,179,166,36,1,0,35,23,62,11,0
418,David Silva,es  ESP,MF,Manchester City,33,1986,20.3,26,16,3,14,9,10,25,40.0,15,302,96,31.8,32,150,120,21,4,0,17,9,35,7,1
419,Jack Simpson,eng  ENG,DF,Bournemouth,22,1996,2.7,5,2,5,0,0,1,5,20.0,4,32,4,12.5,17,13,2,2,0,0,2,6,11,13,1
420,Moussa Sissoko,fr  FRA,MF,Tottenham,29,1989,27.2,56,35,36,19,1,20,50,40.0,30,437,126,28.8,219,167,51,38,5,0,33,22,78,48,0
421,Oliver Skipp,eng  ENG,"MF,DF",Tottenham,18,2000,0.9,3,2,1,2,0,1,2,50.0,1,31,6,19.4,14,14,3,3,1,0,2,0,3,0,0
422,William Smallbone,ie  IRL,MF,Southampton,19,2000,4.4,12,8,3,8,1,4,12,33.3,8,72,27,37.5,13,30,29,9,1,0,8,1,13,3,0
423,Emile Smith Rowe,eng  ENG,MF,Arsenal,19,2000,1.1,1,1,1,0,0,1,3,33.3,2,22,7,31.8,6,10,6,1,0,0,1,1,2,3,0
424,Adam Smith,eng  ENG,DF,Bournemouth,28,1991,22.8,52,30,32,15,5,24,55,43.6,31,406,111,27.3,183,154,69,56,6,1,50,23,75,53,0
425,Robert Snodgrass,sct  SCO,"MF,FW",West Ham,31,1987,16.8,27,10,17,9,1,10,40,25.0,30,367,90,24.5,118,185,64,21,2,0,19,1,28,16,0
426,Dominic Solanke,eng  ENG,"FW,MF",Bournemouth,21,1997,18.3,11,10,2,9,0,3,27,11.1,24,641,151,23.6,84,319,238,19,5,0,14,7,18,21,0
427,Tomáš Souček,cz  CZE,MF,West Ham,24,1995,11.6,35,25,15,17,3,5,19,26.3,14,240,77,32.1,96,102,42,16,3,0,13,15,50,38,0
428,Çağlar Söyüncü,tr  TUR,DF,Leicester City,23,1996,33.7,73,47,49,23,1,29,55,52.7,26,298,119,39.9,188,103,7,49,19,2,30,26,99,222,1
429,Dennis Srbeny,de  GER,"MF,FW",Norwich City,25,1994,0.5,5,4,3,2,0,1,3,33.3,2,20,9,45.0,4,9,7,0,0,0,0,0,5,1,0
430,Jack Stacey,eng  ENG,DF,Bournemouth,23,1996,17.2,21,13,13,5,3,5,21,23.8,16,241,62,25.7,116,80,45,41,9,0,32,14,35,53,1
431,Junior Stanislas,eng  ENG,"MF,DF",Bournemouth,29,1989,7.9,10,6,2,2,6,4,9,44.4,5,107,34,31.8,32,41,34,9,0,0,9,1,11,2,0
432,Jed Steer,eng  ENG,GK,Aston Villa,26,1992,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
433,Dale Stephens,eng  ENG,MF,Brighton,30,1989,28.1,76,40,33,34,9,21,71,29.6,50,465,150,32.3,208,222,35,43,13,1,30,39,115,46,3
434,Jack Stephens,eng  ENG,DF,Southampton,25,1994,27.2,56,35,41,14,1,21,49,42.9,28,223,78,35.0,145,70,8,60,26,0,34,18,74,183,2
435,Raheem Sterling,eng  ENG,FW,Manchester City,24,1994,29.5,41,29,8,19,14,10,33,30.3,23,412,132,32.0,67,178,167,25,3,0,22,10,51,8,0
436,Enda Stevens,ie  IRL,DF,Sheffield Utd,29,1990,37.2,76,43,43,25,8,24,74,32.4,50,606,161,26.6,279,222,105,76,6,0,70,24,100,90,2
437,Marco Stiepermann,de  GER,MF,Norwich City,28,1991,13.1,18,7,9,7,2,6,22,27.3,16,257,53,20.6,47,133,77,15,4,0,11,3,21,16,0
438,John Stones,eng  ENG,DF,Manchester City,25,1994,12.5,19,12,10,7,2,4,8,50.0,4,90,39,43.3,47,38,5,15,3,0,12,2,21,38,1
439,Isaac Success,ng  NGA,"FW,MF",Watford,23,1996,0.8,0,0,0,0,0,0,0,,0,14,2,14.3,0,3,11,0,0,0,0,1,1,0,0
440,Ki Sung-yueng,kr  KOR,MF,Newcastle Utd,30,1989,1.5,1,1,1,0,0,0,2,0.0,2,39,4,10.3,21,15,3,1,0,0,1,3,4,3,0
441,Andrew Surman,eng  ENG,MF,Bournemouth,32,1986,2.6,5,2,2,3,0,3,4,75.0,1,45,11,24.4,19,20,6,4,0,0,4,1,6,6,0
442,Sam Surridge,eng  ENG,"FW,MF",Bournemouth,21,1998,0.3,0,0,0,0,0,0,0,,0,16,3,18.8,0,7,9,1,0,0,1,1,1,0,0
443,Japhet Tanganga,eng  ENG,DF,Tottenham,20,1999,5.8,20,15,14,5,1,9,19,47.4,10,95,30,31.6,52,38,5,12,5,1,7,9,29,33,1
444,Matt Targett,eng  ENG,DF,Aston Villa,23,1995,25.5,57,33,38,16,3,20,56,35.7,36,372,109,29.3,184,145,43,68,9,0,59,21,78,88,1
445,James Tarkowski,eng  ENG,DF,Burnley,26,1992,38.0,76,51,54,22,0,25,50,50.0,25,313,100,31.9,217,84,12,85,46,0,39,43,119,329,1
446,Charlie Taylor,eng  ENG,DF,Burnley,25,1993,21.6,43,16,26,14,3,17,43,39.5,26,224,65,29.0,117,79,28,60,7,0,53,13,56,106,1
447,Neil Taylor,wls  WAL,DF,Aston Villa,30,1989,12.1,20,10,15,5,0,10,22,45.5,12,121,33,27.3,61,53,7,38,5,0,33,11,31,32,0
448,Nathan Tella,eng  ENG,FW,Southampton,20,1999,0.0,0,0,0,0,0,0,0,,0,2,0,0.0,0,1,1,0,0,0,0,0,0,0,0
449,Alexander Tettey,no  NOR,"MF,DF",Norwich City,33,1986,26.0,31,20,11,18,2,12,43,27.9,31,384,98,25.5,185,177,22,40,15,0,25,26,57,85,0
450,Jordan Thomas,eng  ENG,FW,Norwich City,18,2001,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
451,Luke Thomas,eng  ENG,DF,Leicester City,18,2001,3.0,4,3,2,2,0,1,4,25.0,3,36,8,22.2,13,17,6,3,0,0,3,1,5,10,0
452,Max Thompson,eng  ENG,FW,Burnley,17,2002,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
453,Youri Tielemans,be  BEL,MF,Leicester City,22,1997,31.4,57,40,18,28,11,15,71,21.1,56,604,166,27.5,155,325,124,51,6,0,45,18,75,24,0
454,Kieran Tierney,sct  SCO,DF,Arsenal,22,1997,11.0,21,11,12,5,4,10,15,66.7,5,126,39,31.0,62,51,13,22,4,0,18,10,31,44,0
455,James Tomkins,eng  ENG,DF,Crystal Palace,30,1989,17.6,30,14,23,7,0,12,18,66.7,6,138,45,32.6,98,35,5,33,15,0,18,12,42,138,0
456,Fikayo Tomori,eng  ENG,DF,Chelsea,21,1997,14.3,30,15,19,10,1,7,13,53.8,6,149,48,32.2,82,64,3,29,9,0,20,15,45,93,2
457,Lucas Torreira,uy  URU,MF,Arsenal,23,1996,16.8,37,24,17,16,4,12,33,36.4,21,403,102,25.3,156,200,47,29,9,0,20,24,61,30,1
458,Andros Townsend,eng  ENG,MF,Crystal Palace,28,1991,14.4,32,20,14,13,5,14,36,38.9,22,290,65,22.4,104,126,60,28,0,0,28,13,45,10,0
459,Adama Traoré,es  ESP,"FW,MF",Wolves,23,1996,28.9,41,23,15,14,12,10,27,37.0,17,404,108,26.7,98,198,108,28,4,0,24,8,49,24,0
460,Mark Travers,ie  IRL,GK,Bournemouth,20,1999,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,1
461,Trézéguet,eg  EGY,"FW,MF",Aston Villa,24,1994,21.7,42,28,20,14,8,7,42,16.7,35,530,129,24.3,164,230,136,41,2,0,39,17,59,17,0
462,Leandro Trossard,be  BEL,"FW,MF",Brighton,24,1994,22.3,28,16,13,12,3,9,39,23.1,30,373,100,26.8,72,170,131,29,2,0,27,10,38,5,0
463,Tom Trybull,de  GER,MF,Norwich City,26,1993,12.6,49,30,26,18,5,18,66,27.3,48,394,112,28.4,177,200,17,21,7,0,14,15,64,38,0
464,Axel Tuanzebe,eng  ENG,DF,Manchester Utd,21,1997,2.1,3,3,0,3,0,0,1,0.0,1,30,8,26.7,12,14,4,7,0,0,7,2,5,6,1
465,Yan Valery,fr  FRA,DF,Southampton,20,1999,8.7,21,13,12,6,3,5,20,25.0,15,171,49,28.7,85,51,35,19,2,0,17,11,32,40,2
466,Jesús Vallejo,es  ESP,DF,Wolves,22,1997,1.8,4,3,4,0,0,1,3,33.3,2,20,6,30.0,8,10,2,4,3,0,1,0,4,13,0
467,Jamie Vardy,eng  ENG,FW,Leicester City,32,1987,33.7,17,11,1,10,6,1,6,16.7,5,497,146,29.4,5,183,309,29,5,0,24,2,19,23,0
468,Indiana Vassilev,us  USA,"FW,MF",Aston Villa,18,2001,0.6,1,1,0,1,0,0,1,0.0,1,24,7,29.2,3,7,14,0,0,0,0,0,1,0,0
469,Jan Vertonghen,be  BEL,DF,Tottenham,32,1987,18.3,31,21,17,13,1,10,20,50.0,10,154,51,33.1,98,49,7,30,10,0,20,22,53,116,0
470,Jannik Vestergaard,dk  DEN,DF,Southampton,26,1992,16.6,25,12,19,5,1,8,28,28.6,20,134,49,36.6,87,44,3,22,9,0,13,11,36,163,1
471,Rúben Vinagre,pt  POR,DF,Wolves,20,1999,7.2,25,13,18,5,2,11,16,68.8,5,117,38,32.5,60,46,11,20,2,0,18,10,35,20,0
472,Jake Vokins,eng  ENG,DF,Southampton,19,2000,1.0,2,0,1,1,0,1,1,100.0,0,13,6,46.2,4,5,4,1,0,0,1,0,2,1,0
473,Mario Vrančić,ba  BIH,MF,Norwich City,30,1989,7.1,28,15,14,13,1,14,28,50.0,14,132,31,23.5,60,51,21,14,1,0,13,3,31,7,1
474,Matěj Vydra,cz  CZE,FW,Burnley,27,1992,9.1,4,2,1,2,1,2,6,33.3,4,184,47,25.5,15,66,103,12,3,0,9,0,4,7,0
